"GSM1252262" "GSM1252263" "GSM1252264" "GSM1252265" "GSM1252266" "GSM1252267" "GSM1252268" "GSM1252269"
"AT5G52355" 0 0 0 0 0 0 0 0
"AT5G52360" 0 0 0 0 0 0 0 0
"AT5G52370" 454 465 346 394 350 350 267 340
"AT5G52380" 145 174 132 117 152 127 111 136
"AT5G52390" 339 668 216 273 884 894 478 354
"AT5G52400" 76 119 39 50 165 157 81 86
"AT5G52410" 137 188 148 143 130 140 92 97
"AT5G52415" 0 0 0 0 0 0 0 0
"AT5G52420" 147 219 158 180 113 106 78 84
"AT5G52430" 684 658 464 402 641 655 349 488
"AT5G52440" 2599 2913 2563 2593 2428 2438 1787 1993
"AT5G52450" 365 395 227 273 449 476 197 289
"AT5G52460" 0 0 0 0 0 0 0 0
"AT5G52470" 3522 4112 3646 3901 3116 3163 2643 2965
"AT5G52471" 7 12 2 6 12 7 8 12
"AT5G52480" 0 0 0 0 0 0 0 0
"AT5G52490" 0 0 0 0 0 0 0 0
"AT5G52495" 0 0 0 0 0 0 0 0
"AT5G52500" 3 0 0 2 0 2 0 0
"AT5G52510" 924 1021 969 1020 776 848 550 600
"AT5G52520" 640 779 849 776 554 666 476 485
"AT5G52530" 2436 2590 2650 2323 2775 2696 2336 2756
"AT5G52540" 297 309 259 255 204 207 165 168
"AT5G52545" 102 111 76 73 76 78 61 67
"AT5G52547" 11 23 9 11 14 21 6 8
"AT5G52550" 0 0 0 0 0 0 0 0
"AT5G52552" 0 0 0 0 0 0 0 0
"AT5G52560" 626 801 1016 889 731 722 498 675
"AT5G52570" 95 109 79 90 86 116 113 125
"AT5G52580" 984 1043 1002 1015 1041 1097 1021 1326
"AT5G52600" 5 2 1 8 9 3 2 3
"AT5G52605" 0 0 0 0 0 0 0 0
"AT5G52610" 0 0 0 0 0 0 0 0
"AT5G52620" 0 0 0 0 0 0 0 0
"AT5G52630" 75 90 66 69 50 80 64 79
"AT5G52640" 1710 1764 941 938 1330 1113 4748 6750
"AT5G52650" 1631 1952 1492 1686 1706 1745 1515 1556
"AT5G52660" 252 297 256 310 298 303 269 317
"AT5G52670" 27 27 19 16 59 89 53 68
"AT5G52680" 2 5 1 0 13 2 7 9
"AT5G52690" 4 3 7 6 3 4 9 12
"AT5G52700" 1 0 0 0 2 2 0 2
"AT5G52710" 3 3 4 4 19 22 37 29
"AT5G52720" 3 1 1 1 13 34 16 28
"AT5G52730" 0 0 0 0 0 0 0 0
"AT5G52740" 0 0 0 0 0 0 0 0
"AT5G52750" 23 11 39 27 159 197 278 707
"AT5G52760" 0 2 5 6 39 46 150 306
"AT5G52770" 0 0 0 1 0 0 0 0
"AT5G52780" 181 246 330 314 194 255 153 178
"AT5G52790" 17 58 33 45 21 14 15 19
"AT5G52797" 1 2 2 1 0 0 1 0
"AT5G52800" 11 19 17 18 18 19 19 16
"AT5G52810" 89 97 52 65 89 109 73 99
"AT5G52815" 0 0 0 0 0 0 0 0
"AT5G52820" 789 779 715 731 731 735 641 661
"AT5G52830" 302 287 320 275 225 221 243 291
"AT5G52840" 1517 1777 1384 1478 1495 1492 1184 1297
"AT5G52850" 30 49 55 40 54 48 35 36
"AT5G52860" 13 22 13 6 15 18 10 12
"AT5G52870" 337 314 315 291 441 434 301 419
"AT5G52880" 267 277 201 205 243 307 182 187
"AT5G52882" 2488 2065 4958 4548 2799 2524 2276 2704
"AT5G52890" 40 34 62 64 31 39 23 35
"AT5G52900" 47 57 442 419 23 26 15 32
"AT5G52901" 0 0 0 0 0 0 0 0
"AT5G52910" 47 57 88 73 28 27 26 35
"AT5G52920" 9133 11145 10485 9673 8207 7911 6952 7874
"AT5G52930" 1 0 0 1 0 1 0 0
"AT5G52940" 1 0 0 0 0 0 1 0
"AT5G52950" 42 52 70 61 39 39 26 23
"AT5G52960" 688 805 766 847 803 819 581 605
"AT5G52965" 0 0 2 0 0 0 0 0
"AT5G52970" 675 879 934 947 797 768 613 689
"AT5G52975" 0 1 1 0 0 0 0 0
"AT5G52980" 219 269 229 258 236 264 150 145
"AT5G52990" 255 312 621 613 263 226 156 137
"AT5G53000" 819 1017 904 1012 1095 1168 807 1003
"AT5G53010" 648 801 545 490 637 703 391 551
"AT5G53020" 347 384 444 419 239 257 116 166
"AT5G53030" 27 29 31 40 45 49 34 22
"AT5G53040" 0 0 0 0 0 0 0 0
"AT5G53045" 75 99 92 109 82 72 53 56
"AT5G53048" 2 1 6 3 3 4 4 8
"AT5G53050" 434 539 576 594 632 578 479 576
"AT5G53060" 298 356 324 298 334 332 308 341
"AT5G53070" 204 214 224 236 155 166 165 185
"AT5G53080" 229 285 244 244 231 234 169 175
"AT5G53090" 172 161 153 172 127 123 107 101
"AT5G53100" 0 0 1 0 0 0 0 0
"AT5G53110" 206 218 207 218 251 258 265 306
"AT5G53120" 206 234 248 264 178 182 222 244
"AT5G53130" 1619 2004 2158 1967 2109 2169 1613 2316
"AT5G53135" 2 1 2 1 3 2 4 5
"AT5G53140" 2975 3209 2959 2843 2719 2699 1787 2266
"AT5G53144" 43 41 22 20 21 25 21 22
"AT5G53150" 1241 1264 1159 1028 945 877 813 861
"AT5G53160" 9352 7962 6948 7313 7155 6304 6684 7400
"AT5G53170" 2975 3244 3364 3374 2544 2313 2241 2446
"AT5G53180" 879 1040 1023 1025 904 879 730 851
"AT5G53190" 48 85 45 50 5 7 3 2
"AT5G53200" 7 5 8 6 4 0 3 2
"AT5G53205" 0 0 0 0 0 0 0 0
"AT5G53210" 22 23 31 21 15 11 22 34
"AT5G53220" 207 243 188 199 210 219 119 145
"AT5G53230" 0 0 0 0 0 0 0 0
"AT5G53240" 0 1 1 2 0 0 0 0
"AT5G53250" 91 68 11485 11232 51 46 139 117
"AT5G53260" 0 0 0 0 0 1 0 0
"AT5G53270" 1 0 0 0 0 0 0 0
"AT5G53280" 80 121 96 147 73 84 51 48
"AT5G53290" 115 160 57 64 161 187 86 82
"AT5G53300" 26999 27366 22717 25242 26038 24156 20218 23609
"AT5G53310" 1006 1029 1273 1359 1299 1217 1088 1409
"AT5G53320" 199 252 154 144 220 189 145 155
"AT5G53330" 595 721 645 650 776 804 479 571
"AT5G53340" 401 478 511 537 420 427 382 461
"AT5G53350" 4398 4262 3626 3801 5333 4758 4296 4914
"AT5G53360" 590 557 667 662 609 516 378 402
"AT5G53370" 664 783 642 653 855 859 697 892
"AT5G53380" 1 1 7 4 5 3 3 3
"AT5G53390" 1 0 3 1 1 0 0 0
"AT5G53400" 821 941 699 706 734 711 653 759
"AT5G53410" 0 0 0 0 0 0 0 0
"AT5G53420" 414 441 228 273 215 234 159 184
"AT5G53430" 639 679 564 492 556 545 353 373
"AT5G53440" 2062 2068 1868 1756 1971 1884 1636 1898
"AT5G53450" 980 1159 1020 967 1261 1296 675 862
"AT5G53451" 0 0 0 0 0 0 0 0
"AT5G53460" 12705 14015 9787 8402 9528 9114 6535 6994
"AT5G53470" 273 362 314 323 331 346 218 218
"AT5G53480" 3632 3697 3584 3206 3886 3685 3000 3416
"AT5G53486" 36 47 17 19 28 32 14 14
"AT5G53487" 0 0 1 0 0 0 0 0
"AT5G53490" 2087 2531 3509 3433 3860 3701 2917 3205
"AT5G53500" 655 648 284 272 1044 916 769 934
"AT5G53510" 0 0 0 0 0 0 0 0
"AT5G53520" 0 0 1 0 0 0 0 0
"AT5G53530" 573 736 748 719 731 668 505 528
"AT5G53540" 1020 1136 1035 1139 1425 1311 1112 1316
"AT5G53550" 2806 2714 1944 1947 4925 4484 3830 4736
"AT5G53560" 3705 4303 3571 3992 4883 4806 3312 3953
"AT5G53570" 1392 1252 1240 1319 1720 1563 1540 1837
"AT5G53580" 1004 1192 1305 1318 764 828 675 789
"AT5G53588" 0 0 0 0 0 0 0 0
"AT5G53590" 0 0 0 0 0 0 0 0
"AT5G53592" 0 0 2 1 0 0 0 1
"AT5G53600" 1 1 1 2 0 0 2 0
"AT5G53610" 0 0 15 34 0 2 0 0
"AT5G53620" 1169 1300 1248 1281 1080 1137 995 1044
"AT5G53635" 0 0 0 0 0 0 0 0
"AT5G53640" 1 1 0 0 0 1 0 0
"AT5G53650" 426 419 418 471 436 437 308 403
"AT5G53660" 2721 2970 2503 2823 1653 1937 941 1079
"AT5G53670" 1 4 1 1 0 0 0 0
"AT5G53680" 9 9 4 7 6 1 6 16
"AT5G53690" 0 0 0 0 0 0 0 0
"AT5G53700" 17 16 6 19 5 10 4 5
"AT5G53710" 11 19 61 60 14 14 12 10
"AT5G53720" 0 0 0 0 0 0 0 0
"AT5G53730" 187 166 151 190 81 97 83 100
"AT5G53740" 76 78 48 41 51 57 42 44
"AT5G53742" 0 0 0 0 0 0 0 0
"AT5G53750" 444 506 335 362 1105 1091 658 944
"AT5G53760" 186 247 122 121 163 186 66 115
"AT5G53770" 602 607 448 478 513 493 422 482
"AT5G53775" 0 0 0 0 0 0 0 0
"AT5G53780" 0 0 0 0 0 0 0 0
"AT5G53790" 0 0 0 0 0 0 0 0
"AT5G53800" 808 872 703 718 813 763 629 777
"AT5G53810" 30 35 27 25 25 27 16 24
"AT5G53815" 34 33 30 29 39 25 29 30
"AT5G53820" 2 4 2 2 3 4 2 3
"AT5G53830" 325 408 305 316 181 170 153 200
"AT5G53840" 0 0 0 0 0 0 0 1
"AT5G53850" 2075 2203 1725 1794 2056 1976 1652 1890
"AT5G53860" 2221 2401 2207 2334 2401 2195 2044 2188
"AT5G53870" 14 31 8 10 13 9 7 15
"AT5G53880" 262 245 342 411 388 314 217 296
"AT5G53890" 318 308 287 247 259 232 169 194
"AT5G53895" 13 12 8 13 8 10 5 6
"AT5G53900" 676 782 757 791 553 505 435 457
"AT5G53902" 0 1 1 0 0 0 0 0
"AT5G53905" 0 0 0 0 0 0 0 0
"AT5G53910" 0 0 0 0 0 0 0 0
"AT5G53920" 56 75 59 55 87 111 48 64
"AT5G53930" 384 399 332 387 421 456 300 375
"AT5G53940" 301 372 321 304 404 353 272 306
"AT5G53950" 23 27 5 11 13 14 10 9
"AT5G53960" 0 0 0 0 0 0 0 0
"AT5G53970" 1253 1790 2176 1983 4315 4429 3038 3676
"AT5G53980" 2447 2849 1238 1352 1719 1676 899 955
"AT5G53990" 196 249 142 122 296 277 117 137
"AT5G54000" 30 22 33 23 19 22 16 16
"AT5G54010" 0 0 1 0 0 0 0 0
"AT5G54020" 24 39 40 50 32 52 45 50
"AT5G54030" 21 14 65 57 16 17 31 31
"AT5G54040" 166 137 123 165 224 208 194 176
"AT5G54045" 1 2 3 2 5 1 3 2
"AT5G54050" 8 5 14 14 5 12 13 13
"AT5G54060" 0 0 0 0 0 0 0 1
"AT5G54062" 0 0 0 0 0 1 0 0
"AT5G54064" 40 40 36 36 39 36 24 27
"AT5G54067" 0 0 1 0 0 0 0 0
"AT5G54070" 0 0 0 1 0 0 1 0
"AT5G54075" 0 0 0 0 0 0 0 1
"AT5G54080" 10565 10678 11668 11549 17538 15549 13101 13862
"AT5G54090" 186 204 163 160 175 166 122 118
"AT5G54095" 3 6 1 5 1 1 1 0
"AT5G54100" 158 207 172 170 180 174 174 168
"AT5G54110" 806 873 787 817 1010 1003 738 835
"AT5G54130" 146 146 192 181 173 163 164 191
"AT5G54140" 153 185 174 177 171 142 141 135
"AT5G54145" 233 341 377 422 198 145 160 192
"AT5G54148" 3 2 1 0 4 3 4 2
"AT5G54150" 0 0 0 1 0 0 0 0
"AT5G54160" 2984 3575 2902 3096 4793 4817 3123 3586
"AT5G54165" 43 44 47 59 30 20 143 181
"AT5G54170" 1731 1754 1991 2324 2935 2547 3230 3995
"AT5G54180" 80 104 83 94 122 99 95 90
"AT5G54190" 14301 17423 26042 27525 9874 10624 10097 9836
"AT5G54200" 1377 1422 1614 1406 1001 974 895 1059
"AT5G54203" 0 0 1 1 0 0 1 0
"AT5G54206" 0 0 0 0 0 0 0 0
"AT5G54210" 0 0 0 0 0 0 0 0
"AT5G54215" 0 0 0 0 0 0 0 0
"AT5G54220" 0 0 0 0 0 0 0 0
"AT5G54225" 1 0 1 1 1 2 0 2
"AT5G54230" 111 145 160 160 182 181 176 172
"AT5G54240" 69 60 104 143 8 31 38 20
"AT5G54250" 303 328 339 327 193 218 251 296
"AT5G54260" 289 350 370 337 424 346 296 299
"AT5G54270" 5929 9830 11693 10756 3931 4009 3728 3724
"AT5G54280" 2570 2844 3131 2862 2209 1940 1764 2123
"AT5G54290" 1280 1509 1439 1468 1524 1493 1322 1443
"AT5G54300" 183 236 353 323 310 348 279 392
"AT5G54310" 2517 3329 3392 3314 2657 2922 1910 2383
"AT5G54320" 0 0 0 0 0 0 0 0
"AT5G54330" 0 0 0 0 0 0 0 0
"AT5G54340" 0 0 0 0 0 0 0 0
"AT5G54350" 0 0 0 0 0 0 0 0
"AT5G54360" 0 0 0 0 0 0 0 0
"AT5G54365" 0 0 0 0 0 0 0 0
"AT5G54370" 74 223 115 141 54 47 50 61
"AT5G54375" 0 0 0 0 0 0 0 0
"AT5G54380" 1609 1708 4192 3810 1694 1535 1434 1865
"AT5G54390" 1132 1061 446 492 983 1080 494 529
"AT5G54400" 53 129 47 53 117 168 87 68
"AT5G54410" 0 0 0 0 0 0 0 1
"AT5G54420" 0 0 0 0 0 0 0 0
"AT5G54430" 1974 2269 1927 2029 2097 2126 1666 2138
"AT5G54440" 1551 1667 1517 1402 1554 1475 1172 1542
"AT5G54450" 0 0 0 0 0 0 0 0
"AT5G54460" 0 0 0 0 0 0 0 0
"AT5G54470" 68 68 61 66 27 16 74 116
"AT5G54480" 0 0 0 0 0 0 0 0
"AT5G54490" 197 283 320 321 373 486 363 781
"AT5G54500" 5675 6451 7839 7585 9191 9666 6824 9102
"AT5G54510" 2046 2696 989 849 394 429 228 290
"AT5G54520" 273 340 255 278 241 225 183 219
"AT5G54530" 172 188 110 148 99 87 52 59
"AT5G54531" 0 0 0 0 0 0 0 0
"AT5G54540" 3367 4044 3862 4291 4070 4073 2549 3021
"AT5G54550" 0 1 2 1 0 0 0 0
"AT5G54560" 6 10 5 13 29 33 12 13
"AT5G54569" 41 42 42 60 34 22 21 31
"AT5G54570" 27 27 21 24 17 23 19 19
"AT5G54580" 346 360 264 292 351 267 276 317
"AT5G54585" 199 218 152 135 115 125 46 57
"AT5G54590" 111 107 99 96 78 75 48 51
"AT5G54600" 2734 3398 3461 3386 3417 3299 2639 2888
"AT5G54610" 0 0 0 0 0 0 0 0
"AT5G54620" 0 0 3 3 0 0 1 2
"AT5G54630" 723 728 657 589 671 651 857 1072
"AT5G54640" 511 607 478 535 452 490 315 414
"AT5G54650" 394 453 437 436 600 616 412 505
"AT5G54660" 263 357 201 219 284 293 193 187
"AT5G54661" 0 1 0 0 0 0 0 0
"AT5G54670" 220 289 263 255 231 205 149 194
"AT5G54680" 3407 3500 3246 3463 3380 3103 2893 3238
"AT5G54690" 31 61 24 27 11 5 11 13
"AT5G54700" 0 0 0 0 0 0 1 0
"AT5G54710" 35 43 141 186 431 498 493 1097
"AT5G54720" 8 9 44 38 100 94 123 276
"AT5G54730" 903 1012 1003 978 1364 1412 895 1262
"AT5G54740" 279 65 479 242 17 8 37 600
"AT5G54745" 1 2 1 0 0 0 0 0
"AT5G54750" 659 758 705 784 673 678 567 621
"AT5G54760" 1999 2275 2880 3086 2595 2683 1822 2400
"AT5G54770" 1218 1462 1024 1134 1040 964 694 817
"AT5G54780" 229 205 246 258 245 235 228 260
"AT5G54790" 0 1 0 6 1 0 0 0
"AT5G54800" 777 861 615 540 750 752 475 537
"AT5G54810" 2955 2827 2265 2322 5124 5058 3541 5166
"AT5G54820" 0 0 0 0 0 0 0 1
"AT5G54830" 443 452 429 402 472 454 363 405
"AT5G54840" 120 177 102 118 107 98 55 72
"AT5G54850" 164 145 202 193 232 229 174 222
"AT5G54855" 384 484 395 439 394 415 290 378
"AT5G54860" 236 307 216 253 524 534 436 593
"AT5G54865" 0 0 0 0 0 0 0 0
"AT5G54870" 957 1242 1351 1284 1195 1254 860 981
"AT5G54880" 63 101 76 60 59 57 34 52
"AT5G54890" 81 91 89 82 89 94 45 43
"AT5G54900" 1052 1374 1099 1189 1122 1145 945 1088
"AT5G54910" 292 379 219 221 308 268 239 273
"AT5G54920" 164 202 213 203 202 204 144 155
"AT5G54930" 125 122 111 125 149 136 114 127
"AT5G54940" 8555 9246 11440 12205 9722 9566 8310 11510
"AT5G54950" 0 0 1 1 1 1 3 6
"AT5G54960" 694 615 447 469 898 709 1668 2173
"AT5G54970" 40 69 76 62 58 58 36 38
"AT5G54980" 139 170 192 202 173 148 222 229
"AT5G54990" 0 0 0 1 0 0 0 0
"AT5G55000" 641 641 603 600 608 555 478 531
"AT5G55010" 11 14 2 3 6 9 1 2
"AT5G55020" 6 4 6 3 5 7 5 6
"AT5G55040" 2311 2497 2216 2154 2765 2654 1955 2487
"AT5G55045" 1 5 2 4 4 1 1 2
"AT5G55050" 654 992 964 1039 562 655 308 329
"AT5G55055" 0 0 0 0 0 0 0 0
"AT5G55056" 0 0 0 0 0 0 0 0
"AT5G55060" 1254 1368 1230 1249 1577 1398 1224 1329
"AT5G55070" 1305 1567 1206 1147 1306 1302 1031 1198
"AT5G55080" 0 0 1 0 0 0 0 0
"AT5G55090" 153 145 150 173 204 167 195 212
"AT5G55100" 3051 3162 3022 2948 3039 2843 2424 2860
"AT5G55110" 26 43 19 31 36 32 14 28
"AT5G55120" 873 951 576 594 910 879 548 825
"AT5G55125" 210 246 169 207 201 225 166 185
"AT5G55130" 480 564 450 390 511 513 410 465
"AT5G55131" 0 0 0 0 0 0 0 0
"AT5G55132" 0 0 0 0 0 0 0 0
"AT5G55135" 9 10 13 7 4 4 2 3
"AT5G55140" 509 622 454 584 531 511 480 512
"AT5G55150" 3 2 0 1 0 1 3 5
"AT5G55160" 1696 1962 1660 1828 1547 1501 1269 1377
"AT5G55170" 57 78 57 82 65 51 48 54
"AT5G55180" 255 367 254 268 174 187 172 198
"AT5G55190" 3541 3752 2762 2980 3133 2915 2363 2743
"AT5G55200" 154 212 144 148 187 203 120 169
"AT5G55210" 581 608 555 549 535 515 507 513
"AT5G55220" 1304 1710 1737 1538 1244 1241 1099 1182
"AT5G55230" 1617 1766 1450 1483 1314 1335 1247 1462
"AT5G55240" 15 2 17 13 1 1 3 15
"AT5G55250" 57 83 42 31 18 33 5 8
"AT5G55260" 403 476 513 484 384 383 257 262
"AT5G55270" 2 1 0 1 0 0 1 0
"AT5G55280" 285 433 319 368 328 346 257 317
"AT5G55290" 1077 1182 1175 1265 1104 1106 831 983
"AT5G55300" 2869 3177 3191 3191 3176 2900 2466 2826
"AT5G55310" 1949 2131 1930 1830 2084 1810 1557 1825
"AT5G55320" 0 0 0 0 0 0 0 0
"AT5G55330" 0 0 0 0 0 0 0 0
"AT5G55340" 7 11 7 5 4 2 3 5
"AT5G55350" 4 1 3 4 0 0 1 0
"AT5G55360" 0 2 1 1 1 0 0 0
"AT5G55370" 22 23 26 41 13 15 11 7
"AT5G55380" 66 72 66 69 43 32 25 30
"AT5G55390" 1429 1761 831 733 1432 1450 568 654
"AT5G55400" 114 163 134 110 73 79 74 67
"AT5G55410" 6 9 10 13 2 4 1 1
"AT5G55420" 0 0 0 0 0 0 0 0
"AT5G55430" 1 1 1 0 0 0 0 0
"AT5G55440" 0 0 0 0 0 1 0 0
"AT5G55450" 25 31 16 17 15 15 7 4
"AT5G55460" 27 28 24 22 10 10 8 13
"AT5G55470" 97 104 103 77 49 56 33 43
"AT5G55480" 662 842 1773 1592 544 594 455 564
"AT5G55490" 85 94 57 63 79 87 53 64
"AT5G55500" 752 721 766 751 614 628 430 532
"AT5G55505" 0 0 0 0 0 0 0 0
"AT5G55507" 0 1 1 1 0 0 0 0
"AT5G55508" 0 0 0 0 0 0 0 0
"AT5G55510" 147 167 149 164 182 181 153 165
"AT5G55520" 23 23 25 18 6 9 7 9
"AT5G55530" 1403 1545 2582 2763 1866 1697 1648 1891
"AT5G55540" 632 629 804 750 563 489 415 533
"AT5G55550" 610 703 818 764 499 483 365 396
"AT5G55560" 117 127 113 98 143 140 96 113
"AT5G55565" 0 0 0 0 0 0 0 0
"AT5G55570" 0 1 0 0 0 0 0 0
"AT5G55580" 309 413 386 380 340 274 251 284
"AT5G55590" 4 2 2 5 1 3 0 3
"AT5G55600" 1808 1943 1615 1502 2020 1844 1410 1768
"AT5G55610" 396 520 468 498 518 605 359 415
"AT5G55620" 385 332 71 79 374 306 168 159
"AT5G55630" 776 874 827 915 781 762 589 694
"AT5G55640" 185 231 237 275 203 195 151 174
"AT5G55650" 1 3 0 1 1 1 0 0
"AT5G55660" 2094 2510 2125 2186 2357 2373 1664 2104
"AT5G55670" 911 1117 978 909 985 960 692 809
"AT5G55680" 5 10 1 3 2 2 3 3
"AT5G55690" 1 0 0 1 0 0 1 2
"AT5G55700" 1541 1827 3144 3253 2594 2408 2680 2714
"AT5G55710" 370 487 381 400 343 356 297 304
"AT5G55720" 0 0 0 0 0 0 0 0
"AT5G55730" 550 661 793 703 257 266 187 191
"AT5G55740" 237 286 292 266 203 198 157 160
"AT5G55750" 0 1 3 2 1 0 2 1
"AT5G55760" 84 125 87 105 101 130 91 117
"AT5G55770" 3 6 19 15 11 15 29 23
"AT5G55780" 6 7 29 24 10 6 9 4
"AT5G55790" 284 265 301 303 250 219 178 202
"AT5G55800" 0 0 2 1 0 0 0 0
"AT5G55810" 195 182 183 209 173 175 138 150
"AT5G55820" 112 114 164 146 104 93 96 89
"AT5G55830" 7 8 8 7 1 7 7 4
"AT5G55835" 0 0 0 0 0 1 0 0
"AT5G55840" 123 173 125 125 129 140 94 104
"AT5G55850" 2071 2189 5911 6064 2416 2215 1860 2161
"AT5G55855" 0 0 0 0 0 0 0 0
"AT5G55856" 0 0 0 0 0 0 0 0
"AT5G55860" 598 738 668 710 767 674 501 576
"AT5G55870" 0 0 0 0 0 0 0 0
"AT5G55875" 0 0 0 0 0 0 0 0
"AT5G55880" 0 0 0 0 0 0 0 0
"AT5G55890" 0 0 0 0 0 0 0 0
"AT5G55893" 1 0 1 0 0 0 0 2
"AT5G55896" 1293 1408 1320 1198 1261 1220 928 1087
"AT5G55900" 82 120 119 87 78 113 68 69
"AT5G55910" 1828 2323 2838 2922 1792 1769 1027 1310
"AT5G55920" 588 791 433 416 682 651 538 655
"AT5G55930" 564 498 506 537 775 662 597 743
"AT5G55940" 1036 1119 1136 1234 1204 1057 1022 1166
"AT5G55950" 17 18 13 9 5 6 3 11
"AT5G55960" 274 314 927 965 164 196 155 168
"AT5G55970" 1641 1616 3267 3334 2517 2484 2177 2579
"AT5G55980" 0 1 0 0 0 0 0 0
"AT5G55990" 129 142 196 188 76 94 81 86
"AT5G56000" 506 652 455 475 526 515 419 502
"AT5G56010" 4206 5265 3207 3463 4528 4411 3374 4497
"AT5G56020" 418 425 442 463 454 411 345 404
"AT5G56030" 4505 5061 3106 3335 4422 4289 4734 5904
"AT5G56040" 3689 3925 2197 2075 2775 2653 1462 1610
"AT5G56050" 38 62 25 15 40 47 18 21
"AT5G56060" 0 1 0 1 0 0 0 0
"AT5G56061" 0 0 0 0 0 0 0 0
"AT5G56070" 0 0 0 0 0 0 0 0
"AT5G56075" 0 2 0 0 3 1 0 0
"AT5G56080" 0 1 0 2 1 1 1 0
"AT5G56090" 316 395 292 300 418 367 302 372
"AT5G56100" 1841 2038 2488 2553 3265 3047 2326 2700
"AT5G56110" 0 1 1 0 2 1 0 0
"AT5G56120" 26 18 24 19 12 11 11 8
"AT5G56130" 241 259 195 206 220 226 148 181
"AT5G56140" 4792 4592 4186 4340 4909 4165 4089 4483
"AT5G56150" 615 707 608 580 620 599 413 518
"AT5G56160" 88 92 104 98 124 122 108 133
"AT5G56170" 1586 1670 3601 3926 1945 2012 1678 2049
"AT5G56180" 1083 1231 1390 1341 1488 1388 1064 1276
"AT5G56190" 731 864 811 840 974 1064 626 761
"AT5G56200" 0 1 3 3 0 1 3 0
"AT5G56210" 523 710 637 615 557 634 328 346
"AT5G56220" 732 767 524 567 476 429 253 263
"AT5G56230" 55 48 49 40 38 37 21 28
"AT5G56240" 2155 2349 2225 2046 2276 2243 1795 1935
"AT5G56250" 419 514 410 413 549 590 404 492
"AT5G56260" 449 421 408 449 574 659 424 580
"AT5G56270" 396 428 506 480 464 474 295 381
"AT5G56280" 634 781 713 729 766 730 575 678
"AT5G56290" 2714 2789 2650 2670 2772 2489 2278 2600
"AT5G56300" 4 10 7 9 2 1 14 12
"AT5G56310" 40 40 35 33 30 34 16 21
"AT5G56320" 75 109 256 271 45 43 56 54
"AT5G56325" 0 0 0 0 0 0 0 0
"AT5G56330" 0 0 0 1 0 0 0 0
"AT5G56340" 705 795 841 840 929 818 785 934
"AT5G56350" 1117 1317 1394 1324 1435 1515 1149 1513
"AT5G56360" 1756 1971 1736 1733 1695 1568 1533 1783
"AT5G56365" 0 0 0 0 0 0 0 0
"AT5G56367" 0 0 0 1 0 0 0 0
"AT5G56368" 0 0 0 0 0 0 0 0
"AT5G56369" 0 0 0 0 0 0 0 0
"AT5G56370" 101 96 85 83 66 46 41 49
"AT5G56380" 770 786 617 595 736 707 573 539
"AT5G56390" 0 0 0 0 0 0 0 0
"AT5G56400" 0 0 0 0 0 0 0 0
"AT5G56410" 0 0 0 0 0 0 0 0
"AT5G56420" 208 230 215 228 242 232 169 218
"AT5G56430" 0 0 0 0 0 0 0 0
"AT5G56440" 0 1 0 0 0 0 0 0
"AT5G56450" 98 128 111 119 104 112 65 85
"AT5G56452" 0 0 0 0 0 0 0 0
"AT5G56460" 352 373 280 317 363 376 222 275
"AT5G56470" 0 0 0 0 0 0 0 0
"AT5G56480" 0 0 0 0 0 0 0 0
"AT5G56490" 1 2 5 4 0 0 0 0
"AT5G56500" 652 838 460 449 630 569 359 416
"AT5G56510" 1 0 0 1 0 3 4 5
"AT5G56520" 912 963 513 585 899 761 577 637
"AT5G56530" 354 366 355 340 221 233 202 184
"AT5G56540" 110 105 389 367 45 39 46 45
"AT5G56544" 2 1 3 8 4 3 3 5
"AT5G56550" 1614 1938 3431 3614 2217 2116 1817 1840
"AT5G56560" 0 0 0 0 0 0 0 0
"AT5G56570" 0 0 0 0 0 0 0 0
"AT5G56580" 18 20 29 20 29 27 15 26
"AT5G56590" 371 406 499 539 323 311 280 319
"AT5G56600" 225 264 165 151 126 121 114 147
"AT5G56605" 0 0 0 0 0 0 0 0
"AT5G56610" 87 107 91 96 104 105 71 73
"AT5G56620" 5 3 7 2 0 0 1 2
"AT5G56630" 670 817 499 589 658 622 453 520
"AT5G56640" 0 0 0 1 1 0 0 0
"AT5G56650" 804 927 779 732 739 776 513 566
"AT5G56660" 559 579 563 501 582 536 464 501
"AT5G56670" 1221 1358 1183 1287 1185 1160 901 1065
"AT5G56680" 1024 1320 1094 1145 1113 1093 890 1010
"AT5G56690" 0 0 0 0 0 0 0 0
"AT5G56700" 0 0 0 0 0 0 0 0
"AT5G56710" 2207 2862 2235 2378 2351 2468 1805 2137
"AT5G56720" 50 70 46 37 18 20 13 14
"AT5G56730" 281 346 324 301 276 259 175 210
"AT5G56740" 253 307 303 293 267 276 226 226
"AT5G56745" 0 0 0 0 0 0 0 0
"AT5G56747" 163 180 154 120 105 135 89 104
"AT5G56750" 3246 3622 4416 4132 2846 2844 1975 2391
"AT5G56760" 2608 2775 2625 2724 2966 2751 2495 3018
"AT5G56770" 0 0 0 0 0 0 0 0
"AT5G56780" 316 400 435 369 226 231 214 275
"AT5G56790" 445 487 388 411 567 478 480 539
"AT5G56795" 152 169 192 231 122 122 128 126
"AT5G56800" 1 0 0 0 1 2 0 0
"AT5G56810" 36 53 45 40 20 23 17 12
"AT5G56820" 0 0 0 0 0 0 0 0
"AT5G56830" 0 1 0 0 0 0 0 0
