"GSM1077432" "GSM1077433" "GSM1077434" "GSM1077435" "GSM1077436" "GSM1077437" "GSM1077438" "GSM1077439"
"AT3G02910" 346 379 477 443 19 4 10 12
"AT3G02920" 3 4 6 0 1 0 0 2
"AT3G02930" 11 5 9 10 1 0 0 0
"AT3G02940" 3 5 0 1 1 0 0 0
"AT3G02950" 29 37 29 7 1 0 0 0
"AT3G02960" 0 0 0 0 1 0 0 0
"AT3G02970" 0 0 0 0 0 0 0 0
"AT3G02980" 4 1 0 4 0 0 0 0
"AT3G02990" 11 16 13 2 0 0 1 2
"AT3G03000" 40 62 33 20 0 2 0 0
"AT3G03010" 11 7 7 6 0 0 0 0
"AT3G03020" 13 16 3 5 1 0 0 0
"AT3G03030" 8 6 6 1 1 1 0 2
"AT3G03040" 10 14 25 21 0 0 1 1
"AT3G03050" 109 173 79 81 7 2 4 6
"AT3G03060" 28 31 17 16 2 0 1 3
"AT3G03070" 46 59 17 21 2 0 0 1
"AT3G03080" 0 0 0 0 0 0 0 0
"AT3G03090" 1 5 2 1 0 0 0 0
"AT3G03100" 193 208 148 140 6 2 0 1
"AT3G03110" 8 20 9 12 1 1 1 0
"AT3G03120" 12 12 7 3 0 0 0 0
"AT3G03130" 14 17 15 7 0 0 0 2
"AT3G03140" 34 33 15 17 4 2 0 1
"AT3G03150" 25 26 5 5 1 0 0 0
"AT3G03160" 81 78 30 42 2 0 1 0
"AT3G03170" 5 6 2 5 0 0 0 0
"AT3G03180" 9 6 1 2 0 0 0 0
"AT3G03190" 8 7 4 4 0 0 0 0
"AT3G03200" 3 3 2 0 2 0 1 0
"AT3G03210" 15 14 20 11 5 1 2 2
"AT3G03220" 17 28 21 12 7 1 2 8
"AT3G03230" 0 0 0 0 0 0 0 0
"AT3G03240" 0 0 0 0 0 0 0 0
"AT3G03250" 85 139 72 74 2 1 2 3
"AT3G03260" 0 1 0 0 0 1 0 0
"AT3G03270" 428 663 611 401 14 3 7 4
"AT3G03272" 2 0 0 0 0 0 0 0
"AT3G03280" 3 5 1 3 0 0 0 0
"AT3G03290" 1 1 2 3 1 0 0 0
"AT3G03300" 14 14 13 11 3 0 0 1
"AT3G03305" 23 24 25 8 2 1 0 0
"AT3G03310" 22 25 17 16 0 0 0 2
"AT3G03320" 8 11 8 9 2 0 1 1
"AT3G03330" 20 30 16 16 1 0 2 0
"AT3G03340" 36 42 26 23 1 4 0 3
"AT3G03341" 0 0 0 0 0 0 0 0
"AT3G03350" 4 6 6 3 0 0 0 0
"AT3G03360" 6 5 5 3 0 0 1 1
"AT3G03370" 2 0 1 1 2 0 1 1
"AT3G03380" 143 178 94 72 5 0 3 5
"AT3G03400" 0 0 0 0 0 0 0 0
"AT3G03405" 0 0 0 0 10 5 7 10
"AT3G03410" 0 0 0 0 0 0 0 0
"AT3G03420" 29 28 25 12 0 2 0 0
"AT3G03430" 1 0 0 0 0 0 0 0
"AT3G03440" 15 22 9 4 0 1 0 0
"AT3G03450" 8 15 11 11 0 0 0 0
"AT3G03456" 0 0 0 0 0 0 0 0
"AT3G03460" 2 4 3 0 0 0 0 0
"AT3G03470" 9 9 5 3 1 0 0 0
"AT3G03480" 0 0 0 0 0 0 0 0
"AT3G03490" 13 8 11 7 0 0 0 0
"AT3G03500" 6 7 2 1 0 0 0 0
"AT3G03510" 0 0 0 0 0 0 0 0
"AT3G03520" 58 85 42 44 1 0 1 0
"AT3G03530" 28 30 16 10 1 0 0 1
"AT3G03540" 0 0 0 0 0 0 0 0
"AT3G03550" 16 31 19 14 2 2 2 2
"AT3G03560" 28 26 21 21 0 0 0 0
"AT3G03570" 16 26 9 6 1 0 3 0
"AT3G03580" 2 3 6 1 1 0 1 0
"AT3G03590" 6 4 5 1 0 0 0 0
"AT3G03600" 32 44 17 18 0 0 0 1
"AT3G03610" 15 29 13 10 1 0 0 0
"AT3G03620" 0 0 0 0 5 2 3 2
"AT3G03626" 0 0 0 0 0 0 0 0
"AT3G03630" 0 3 0 1 0 0 0 0
"AT3G03640" 46 65 25 20 1 2 0 1
"AT3G03650" 16 16 9 7 0 0 0 0
"AT3G03660" 4 4 0 1 0 0 0 1
"AT3G03670" 59 73 61 35 1 1 3 2
"AT3G03680" 9 28 8 7 1 0 1 0
"AT3G03690" 8 9 2 3 1 1 0 0
"AT3G03700" 0 1 0 0 0 0 0 0
"AT3G03702" 0 1 0 0 0 0 0 0
"AT3G03710" 13 14 10 10 0 1 0 0
"AT3G03720" 34 43 18 19 1 0 1 1
"AT3G03726" 0 0 0 0 0 0 1 0
"AT3G03730" 0 0 0 0 0 0 0 0
"AT3G03740" 32 42 24 18 2 2 0 0
"AT3G03750" 13 15 9 13 1 0 1 1
"AT3G03760" 1 0 0 0 0 0 0 1
"AT3G03770" 3 7 7 8 2 0 0 0
"AT3G03773" 11 15 4 13 0 0 1 0
"AT3G03776" 0 0 0 0 0 0 0 0
"AT3G03780" 597 799 187 226 13 4 10 8
"AT3G03790" 41 68 25 9 2 1 2 0
"AT3G03800" 0 0 0 0 0 0 0 0
"AT3G03810" 12 15 4 12 0 0 0 1
"AT3G03820" 0 0 0 0 0 0 0 0
"AT3G03826" 0 0 0 0 0 0 0 0
"AT3G03828" 0 0 0 0 0 0 0 0
"AT3G03830" 0 0 0 0 0 0 0 0
"AT3G03840" 0 0 0 0 0 0 0 0
"AT3G03845" 0 0 0 1 0 3 5 7
"AT3G03847" 0 0 0 0 0 0 0 0
"AT3G03850" 0 0 0 0 0 0 0 0
"AT3G03852" 2 2 0 1 0 1 0 1
"AT3G03855" 46 32 26 20 1 1 1 0
"AT3G03860" 22 37 11 7 2 1 1 0
"AT3G03870" 43 48 10 3 2 3 1 0
"AT3G03880" 17 21 13 6 2 0 0 0
"AT3G03890" 14 16 5 7 1 0 0 1
"AT3G03900" 5 9 14 7 0 0 0 0
"AT3G03910" 107 100 43 28 2 1 1 1
"AT3G03920" 282 307 350 254 7 2 3 2
"AT3G03930" 1 1 1 0 0 0 0 0
"AT3G03940" 76 131 73 58 4 0 0 3
"AT3G03950" 16 32 18 9 2 1 2 2
"AT3G03960" 118 269 126 135 11 3 3 5
"AT3G03970" 5 3 1 1 0 0 1 0
"AT3G03980" 9 7 2 6 0 0 0 2
"AT3G03990" 81 108 65 44 1 0 0 3
"AT3G04000" 4 4 0 1 0 0 0 0
"AT3G04010" 19 19 21 10 0 0 0 0
"AT3G04020" 1 5 7 1 0 0 0 0
"AT3G04030" 3 2 5 2 0 0 0 0
"AT3G04040" 2 2 0 1 0 0 0 0
"AT3G04050" 0 0 1 1 0 0 0 0
"AT3G04060" 51 45 28 19 3 0 4 1
"AT3G04070" 12 13 2 6 0 0 1 1
"AT3G04080" 60 76 36 45 1 1 0 0
"AT3G04090" 87 72 48 42 1 0 1 2
"AT3G04100" 0 0 0 0 2 2 3 5
"AT3G04110" 14 16 17 8 1 0 1 0
"AT3G04120" 1592 2142 1491 1255 42 22 39 81
"AT3G04130" 7 12 14 6 0 0 1 0
"AT3G04140" 23 26 7 8 0 0 0 1
"AT3G04150" 0 0 0 0 0 0 0 0
"AT3G04160" 2 6 0 1 0 0 0 0
"AT3G04170" 0 0 0 0 0 0 0 0
"AT3G04180" 0 0 0 0 1 0 0 0
"AT3G04181" 1 0 0 1 0 0 0 0
"AT3G04184" 0 0 0 0 0 0 0 0
"AT3G04190" 0 0 0 0 0 0 0 0
"AT3G04200" 0 0 0 0 0 0 0 0
"AT3G04210" 4 2 0 1 0 0 0 0
"AT3G04220" 1 6 2 3 0 0 0 1
"AT3G04230" 34 42 35 33 0 0 0 1
"AT3G04240" 61 82 35 46 1 0 1 0
"AT3G04250" 0 0 0 0 8 5 4 5
"AT3G04260" 7 11 4 3 0 0 0 0
"AT3G04270" 0 0 0 0 0 0 0 0
"AT3G04280" 0 0 0 0 0 1 0 0
"AT3G04290" 0 2 0 1 4 0 3 2
"AT3G04300" 2 1 0 0 0 0 0 0
"AT3G04310" 3 2 4 2 0 0 1 0
"AT3G04320" 7 2 2 1 0 0 0 0
"AT3G04330" 1 0 0 0 0 0 0 0
"AT3G04340" 39 38 16 25 1 0 1 0
"AT3G04350" 68 75 43 36 0 0 0 1
"AT3G04360" 1 1 1 0 1 0 0 1
"AT3G04370" 9 12 5 6 1 0 0 0
"AT3G04380" 2 2 2 2 0 0 0 0
"AT3G04390" 0 0 0 0 0 0 0 0
"AT3G04400" 833 1004 761 642 17 14 18 31
"AT3G04410" 0 0 0 0 0 0 0 0
"AT3G04420" 39 50 14 10 1 0 1 1
"AT3G04430" 0 0 0 0 0 0 0 0
"AT3G04440" 3 1 2 0 0 0 0 0
"AT3G04445" 0 0 0 0 0 0 0 0
"AT3G04450" 0 0 0 0 0 0 0 0
"AT3G04460" 17 18 11 6 0 0 0 1
"AT3G04470" 95 95 81 48 2 1 2 4
"AT3G04480" 84 71 58 35 5 1 1 0
"AT3G04485" 0 1 0 0 0 0 0 0
"AT3G04490" 19 21 14 10 0 1 0 2
"AT3G04500" 17 19 17 11 1 1 1 2
"AT3G04510" 0 1 0 0 1 0 0 3
"AT3G04520" 21 30 38 21 1 0 0 0
"AT3G04525" 9 11 10 5 3 0 0 2
"AT3G04530" 91 101 185 169 0 0 3 2
"AT3G04540" 0 0 0 0 0 0 0 0
"AT3G04545" 0 0 0 0 0 0 0 0
"AT3G04550" 1 5 2 3 0 1 0 0
"AT3G04560" 16 23 16 12 1 0 0 1
"AT3G04570" 207 254 188 147 7 4 8 6
"AT3G04580" 56 51 55 23 1 1 1 0
"AT3G04590" 19 27 19 11 0 0 1 2
"AT3G04600" 41 47 44 32 3 1 1 2
"AT3G04605" 32 47 22 26 2 2 2 2
"AT3G04610" 38 60 27 37 1 1 1 3
"AT3G04620" 8 4 7 2 0 1 0 0
"AT3G04630" 21 19 12 3 2 1 0 1
"AT3G04640" 12 12 10 3 0 0 0 0
"AT3G04650" 2 4 2 2 0 0 0 0
"AT3G04660" 0 0 0 0 0 0 0 0
"AT3G04670" 73 93 58 43 4 1 0 2
"AT3G04680" 16 36 12 27 1 1 1 1
"AT3G04690" 0 1 0 1 0 0 2 0
"AT3G04700" 0 0 0 0 0 0 0 0
"AT3G04710" 25 28 32 18 1 0 3 1
"AT3G04715" 0 0 0 0 0 0 0 0
"AT3G04717" 0 0 1 0 2 0 4 0
"AT3G04720" 65 92 28 40 1 0 1 0
"AT3G04721" 0 0 0 0 0 0 1 0
"AT3G04730" 192 186 198 123 7 0 1 2
"AT3G04732" 0 0 0 0 0 0 0 0
"AT3G04735" 0 0 0 0 0 0 0 1
"AT3G04740" 53 83 46 38 3 3 2 5
"AT3G04750" 3 5 6 3 0 0 0 0
"AT3G04760" 0 3 5 3 0 0 0 0
"AT3G04765" 0 0 0 0 2098 1432 4723 4922
"AT3G04770" 16 11 21 9 0 1 0 1
"AT3G04780" 46 37 25 17 1 1 0 2
"AT3G04790" 64 82 38 48 0 1 1 3
"AT3G04800" 0 0 0 0 0 0 0 0
"AT3G04810" 25 45 14 20 3 0 0 1
"AT3G04820" 10 11 9 9 0 2 0 1
"AT3G04830" 62 73 49 36 2 0 0 0
"AT3G04840" 296 389 259 225 8 6 8 15
"AT3G04850" 4 3 2 2 0 0 0 0
"AT3G04854" 0 0 1 0 0 0 0 0
"AT3G04855" 0 0 0 0 0 0 0 0
"AT3G04860" 5 4 3 4 0 0 0 0
"AT3G04870" 17 23 13 7 0 0 0 1
"AT3G04880" 74 97 47 49 2 0 1 1
"AT3G04890" 3 2 4 0 0 0 0 0
"AT3G04900" 0 0 0 0 0 0 0 0
"AT3G04903" 0 0 0 0 0 0 0 0
"AT3G04910" 46 48 28 8 2 1 1 1
"AT3G04920" 225 293 219 149 8 4 2 10
"AT3G04930" 105 114 77 54 3 1 3 6
"AT3G04940" 25 39 10 8 0 1 1 1
"AT3G04943" 0 0 0 0 0 0 0 0
"AT3G04945" 0 0 0 0 0 0 0 0
"AT3G04950" 1 3 2 1 0 0 0 0
"AT3G04960" 0 0 0 0 1 0 0 0
"AT3G04970" 6 10 6 2 1 0 0 1
"AT3G04980" 3 2 2 1 1 0 0 0
"AT3G04990" 0 0 0 0 0 0 0 0
"AT3G04997" 0 0 0 0 0 0 0 0
"AT3G05000" 26 34 13 20 0 2 0 1
"AT3G05010" 15 15 10 2 1 3 2 0
"AT3G05020" 22 38 18 17 1 0 0 1
"AT3G05030" 11 4 1 5 0 0 0 0
"AT3G05040" 23 27 9 11 13 10 5 13
"AT3G05050" 96 101 104 48 4 0 0 3
"AT3G05060" 87 143 108 72 5 2 1 4
"AT3G05070" 8 23 17 7 0 1 2 1
"AT3G05080" 0 0 0 0 0 0 0 0
"AT3G05090" 45 70 60 46 2 0 0 0
"AT3G05100" 8 15 8 6 0 0 0 1
"AT3G05110" 0 0 0 0 0 0 0 0
"AT3G05120" 37 43 35 26 1 0 1 2
"AT3G05130" 22 22 25 6 3 3 1 0
"AT3G05140" 0 0 0 0 0 0 0 0
"AT3G05150" 4 10 3 3 0 0 0 1
"AT3G05152" 0 0 0 0 0 0 1 0
"AT3G05155" 7 6 4 1 0 0 0 2
"AT3G05160" 7 12 5 4 0 0 0 0
"AT3G05165" 79 93 48 31 1 0 0 1
"AT3G05170" 16 10 5 9 2 0 0 0
"AT3G05180" 0 1 0 0 0 0 0 0
"AT3G05190" 5 6 2 3 0 0 0 0
"AT3G05193" 0 0 0 0 0 0 0 0
"AT3G05200" 78 86 135 84 2 1 2 1
"AT3G05210" 8 15 8 3 0 0 1 1
"AT3G05220" 384 389 210 155 3 4 7 11
"AT3G05230" 8 13 6 8 1 1 0 2
"AT3G05240" 2 2 0 3 0 0 0 1
"AT3G05250" 6 6 9 6 0 0 1 1
"AT3G05260" 0 0 0 0 1 0 0 0
"AT3G05270" 21 22 21 9 1 0 1 0
"AT3G05280" 19 12 11 11 0 0 1 1
"AT3G05290" 34 35 17 7 0 0 0 0
"AT3G05300" 0 0 0 0 0 0 0 0
"AT3G05310" 0 0 0 0 0 0 0 0
"AT3G05320" 12 12 8 2 1 0 2 0
"AT3G05327" 0 0 1 0 1 0 0 0
"AT3G05330" 5 2 5 1 1 0 0 1
"AT3G05340" 2 4 4 1 0 0 0 0
"AT3G05345" 0 4 2 1 0 0 0 0
"AT3G05350" 13 10 9 5 2 0 0 0
"AT3G05360" 15 20 5 6 4 0 1 0
"AT3G05370" 0 0 0 0 0 1 0 1
"AT3G05380" 26 19 20 15 0 0 0 2
"AT3G05390" 6 11 6 5 0 0 0 0
"AT3G05400" 0 0 1 0 0 0 0 0
"AT3G05410" 4 1 1 2 1 0 0 4
"AT3G05415" 0 2 0 0 127 47 98 122
"AT3G05420" 99 121 45 62 5 1 2 0
"AT3G05425" 0 0 0 0 0 0 0 0
"AT3G05430" 1 4 0 1 0 0 0 0
"AT3G05440" 0 0 0 0 0 0 0 0
"AT3G05450" 0 0 0 0 0 0 0 0
"AT3G05460" 0 0 0 0 0 0 0 0
"AT3G05470" 2 3 0 0 0 0 0 0
"AT3G05480" 0 1 0 0 0 0 0 1
"AT3G05490" 109 115 79 98 3 2 1 5
"AT3G05500" 101 123 76 68 2 4 2 4
"AT3G05510" 18 22 8 11 0 0 0 0
"AT3G05520" 19 14 8 4 0 0 0 2
"AT3G05525" 0 0 0 0 0 0 0 0
"AT3G05530" 198 271 151 127 4 1 3 7
"AT3G05540" 0 0 0 0 3 0 1 0
"AT3G05545" 64 104 51 53 2 0 3 2
"AT3G05550" 0 0 0 0 0 0 0 0
"AT3G05560" 256 311 344 224 7 3 3 13
"AT3G05570" 10 13 17 7 0 0 0 0
"AT3G05580" 31 47 30 27 0 1 2 0
"AT3G05590" 336 472 343 248 7 6 8 15
"AT3G05600" 0 0 0 0 0 0 0 0
"AT3G05602" 0 0 0 0 0 0 0 0
"AT3G05610" 1 0 0 0 0 0 0 0
"AT3G05620" 1 3 0 2 0 0 0 1
"AT3G05625" 0 1 0 0 0 0 0 0
"AT3G05630" 7 11 5 4 1 0 1 2
"AT3G05640" 6 7 4 2 2 0 0 0
"AT3G05650" 0 0 0 0 1 0 1 0
"AT3G05660" 1 0 0 0 0 0 0 0
"AT3G05670" 102 89 98 62 8 2 2 1
"AT3G05675" 16 6 14 5 0 0 1 0
"AT3G05680" 34 67 21 39 4 3 2 1
"AT3G05685" 4 8 2 0 0 0 0 0
"AT3G05690" 186 216 96 55 11 2 1 2
"AT3G05700" 6 7 9 6 0 0 0 0
"AT3G05710" 34 32 23 22 0 0 0 2
"AT3G05720" 0 0 0 0 1 0 0 0
"AT3G05725" 0 0 0 0 119 34 99 106
"AT3G05727" 0 2 0 2 0 0 0 0
"AT3G05730" 1 0 1 1 0 0 0 1
"AT3G05740" 1 4 2 0 0 0 0 0
"AT3G05741" 0 0 0 0 0 0 0 0
"AT3G05746" 0 0 0 0 0 0 0 0
"AT3G05750" 4 3 3 6 0 0 0 0
"AT3G05755" 9 15 14 5 0 0 0 1
"AT3G05760" 36 19 38 19 0 0 0 0
"AT3G05770" 0 0 0 0 2 0 0 0
"AT3G05780" 0 0 0 0 0 0 0 0
"AT3G05790" 0 0 0 0 0 0 0 0
"AT3G05800" 12 10 10 7 1 0 1 0
"AT3G05810" 20 32 7 10 0 0 0 0
"AT3G05820" 0 0 0 0 0 0 0 0
"AT3G05830" 20 20 15 5 0 0 0 0
"AT3G05835" 0 2 1 0 5 2 4 3
"AT3G05840" 128 152 94 87 0 1 4 4
"AT3G05850" 35 47 28 31 4 0 1 1
"AT3G05858" 18 17 4 7 1 0 0 0
"AT3G05860" 0 3 1 1 0 2 0 0
"AT3G05870" 2 10 0 4 0 0 0 2
"AT3G05880" 21 25 8 19 0 0 1 2
"AT3G05890" 44 51 19 19 2 0 0 1
"AT3G05900" 4 13 11 4 1 0 0 0
"AT3G05905" 0 0 1 0 0 0 0 0
"AT3G05910" 63 56 40 28 1 1 0 2
"AT3G05920" 12 13 7 15 0 1 0 0
"AT3G05930" 0 0 0 0 0 0 0 0
"AT3G05932" 2 0 0 1 0 0 0 1
"AT3G05935" 2 4 3 4 0 0 0 0
"AT3G05936" 0 1 1 0 0 0 0 0
"AT3G05937" 14 12 10 10 1 0 0 0
"AT3G05940" 7 9 2 4 0 0 1 0
"AT3G05950" 1 0 0 1 0 0 0 0
"AT3G05960" 0 0 0 0 1 0 1 0
"AT3G05970" 69 96 44 46 6 0 0 0
"AT3G05975" 0 0 0 0 0 0 0 0
"AT3G05980" 13 11 9 10 0 0 1 1
"AT3G05990" 32 34 22 20 0 0 1 1
"AT3G06000" 0 0 0 0 0 0 0 0
"AT3G06010" 55 62 53 25 1 0 1 0
"AT3G06019" 0 0 0 0 0 0 0 0
"AT3G06020" 3 17 11 11 0 0 0 1
"AT3G06030" 7 8 4 3 0 0 0 0
"AT3G06035" 16 16 10 3 2 1 0 1
"AT3G06040" 58 53 68 22 1 1 1 2
"AT3G06050" 39 62 24 35 3 1 0 2
"AT3G06060" 20 31 16 12 0 1 0 0
"AT3G06070" 0 0 0 0 1 0 0 0
"AT3G06080" 19 23 18 8 2 0 0 0
"AT3G06090" 0 0 0 0 0 0 0 0
"AT3G06100" 0 1 0 0 0 0 0 0
"AT3G06105" 1 0 0 1 4 2 1 0
"AT3G06110" 14 16 15 9 0 0 0 0
"AT3G06120" 0 0 0 0 0 0 0 0
"AT3G06125" 24 26 4 10 3 0 1 1
"AT3G06130" 51 68 37 12 5 1 2 2
"AT3G06140" 6 4 1 0 1 0 0 0
"AT3G06142" 0 0 0 0 0 0 0 0
"AT3G06145" 3 6 1 1 0 0 0 0
"AT3G06150" 26 41 14 13 0 0 1 1
"AT3G06160" 0 0 0 0 0 0 0 0
"AT3G06170" 53 71 35 29 1 1 1 4
"AT3G06180" 3 6 7 8 0 0 0 0
"AT3G06190" 48 77 36 38 0 0 0 3
"AT3G06200" 13 25 15 11 0 0 0 0
"AT3G06210" 17 18 22 8 1 1 2 1
"AT3G06220" 0 0 0 0 0 0 0 0
"AT3G06230" 0 0 0 0 0 0 0 0
"AT3G06240" 28 33 22 17 1 1 1 1
"AT3G06250" 23 38 19 9 0 0 0 0
"AT3G06260" 0 2 0 0 0 0 0 0
"AT3G06270" 15 22 16 12 0 1 0 0
"AT3G06280" 0 0 0 0 1 0 0 0
"AT3G06290" 23 45 18 26 0 2 1 0
"AT3G06300" 110 100 80 50 3 0 2 3
"AT3G06310" 29 47 29 29 0 1 1 0
"AT3G06320" 13 12 9 9 1 0 0 0
"AT3G06330" 9 9 3 2 0 0 0 0
"AT3G06335" 14 16 8 3 0 0 1 1
"AT3G06340" 23 31 19 13 0 0 0 0
"AT3G06350" 82 93 63 34 9 3 6 4
"AT3G06360" 0 0 0 0 0 0 1 0
"AT3G06370" 13 11 32 20 1 1 0 1
"AT3G06380" 29 33 29 31 0 0 1 0
"AT3G06390" 33 29 30 9 1 0 1 1
"AT3G06400" 126 131 102 75 6 3 2 7
"AT3G06410" 36 54 27 19 1 0 1 0
"AT3G06420" 10 5 5 3 1 0 0 4
"AT3G06430" 9 16 13 4 0 0 0 0
"AT3G06433" 26 37 29 22 22 20 24 31
"AT3G06435" 15 17 27 10 37737 20610 44890 61843
"AT3G06437" 0 2 5 0 7 2 11 14
"AT3G06440" 11 18 8 11 0 1 0 0
"AT3G06450" 39 47 35 24 2 1 2 0
"AT3G06455" 19 18 15 5 1 0 0 1
"AT3G06460" 10 4 2 10 0 0 1 0
"AT3G06470" 10 7 4 9 0 0 0 1
"AT3G06480" 40 46 40 20 1 0 0 0
"AT3G06483" 12 10 10 5 0 0 0 0
"AT3G06490" 4 1 1 1 0 0 1 1
"AT3G06500" 18 14 11 7 0 1 1 1
"AT3G06510" 19 32 14 16 0 0 0 1
"AT3G06520" 1 0 0 0 0 0 0 0
"AT3G06530" 56 82 58 52 4 2 1 6
"AT3G06540" 31 34 18 15 0 0 0 0
"AT3G06545" 0 0 0 0 0 0 0 0
"AT3G06550" 43 48 11 14 1 0 1 0
"AT3G06560" 0 0 0 1 0 0 0 0
"AT3G06570" 9 13 6 8 0 0 0 0
"AT3G06580" 56 57 38 32 1 1 1 0
"AT3G06590" 37 34 19 33 2 0 1 1
"AT3G06600" 3 0 0 0 0 0 0 0
"AT3G06610" 38 41 54 36 0 1 2 2
"AT3G06620" 43 48 34 19 2 1 2 0
"AT3G06630" 2 2 0 0 0 0 0 1
"AT3G06640" 0 1 0 0 0 0 0 0
"AT3G06650" 125 228 57 96 1 0 0 2
"AT3G06660" 9 13 5 2 1 2 0 3
"AT3G06665" 0 1 1 1 0 1 0 0
"AT3G06670" 53 74 62 44 1 0 1 1
"AT3G06680" 53 74 82 52 3 1 2 2
"AT3G06690" 5 2 2 1 0 0 0 0
"AT3G06700" 111 165 105 110 7 1 3 6
"AT3G06710" 1 0 0 1 0 0 1 0
"AT3G06720" 136 166 133 91 5 0 4 4
"AT3G06730" 5 9 7 4 0 0 0 1
"AT3G06740" 7 17 12 7 0 0 0 1
"AT3G06750" 1 1 1 1 0 0 0 0
"AT3G06760" 27 28 15 8 2 1 2 2
"AT3G06770" 2 4 0 3 0 0 0 0
"AT3G06778" 0 1 0 0 0 0 0 0
"AT3G06780" 53 34 38 15 0 0 2 2
"AT3G06790" 13 20 8 9 1 1 0 0
"AT3G06810" 51 67 31 34 0 1 4 2
"AT3G06820" 16 12 10 6 1 0 0 1
"AT3G06830" 2 1 2 0 0 0 0 0
"AT3G06840" 3 0 0 0 0 0 0 0
"AT3G06850" 3 6 2 9 0 0 0 0
"AT3G06860" 143 209 97 97 2 3 0 14
"AT3G06868" 1 0 1 2 0 0 0 0
"AT3G06870" 0 0 0 0 0 0 0 0
"AT3G06880" 0 0 0 0 0 0 0 0
"AT3G06890" 4 4 1 4 0 0 1 0
"AT3G06895" 0 0 0 0 0 0 0 0
"AT3G06900" 12 26 3 12 1 1 2 3
"AT3G06910" 8 8 3 4 0 0 0 0
"AT3G06920" 7 7 5 3 0 0 3 3
"AT3G06930" 26 28 18 16 2 0 0 1
"AT3G06940" 14 22 14 14 2 1 1 1
"AT3G06950" 0 2 1 1 0 0 1 0
"AT3G06960" 12 14 4 5 1 0 2 0
"AT3G06962" 3 1 1 0 0 0 0 0
"AT3G06970" 0 0 0 0 0 0 0 1
"AT3G06980" 8 9 7 3 3 1 1 1
"AT3G06985" 0 0 0 0 0 0 0 0
"AT3G06990" 5 5 5 4 1 0 0 0
"AT3G06995" 0 0 0 0 0 0 0 0
"AT3G07000" 9 15 8 6 2 1 0 1
"AT3G07005" 0 0 0 0 0 0 0 0
"AT3G07010" 26 27 8 10 1 0 1 0
"AT3G07020" 53 49 19 21 1 1 0 1
"AT3G07025" 0 18 3 3 2 2 12 20
"AT3G07030" 74 110 109 88 3 0 0 0
"AT3G07040" 3 2 7 1 0 0 0 0
"AT3G07050" 114 115 175 83 5 2 1 3
"AT3G07055" 1 4 6 5 12 1 1 3
"AT3G07060" 2 11 2 3 0 0 1 0
"AT3G07070" 11 10 11 6 0 0 1 1
"AT3G07080" 15 28 12 6 1 0 1 0
"AT3G07090" 67 103 40 45 1 3 2 1
"AT3G07100" 73 149 40 55 3 0 2 2
"AT3G07110" 269 335 236 188 7 3 3 7
"AT3G07115" 2 4 4 1 3 9 5 4
"AT3G07120" 4 3 0 0 0 0 0 0
"AT3G07130" 12 10 8 18 1 0 0 1
"AT3G07140" 21 26 18 14 2 0 0 1
"AT3G07150" 2 3 5 0 1 0 0 0
"AT3G07160" 106 146 88 85 9 2 2 3
"AT3G07170" 28 36 20 18 1 0 1 2
"AT3G07180" 43 45 35 22 3 0 0 4
"AT3G07185" 0 0 0 0 10 18 22 27
"AT3G07190" 7 8 5 5 0 0 0 0
"AT3G07195" 26 36 30 31 0 0 0 0
"AT3G07200" 3 7 6 4 0 0 0 0
"AT3G07210" 6 9 3 4 2 1 0 1
"AT3G07215" 21 25 22 9 3 4 5 9
"AT3G07220" 43 55 21 28 3 0 0 1
"AT3G07230" 51 59 42 32 3 0 0 5
"AT3G07250" 0 0 0 0 0 0 0 0
"AT3G07260" 1 1 1 0 0 0 0 0
"AT3G07270" 89 115 111 103 5 2 6 6
"AT3G07273" 1 1 0 0 0 0 0 0
"AT3G07274" 2 0 2 4 0 0 0 0
"AT3G07280" 10 12 11 9 0 2 1 0
"AT3G07290" 4 8 1 3 0 0 0 0
"AT3G07300" 28 43 24 20 1 0 1 1
"AT3G07310" 29 42 41 33 2 0 0 0
"AT3G07320" 50 43 41 41 0 1 1 3
"AT3G07330" 62 72 41 44 2 1 1 1
"AT3G07340" 17 23 10 9 0 0 1 0
"AT3G07350" 1 3 39 73 0 0 0 1
"AT3G07360" 134 143 96 65 5 1 1 2
"AT3G07370" 17 31 6 9 0 0 1 0
"AT3G07380" 1 0 0 0 2 1 4 9
"AT3G07390" 55 66 18 25 5 3 4 2
"AT3G07400" 17 21 12 13 1 0 1 0
"AT3G07410" 12 20 12 6 0 1 1 0
"AT3G07420" 20 18 11 10 6 0 1 0
"AT3G07425" 2 13 16 8 0 0 0 0
"AT3G07430" 13 21 19 16 0 0 0 0
"AT3G07440" 6 10 6 4 0 0 0 1
"AT3G07450" 0 0 0 0 0 0 0 0
"AT3G07460" 50 44 37 30 1 1 0 1
"AT3G07470" 38 56 22 30 0 0 0 0
"AT3G07480" 115 176 97 91 0 0 3 9
"AT3G07490" 5 5 6 5 0 0 0 0
"AT3G07500" 7 3 2 4 0 0 0 0
"AT3G07510" 6 8 4 3 0 0 0 0
"AT3G07520" 1 3 0 1 0 1 0 0
"AT3G07522" 0 0 0 0 0 0 0 0
"AT3G07525" 3 5 3 2 0 0 0 0
"AT3G07530" 1 2 5 3 0 0 1 0
"AT3G07540" 12 9 4 7 0 1 0 1
"AT3G07550" 4 4 4 2 2 0 0 0
