"GSM1017156" "GSM1017157" "GSM1017158" "GSM1017159" "GSM1017160" "GSM1017161" "GSM1017162" "GSM1017163" "GSM1017164" "GSM1017165" "GSM1017166" "GSM1017167"
"AT5G53730" 195 182 400 223 159 15 227 240 214 526 178 14
"AT5G53740" 14 18 47 195 23 0 8 21 15 56 11 1
"AT5G53742" 0 2 2 6 1 0 1 0 0 1 0 0
"AT5G53750" 431 234 781 275 1024 8947 205 197 196 281 2486 19075
"AT5G53760" 1009 550 792 314 843 1939 775 1001 884 671 887 4418
"AT5G53770" 735 836 714 838 1021 1170 896 786 841 977 2270 1479
"AT5G53775" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G53780" 0 0 0 0 1 0 0 0 0 0 0 2
"AT5G53790" 0 0 0 0 0 6 0 0 0 0 0 14
"AT5G53800" 979 1052 659 1159 1582 1213 883 956 919 1345 1307 1432
"AT5G53810" 31 49 74 172 41 11 41 53 44 108 18 27
"AT5G53815" 85 85 113 216 69 53 54 82 71 160 45 72
"AT5G53820" 254 116 294 2562 30 18 39 94 38 1479 75 60
"AT5G53830" 677 432 536 702 359 4315 376 502 292 1239 1264 3773
"AT5G53840" 0 0 0 2 0 6 0 0 0 3 2 31
"AT5G53850" 3673 4387 3929 3290 2876 1628 3653 4524 4102 3540 3523 1709
"AT5G53860" 3933 4370 3679 1552 1414 865 4758 4253 5014 1425 3002 630
"AT5G53870" 77 55 224 1314 146 52 45 63 39 3121 383 65
"AT5G53880" 1958 2648 2273 877 840 327 1880 1490 1376 884 1908 243
"AT5G53890" 1235 1151 922 708 1259 1112 1521 1269 1339 1710 2336 811
"AT5G53895" 10 6 14 37 90 5 30 43 29 129 21 14
"AT5G53900" 1252 3696 2339 777 367 307 1538 2989 2669 1511 1212 295
"AT5G53902" 0 0 1 2 0 0 0 0 0 1 0 1
"AT5G53905" 1 1 6 0 0 0 0 1 0 0 0 0
"AT5G53910" 0 0 0 2 0 0 0 0 0 0 0 0
"AT5G53920" 238 444 477 1841 106 81 276 445 410 1142 186 100
"AT5G53930" 750 889 581 1337 1187 933 706 723 702 1265 978 906
"AT5G53940" 736 945 1142 1194 531 245 903 883 1047 611 799 243
"AT5G53950" 22 21 15 9 3 0 30 30 23 32 13 1
"AT5G53960" 0 0 0 0 0 0 0 0 0 1 1 0
"AT5G53970" 1626 804 1078 3651 2380 337 2833 2043 3408 5355 1752 285
"AT5G53980" 50 240 125 29 169 0 36 33 30 16 39 2
"AT5G53990" 189 326 325 447 345 12 61 248 109 1400 203 11
"AT5G54000" 1 13 3 68 1 0 9 15 18 330 3 0
"AT5G54010" 0 0 0 0 0 1 0 0 0 0 0 0
"AT5G54020" 117 128 151 75 51 110 20 94 49 59 183 421
"AT5G54030" 17 23 30 28 9 874 4 10 7 18 66 1286
"AT5G54040" 248 581 365 341 61 15 52 220 104 499 477 55
"AT5G54045" 6 5 7 7 0 0 0 6 0 1 2 0
"AT5G54050" 21 24 14 2 3 13 5 16 17 3 93 28
"AT5G54060" 1283 21 632 70 14 34 268 634 388 828 147 388
"AT5G54062" 2 0 1 0 0 1 1 1 0 0 0 3
"AT5G54064" 39 221 180 319 60 86 56 235 169 286 35 77
"AT5G54067" 0 1 0 0 0 2 0 0 0 1 0 0
"AT5G54070" 0 0 0 0 0 1 0 3 2 10 0 5
"AT5G54075" 0 0 0 1 0 0 0 0 0 0 0 0
"AT5G54080" 967 3095 1411 4305 2079 472 1619 1492 2032 5654 753 278
"AT5G54090" 336 755 701 531 139 385 453 855 626 905 358 836
"AT5G54095" 6 8 4 30 109 22 5 12 12 24 39 16
"AT5G54100" 650 837 830 4371 3047 3242 801 1362 826 3362 14688 2524
"AT5G54110" 1067 1332 1189 1895 2122 1315 1376 1493 1697 1925 1999 1696
"AT5G54130" 832 554 625 912 298 269 1435 1727 2114 512 1120 291
"AT5G54140" 270 383 499 1253 198 234 156 354 305 1117 475 169
"AT5G54145" 266 551 556 161 271 142 337 401 515 141 632 70
"AT5G54148" 20 48 45 5 4 7 31 19 57 6 45 4
"AT5G54150" 0 1 2 1 0 0 1 1 1 0 1 0
"AT5G54160" 8971 6915 10201 24123 5357 236 7408 7783 9331 15481 5778 197
"AT5G54165" 20 15 30 123 439 22 11 7 29 224 94 50
"AT5G54170" 2664 3327 4601 7646 1483 11964 3883 2610 4861 7007 5298 23376
"AT5G54180" 848 579 522 230 136 254 1139 890 1014 228 674 347
"AT5G54190" 10 54 1 0 269 61 18 17 23 1 8 12
"AT5G54200" 820 1355 611 227 1091 245 659 811 693 354 396 183
"AT5G54203" 0 0 0 0 1 4 1 0 1 1 2 3
"AT5G54206" 2 4 2 0 0 1 0 1 0 0 0 2
"AT5G54210" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G54215" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G54220" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G54225" 0 0 3 0 0 17 0 0 0 0 10 53
"AT5G54230" 138 124 205 363 135 219 51 142 120 559 107 90
"AT5G54240" 70 142 149 131 182 88 64 112 72 165 272 51
"AT5G54250" 1622 1332 1745 608 302 80 2497 1774 2200 928 1604 85
"AT5G54260" 425 570 289 357 449 1774 410 485 424 563 480 946
"AT5G54270" 62946 72992 74033 2697 33282 8419 33201 139046 100257 3394 28111 1194
"AT5G54280" 1726 2123 1257 268 901 247 2186 2220 2094 1032 965 200
"AT5G54290" 2414 2939 2365 1398 1784 963 3714 3590 4017 1251 1729 925
"AT5G54300" 462 452 769 3338 583 401 426 393 610 3091 1103 644
"AT5G54310" 2956 4045 3333 3236 6236 1294 2610 2898 3033 4556 3531 857
"AT5G54320" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G54330" 0 0 0 0 0 0 0 1 0 0 0 0
"AT5G54340" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G54350" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G54360" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G54365" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G54370" 1173 1078 754 31 250 72 354 734 325 6 186 38
"AT5G54375" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G54380" 4258 9332 5583 1007 9570 15717 2895 2334 3596 1319 5499 15735
"AT5G54390" 6527 3992 11587 13287 4326 920 5473 8602 7988 13086 3790 1040
"AT5G54400" 47 27 41 126 26 97 50 70 20 91 100 82
"AT5G54410" 0 1 0 0 0 0 0 0 0 0 0 0
"AT5G54420" 0 0 0 4 1 0 1 0 0 1 0 0
"AT5G54430" 2370 2875 2651 3799 5602 995 2729 2759 2720 3892 3161 1003
"AT5G54440" 3116 3492 2516 2656 4005 2364 2729 3662 3180 4818 3208 1886
"AT5G54450" 1 5 2 6 57 311 2 3 6 8 826 117
"AT5G54460" 0 0 0 0 0 0 0 1 0 0 0 0
"AT5G54470" 142 32 75 101 461 1261 160 259 361 129 158 1516
"AT5G54480" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G54490" 407 71 1097 278 431 16285 54 75 200 435 2153 16291
"AT5G54500" 3573 5170 6002 11448 4896 1871 3929 3458 4299 12837 6412 1649
"AT5G54510" 2410 7624 3239 6640 5318 663 2551 2596 2237 14889 1799 373
"AT5G54520" 208 597 452 973 272 423 235 404 416 956 216 344
"AT5G54530" 99 190 208 2 57 46 122 172 123 14 126 42
"AT5G54531" 0 0 0 0 0 0 0 0 0 1 0 0
"AT5G54540" 3347 4212 3714 2436 2828 825 4374 4060 5394 3124 2283 450
"AT5G54550" 9 21 29 14 6 1 4 48 5 35 97 1
"AT5G54560" 2 17 29 125 68 3 1 66 3 68 314 6
"AT5G54569" 23 131 81 46 10 24 24 113 89 39 12 18
"AT5G54570" 45 78 35 109 26 15 42 62 45 127 49 22
"AT5G54580" 905 1331 1320 1450 1103 614 1118 1034 1154 985 1918 779
"AT5G54585" 62 74 107 2 16 4 315 569 594 4 14 21
"AT5G54590" 619 532 630 358 350 424 525 706 614 331 480 447
"AT5G54600" 14244 13929 14663 2763 8714 3421 16924 15281 18421 1531 7651 2162
"AT5G54610" 632 7 139 371 5 0 474 115 662 496 505 3
"AT5G54620" 1 2 0 2 3 0 2 1 1 1 1 0
"AT5G54630" 717 1776 825 109 659 274 1170 1239 1503 111 793 70
"AT5G54640" 484 986 498 867 1755 1249 1025 968 1012 910 1559 1993
"AT5G54650" 912 852 696 1623 1777 994 639 790 656 2952 1786 1297
"AT5G54660" 276 216 232 266 287 80 297 350 224 423 348 144
"AT5G54661" 0 0 0 0 0 0 0 0 0 2 0 0
"AT5G54670" 1417 1026 722 314 686 166 874 1203 641 496 927 214
"AT5G54680" 2667 3508 3460 3162 5280 1957 3181 3585 3705 3562 3093 2421
"AT5G54690" 247 144 134 8 135 57 145 332 209 13 199 79
"AT5G54700" 3 5 6 82 1 49 3 2 9 68 3 104
"AT5G54710" 839 362 3479 1269 1387 67152 497 207 758 1279 13265 68186
"AT5G54720" 264 140 875 259 315 22002 159 90 240 419 3750 22766
"AT5G54730" 963 1360 1573 2406 2279 2133 1214 1077 1474 4745 1421 2692
"AT5G54740" 0 3 0 1 1 0 3 555 2 1363 4 17
"AT5G54745" 0 2 0 0 0 0 0 0 0 0 0 0
"AT5G54750" 1103 1428 1167 1812 1809 417 967 1148 1070 1210 1162 371
"AT5G54760" 4244 6222 6963 9322 7210 880 3905 4563 4937 7817 4161 595
"AT5G54770" 129203 69953 121568 8063 23882 8266 180866 118168 164216 16229 41679 6804
"AT5G54780" 580 603 568 947 351 451 437 551 585 1068 1051 277
"AT5G54790" 23 46 33 0 0 5 9 48 30 0 7 13
"AT5G54800" 2747 1980 2916 4204 1318 493 1367 2270 1433 5750 1374 369
"AT5G54810" 5366 3581 7047 23373 4126 5485 6042 5320 6281 27216 16246 6738
"AT5G54820" 0 0 0 12 3 3 0 0 0 14 1 7
"AT5G54830" 1191 1385 1057 1491 2649 577 1006 1026 1090 1886 1460 463
"AT5G54840" 470 635 1077 3355 624 182 406 664 556 2413 692 253
"AT5G54850" 236 298 291 247 416 780 132 174 174 242 566 505
"AT5G54855" 513 800 882 607 662 244 555 774 700 464 566 284
"AT5G54860" 664 740 932 1958 2439 2857 527 599 750 2385 2043 2245
"AT5G54865" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G54870" 1871 2357 1711 2949 1654 707 2308 2353 2784 5213 1651 505
"AT5G54880" 201 249 171 83 117 241 255 191 255 81 340 205
"AT5G54890" 279 518 519 392 380 197 268 449 441 288 167 196
"AT5G54900" 3021 2517 3201 5399 1932 869 3344 2851 2820 5234 5808 872
"AT5G54910" 940 903 574 731 1425 1503 949 740 816 924 4049 1324
"AT5G54920" 585 674 587 820 959 397 560 589 630 1181 707 409
"AT5G54930" 349 252 378 342 156 414 681 473 606 517 670 309
"AT5G54940" 10497 15283 25154 36636 28624 19071 8124 8638 13051 18644 12426 24779
"AT5G54950" 1 3 4 3 138 13 5 2 6 3 8 46
"AT5G54960" 4120 2455 4466 6475 5282 936 4466 3433 4777 7056 5574 1123
"AT5G54970" 601 363 511 376 414 128 368 507 302 373 887 247
"AT5G54980" 793 597 815 136 389 187 623 513 609 112 196 170
"AT5G54990" 1 1 1 1 0 0 0 5 3 1 1 1
"AT5G55000" 653 960 892 1303 1000 1058 597 776 661 785 621 1109
"AT5G55010" 11 46 7 69 78 12 9 20 9 25 21 17
"AT5G55020" 2 5 8 35 22 1 7 4 19 66 40 21
"AT5G55040" 2533 3961 2298 3427 3835 9699 2806 3309 3140 6268 7658 9949
"AT5G55045" 0 0 3 2 4 1 0 2 2 2 2 0
"AT5G55050" 422 535 613 901 1763 232 405 564 435 742 3202 739
"AT5G55055" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G55056" 0 0 0 0 0 1 0 0 0 0 0 2
"AT5G55060" 836 2157 1458 1064 1036 1180 879 1374 1074 1212 1119 1577
"AT5G55070" 4383 2597 3799 6871 4173 2851 4033 3820 3658 8999 8870 3854
"AT5G55080" 0 0 2 22 3 1 0 0 1 16 0 1
"AT5G55090" 72 48 77 39 179 1146 40 54 50 55 1363 1269
"AT5G55100" 1751 7426 4573 9087 1805 4471 2192 5325 4165 14029 3087 3927
"AT5G55110" 44 75 39 3 32 22 21 48 16 1 35 86
"AT5G55120" 2784 2084 2063 2080 2401 999 2465 3254 2373 2185 2045 1298
"AT5G55125" 721 881 943 920 330 90 631 601 552 518 697 76
"AT5G55130" 994 1048 942 1518 475 903 1090 1095 1249 1821 1892 942
"AT5G55131" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G55132" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G55135" 0 1 0 5 0 0 3 5 2 57 0 0
"AT5G55140" 740 923 800 1100 612 220 766 777 826 656 1099 176
"AT5G55150" 2 3 11 180 974 7786 17 3 23 47 13059 9216
"AT5G55160" 2627 3687 3302 3076 2762 423 3019 3120 3216 2029 2751 576
"AT5G55170" 64 63 108 230 11 4 33 58 65 153 45 11
"AT5G55180" 1496 908 1190 991 6720 674 1202 1812 795 1199 1930 1706
"AT5G55190" 4449 4541 4185 4117 6050 1337 4331 4183 3900 3078 6268 1189
"AT5G55200" 709 762 878 2146 1660 918 628 796 648 1901 4062 785
"AT5G55210" 784 973 982 345 511 489 988 760 966 288 570 661
"AT5G55220" 10244 8035 6680 665 3148 3278 10554 8211 9196 873 6371 3102
"AT5G55230" 3560 5379 3676 644 4080 4085 4012 3786 3567 1134 3127 3066
"AT5G55240" 0 14 0 16 1 0 6 80 6 203 0 1
"AT5G55250" 119 151 94 1 208 109 105 120 70 4 94 54
"AT5G55260" 655 818 960 746 931 603 791 994 950 566 619 652
"AT5G55270" 7 9 12 17 20 70 4 26 5 12 233 31
"AT5G55280" 2754 2408 1939 579 1558 1351 3655 2494 2923 822 4906 1369
"AT5G55290" 926 1181 1209 1432 1558 191 852 864 972 1071 837 185
"AT5G55300" 4286 4188 2485 1643 3493 2898 4111 4209 4268 2920 4185 2877
"AT5G55310" 2497 2656 2140 1907 2739 3264 2915 2703 3030 3541 3427 2903
"AT5G55320" 0 0 0 0 3 0 0 0 0 0 0 1
"AT5G55330" 4 2 2 0 0 0 4 4 4 0 4 1
"AT5G55340" 69 69 53 13 59 14 78 54 41 12 90 13
"AT5G55350" 10 18 17 50 11 46 3 10 0 73 4 23
"AT5G55360" 3 22 37 9 14 1 4 23 6 34 4 3
"AT5G55370" 17 23 24 33 7 0 12 15 11 50 5 0
"AT5G55380" 274 200 155 25 223 40 318 411 494 58 179 51
"AT5G55390" 2199 3041 1875 1155 3059 1443 2512 2790 2737 2989 2523 1260
"AT5G55400" 767 564 697 143 718 1421 531 635 605 179 1060 2608
"AT5G55410" 12 68 57 303 0 0 40 55 45 831 4 0
"AT5G55420" 7 0 4 22 0 1 2 0 4 14 6 7
"AT5G55430" 0 4 2 2 0 1 0 3 0 4 3 0
"AT5G55440" 0 0 0 0 1 0 1 0 3 0 0 0
"AT5G55450" 450 125 175 556 110 309 394 114 293 279 206 149
"AT5G55460" 70 47 80 212 19 569 97 90 151 261 32 750
"AT5G55470" 151 259 174 223 87 69 169 355 222 633 105 116
"AT5G55480" 2375 2262 1237 160 1634 403 2210 2303 2101 473 2208 390
"AT5G55490" 64 177 106 141 270 65 51 90 88 104 185 80
"AT5G55500" 1077 2093 1763 2647 2011 680 1075 1970 1718 2882 1345 684
"AT5G55505" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G55507" 1 5 4 0 4 1 2 2 2 1 3 3
"AT5G55508" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G55510" 490 424 385 315 217 162 549 402 529 293 1286 142
"AT5G55520" 649 430 222 23 292 65 463 548 277 94 264 62
"AT5G55530" 1875 1574 1831 3783 1503 238 1908 1756 1868 3619 2501 234
"AT5G55540" 1713 1798 1012 294 1192 1096 1840 1787 1616 786 1282 526
"AT5G55550" 884 1459 1278 1783 955 447 626 1093 792 1422 847 341
"AT5G55560" 70 101 177 940 87 32 74 113 101 1211 222 40
"AT5G55565" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G55570" 66 29 50 2 8 17 242 153 275 6 36 22
"AT5G55580" 1130 1042 1640 794 251 612 1370 1536 2692 981 1745 794
"AT5G55590" 43 86 71 17 64 10 32 52 21 22 43 20
"AT5G55600" 1801 3332 2026 2387 4423 2936 2080 2601 2546 3729 2298 2637
"AT5G55610" 1148 1310 1067 1369 2487 354 1131 1153 1159 1487 1806 271
"AT5G55620" 1641 2018 1266 435 2050 406 2377 2222 3759 216 2795 191
"AT5G55630" 1162 1865 1190 1112 1914 945 1318 1210 1662 874 1567 533
"AT5G55640" 392 400 574 695 201 179 461 454 580 417 310 127
"AT5G55650" 9 10 15 7 4 10 3 20 5 2 10 22
"AT5G55660" 4521 4029 2470 2436 4320 1917 5302 5275 5178 5076 4652 2313
"AT5G55670" 1455 1477 918 1117 1551 1158 1810 1815 1865 2209 2294 1252
"AT5G55680" 33 18 20 8 19 6 33 27 18 7 18 16
"AT5G55690" 10 0 5 1 1 0 2 0 0 1 3 0
"AT5G55700" 706 1455 855 863 1304 928 1009 1011 1243 1048 1072 924
"AT5G55710" 1991 1635 1742 455 564 406 2360 1998 2493 414 1315 279
"AT5G55720" 134 114 157 1 8 2 114 116 122 5 69 4
"AT5G55730" 1710 1368 1294 64 692 311 1699 1933 1154 115 1258 481
"AT5G55740" 1314 908 634 75 135 70 1614 1195 1356 81 723 102
"AT5G55750" 1 4 3 1 0 3 1 6 4 0 3 1
"AT5G55760" 307 380 299 247 384 544 350 382 355 294 440 622
"AT5G55770" 1 3 2 2 0 278 3 2 1 4 152 650
"AT5G55780" 10 15 6 3 3 2 6 13 2 2 19 6
"AT5G55790" 303 804 466 498 250 111 486 774 586 416 512 144
"AT5G55800" 0 0 0 1 7 0 0 0 0 0 2 2
"AT5G55810" 206 916 648 1961 205 427 217 522 316 1184 157 318
"AT5G55820" 1037 617 260 57 525 96 691 927 526 216 402 140
"AT5G55830" 155 90 80 7 54 70 109 143 84 27 47 112
"AT5G55835" 0 1 0 0 1 0 0 1 1 0 0 1
"AT5G55840" 450 696 509 435 336 706 536 887 804 592 543 1068
"AT5G55850" 2313 4976 4942 6381 7717 18056 2544 2341 3286 3666 5597 13547
"AT5G55855" 0 0 0 0 0 1 0 0 0 0 0 1
"AT5G55856" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G55860" 1256 1126 1246 1642 1454 990 854 1117 1184 2240 1455 653
"AT5G55870" 0 0 0 0 0 0 0 0 0 0 0 1
"AT5G55875" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G55880" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G55890" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G55893" 0 15 6 20 5 0 1 6 1 9 1 0
"AT5G55896" 1643 2251 1348 1190 4521 1080 1942 1960 2223 2691 1819 763
"AT5G55900" 121 237 157 171 175 179 169 187 192 155 108 263
"AT5G55910" 3235 5678 4069 1452 4898 2952 3634 3862 4951 1821 2782 1629
"AT5G55920" 2920 1737 1681 2061 3091 2084 2484 1899 1837 2612 12578 2483
"AT5G55930" 968 840 1001 403 220 6919 834 577 706 357 1573 10502
"AT5G55940" 1528 1860 1725 2080 1591 853 1468 1426 1392 1306 1639 806
"AT5G55950" 83 43 40 4 28 38 49 80 45 4 72 93
"AT5G55960" 1783 1310 1322 540 1294 807 2028 1885 1869 1180 779 738
"AT5G55970" 485 1154 444 268 688 92 676 682 1048 937 406 88
"AT5G55980" 0 2 3 0 1 3 1 0 0 0 2 7
"AT5G55990" 1055 1484 1993 944 587 405 1176 1467 1685 570 617 270
"AT5G56000" 2337 1370 1209 845 2804 448 2068 1810 1514 1562 2993 453
"AT5G56010" 15499 4040 10342 5042 32434 1078 21198 16046 16837 15372 28401 1099
"AT5G56020" 405 606 351 455 578 215 318 492 424 639 365 187
"AT5G56030" 17353 5265 9203 10055 38869 1210 20267 13835 13410 18493 38307 1112
"AT5G56040" 3182 4585 2018 508 3974 637 3389 3807 3750 1056 2864 358
"AT5G56050" 56 29 52 479 109 157 43 47 51 365 261 164
"AT5G56060" 2 0 1 1 0 28 1 3 1 2 6 31
"AT5G56061" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G56070" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G56075" 0 0 3 8 0 1 1 1 4 1 1 1
"AT5G56080" 202 152 50 9 1 3 122 147 44 5 27 48
"AT5G56090" 868 811 718 2117 979 189 636 863 805 2135 1343 232
"AT5G56100" 101 628 237 204 35 1 318 346 569 283 47 23
"AT5G56110" 0 0 2 0 1 9 1 0 0 4 2 18
"AT5G56120" 742 533 362 72 354 243 476 610 326 133 262 384
"AT5G56130" 563 903 837 1045 399 587 638 833 719 813 857 523
"AT5G56140" 1504 5046 4394 10998 4288 1871 1665 2960 2746 7122 3324 1699
"AT5G56150" 1800 1532 2027 3768 2803 461 1292 1468 1439 3528 1382 548
"AT5G56160" 205 430 429 496 663 2930 149 366 251 575 320 4589
"AT5G56170" 1933 3077 2956 2236 4277 7717 1684 1370 1945 2081 3035 10211
"AT5G56180" 685 1249 1194 2316 848 790 772 909 1041 2974 484 815
"AT5G56190" 1049 1699 1589 2379 2644 943 1144 1240 1562 2743 1564 815
"AT5G56200" 29 25 41 116 11 0 15 16 11 156 17 5
"AT5G56210" 667 957 639 294 553 278 732 861 1055 411 308 273
"AT5G56220" 1247 2350 981 134 1410 438 887 1158 807 306 1070 455
"AT5G56230" 53 128 78 128 112 236 50 34 49 218 109 421
"AT5G56240" 3364 4548 2725 2687 7348 1525 3173 3204 3507 4142 3173 851
"AT5G56250" 1880 1620 1531 2591 2745 2225 1235 1200 1539 3020 1969 2575
"AT5G56260" 1447 1456 2237 3135 575 529 1683 1798 2287 2908 1607 477
"AT5G56270" 915 823 860 763 175 906 729 802 725 1191 787 814
"AT5G56280" 1565 2064 1481 1595 2373 1444 1324 1368 1370 1407 2240 1303
"AT5G56290" 3149 3068 2797 2388 3315 1480 4062 4022 4414 4353 3025 1177
"AT5G56300" 37 14 13 0 1 0 34 13 7 2 23 1
"AT5G56310" 143 287 327 580 99 41 174 320 319 473 178 74
"AT5G56320" 262 291 173 18 137 887 119 255 86 2 106 574
"AT5G56325" 1 2 1 0 0 0 0 2 1 0 1 1
"AT5G56330" 0 0 0 0 0 0 2 0 0 0 0 0
"AT5G56340" 987 1150 1224 796 1503 4372 753 803 915 1165 1451 4202
"AT5G56350" 3585 3779 3709 9540 13132 7450 2525 3795 3128 11573 26038 5702
"AT5G56360" 4351 4793 4570 6624 4312 1002 3069 3906 3568 6275 3354 773
"AT5G56365" 0 0 0 0 2 0 0 0 0 0 0 0
"AT5G56367" 1 0 0 0 0 0 0 0 0 1 0 0
"AT5G56368" 0 0 0 0 0 0 0 0 1 1 1 1
"AT5G56369" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G56370" 111 26 55 40 62 113 58 46 61 47 147 139
"AT5G56380" 620 1187 696 677 360 296 721 764 925 654 540 494
"AT5G56390" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G56400" 0 0 0 0 1 0 0 0 1 0 0 0
"AT5G56410" 0 0 0 0 0 0 1 0 2 0 0 6
"AT5G56420" 278 404 287 279 611 539 397 332 380 395 475 552
"AT5G56430" 0 0 0 0 0 0 0 0 1 0 0 0
"AT5G56440" 2 0 0 0 0 0 0 0 0 0 0 0
"AT5G56450" 227 279 158 176 200 330 254 255 295 206 235 259
"AT5G56452" 0 0 0 0 0 1 0 0 0 0 0 0
"AT5G56460" 555 344 371 154 429 348 545 650 581 394 657 287
"AT5G56470" 0 0 0 0 0 1 0 0 0 0 0 2
"AT5G56480" 0 0 0 0 0 1 0 0 0 0 0 0
"AT5G56490" 95 73 85 0 17 106 146 177 130 1 56 221
"AT5G56500" 3582 1779 2681 1873 1507 434 1636 2468 1612 2477 3095 603
"AT5G56510" 6 8 28 522 10 1878 5 7 7 525 257 2943
"AT5G56520" 261 1020 483 623 625 75 270 322 336 360 262 81
"AT5G56530" 1352 1180 678 210 424 206 1240 1544 956 404 804 170
"AT5G56540" 302 162 212 90 239 4 139 313 132 57 47 10
"AT5G56544" 0 4 0 0 0 0 0 0 3 0 0 3
"AT5G56550" 390 1314 310 239 122 128 776 612 1865 402 329 100
"AT5G56560" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G56570" 0 0 0 0 0 2 1 0 0 0 0 3
"AT5G56580" 407 216 210 46 134 1598 183 302 157 89 167 1611
"AT5G56590" 584 790 400 81 301 646 657 604 677 125 483 549
"AT5G56600" 948 1338 1898 1163 696 229 1522 1088 1406 439 720 190
"AT5G56605" 0 0 0 1 0 0 0 0 0 0 1 0
"AT5G56610" 204 325 436 399 71 634 143 344 247 287 223 694
"AT5G56620" 17 35 43 7 18 13 21 53 17 24 35 5
"AT5G56630" 2840 1681 2572 3645 2371 619 1485 2049 1520 4301 3222 602
"AT5G56640" 0 0 0 0 0 0 0 0 0 0 0 2
"AT5G56650" 1402 1685 1439 692 795 416 1390 1561 1610 821 894 483
"AT5G56660" 769 877 1032 710 453 763 682 729 934 992 673 777
"AT5G56670" 4109 3700 4449 4149 2903 526 5177 4039 4061 2705 8246 609
"AT5G56680" 3807 3672 2604 1639 3855 1661 3528 3217 3290 2145 10102 1452
"AT5G56690" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G56700" 38 68 150 17 7 33 43 122 133 12 24 82
"AT5G56710" 9092 8045 8232 6731 6266 601 9422 7039 7609 4129 14446 678
"AT5G56720" 107 53 67 14 74 28 63 87 54 26 101 32
"AT5G56730" 1004 1143 816 978 1099 1833 1044 1288 1094 1887 1373 1785
"AT5G56740" 1267 1027 894 798 1068 408 1229 1067 1102 1159 1114 508
"AT5G56745" 0 1 0 0 0 0 0 0 0 2 0 0
"AT5G56747" 224 595 329 291 451 40 203 348 279 240 125 49
"AT5G56750" 1172 3088 1795 1272 2275 2076 1424 1227 1626 1444 1643 1223
"AT5G56760" 2400 3105 3133 2544 4006 1434 1918 2416 2074 2422 3815 1845
"AT5G56770" 0 0 0 0 0 1 0 1 1 0 1 6
"AT5G56780" 281 443 262 56 189 160 336 325 348 67 320 176
"AT5G56790" 1306 1171 1017 318 1313 517 1198 1120 1105 702 1774 607
"AT5G56795" 549 519 1040 1737 308 8 198 172 325 761 106 12
"AT5G56800" 0 0 1 0 1 1 1 0 1 0 0 1
"AT5G56810" 66 67 51 44 21 16 71 33 50 24 157 10
"AT5G56820" 0 0 0 0 3 0 0 0 1 0 0 0
"AT5G56830" 0 3 0 0 2 0 0 0 2 0 1 0
"AT5G56840" 261 82 233 14 5 11 186 324 259 50 195 41
"AT5G56850" 2946 3939 2807 546 217 375 3968 5350 4704 497 1101 462
"AT5G56860" 1173 861 627 159 385 147 2347 1404 2035 96 871 47
"AT5G56865" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G56870" 1662 8751 3633 4667 413 611 4776 2811 4814 4183 542 267
"AT5G56880" 3 19 12 16 2 89 5 7 3 16 0 117
"AT5G56890" 2583 2894 1550 1397 3672 1225 2198 2827 2323 2285 2619 1017
"AT5G56900" 1361 2622 1574 2181 1370 1716 1359 1990 1654 2629 1620 1504
"AT5G56910" 501 638 636 397 546 217 688 737 730 455 777 206
"AT5G56920" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G56930" 577 574 491 571 561 593 520 547 667 715 527 452
"AT5G56940" 810 1094 1058 1165 822 166 990 1009 865 786 1479 200
"AT5G56950" 3678 2618 2913 1914 2223 1018 2738 2703 2717 1971 7280 695
"AT5G56960" 1 0 7 5 10 2842 22 1 12 14 813 3059
"AT5G56970" 18 12 9 49 5 100 22 29 14 94 25 130
