"GSM1017156" "GSM1017157" "GSM1017158" "GSM1017159" "GSM1017160" "GSM1017161" "GSM1017162" "GSM1017163" "GSM1017164" "GSM1017165" "GSM1017166" "GSM1017167"
"AT4G22850" 259 369 294 463 359 227 342 413 401 460 313 208
"AT4G22860" 230 279 162 45 167 188 200 298 196 75 172 181
"AT4G22870" 0 0 1 0 0 0 0 0 0 1 1 0
"AT4G22880" 2951 118 1635 204 85 108 608 1606 1108 1360 407 810
"AT4G22890" 13009 15178 15513 1284 4425 3765 26310 28156 32699 1527 4369 2855
"AT4G22900" 55 48 33 4 21 4 47 69 29 12 42 5
"AT4G22910" 440 642 633 1036 900 568 485 552 546 1063 762 495
"AT4G22920" 641 621 1186 3102 1162 128 1220 1037 1452 3561 859 95
"AT4G22930" 1677 1463 1772 2080 926 929 1909 2176 1930 1864 1832 1005
"AT4G22940" 18 25 38 6 138 48 32 47 49 25 59 53
"AT4G22950" 13 42 98 14 23 2 38 103 61 19 45 12
"AT4G22960" 10 24 51 102 13 93 23 59 39 58 58 171
"AT4G22970" 392 441 279 217 686 451 573 585 497 479 700 457
"AT4G22980" 262 232 334 711 218 1672 394 505 578 1128 1718 2830
"AT4G22990" 705 902 833 126 374 466 1471 1460 1492 260 444 694
"AT4G23000" 647 546 914 265 109 884 677 840 663 1016 362 1950
"AT4G23010" 1365 1848 2900 8270 2101 9461 1017 1105 1472 6318 7705 10724
"AT4G23020" 183 108 165 3 82 32 216 319 217 9 93 31
"AT4G23030" 25 80 36 168 147 833 38 27 31 207 904 398
"AT4G23040" 288 561 477 422 520 510 647 621 785 691 771 447
"AT4G23050" 620 2572 2374 3112 2267 774 971 2693 2312 6283 1192 1100
"AT4G23060" 397 640 318 62 1335 3198 697 484 686 144 2049 4204
"AT4G23070" 5 30 17 8 118 2290 9 10 5 1 185 3200
"AT4G23080" 0 0 0 0 0 0 0 1 0 0 0 0
"AT4G23090" 0 0 0 0 0 1 0 0 0 0 0 1
"AT4G23100" 9239 10360 14413 40143 10648 6820 13685 12183 13459 33476 19671 4897
"AT4G23103" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G23110" 0 0 0 1 0 1 0 0 0 0 0 0
"AT4G23120" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G23130" 171 51 450 850 6 845 104 86 273 560 386 1193
"AT4G23140" 100 10 84 665 6 419 187 64 400 841 102 826
"AT4G23150" 47 0 23 1025 2 1 67 23 146 1002 105 24
"AT4G23160" 17 39 146 853 18 46 51 49 197 1012 55 156
"AT4G23170" 571 296 1017 2306 43 1969 640 412 846 1898 584 1052
"AT4G23180" 1465 1274 4936 1301 554 16180 1569 1117 2145 2165 2019 14741
"AT4G23190" 488 606 1654 2628 2313 18055 619 577 714 3851 7184 17529
"AT4G23200" 77 16 273 327 278 5993 70 17 140 368 1953 5954
"AT4G23205" 5 54 18 19 3 73 10 35 15 20 9 101
"AT4G23210" 46 18 119 2353 733 1351 135 39 171 1615 3968 1415
"AT4G23215" 22 10 153 2723 30 5393 43 24 101 1255 1121 8260
"AT4G23220" 109 61 284 840 97 13589 199 72 353 989 689 15491
"AT4G23230" 46 9 58 433 16 137 85 16 138 481 55 260
"AT4G23240" 38 107 177 53 18 92 71 139 122 62 66 114
"AT4G23250" 1208 638 2601 6466 473 2101 1707 2100 2362 6372 2712 1664
"AT4G23260" 1082 1391 2361 10531 694 1894 3075 2781 3673 5592 3564 2578
"AT4G23270" 1099 2933 2864 5069 1941 8013 1723 1793 2551 6612 6497 6822
"AT4G23271" 7 7 16 232 34 31 10 5 9 143 41 37
"AT4G23280" 26 4 42 939 41 577 26 8 27 1197 389 900
"AT4G23290" 848 615 1609 324 139 220 1343 2383 2768 228 267 171
"AT4G23300" 856 1064 1494 1400 212 233 1385 1423 1895 892 509 207
"AT4G23310" 29 9 18 128 1 271 36 32 80 298 15 403
"AT4G23320" 39 2 122 2010 0 71 36 31 146 2279 90 181
"AT4G23330" 183 734 577 908 446 569 432 613 511 795 368 676
"AT4G23340" 35 108 144 21 32 44 26 162 45 37 143 70
"AT4G23350" 0 1 0 10 0 0 1 1 1 84 1 0
"AT4G23360" 0 0 0 0 0 0 0 0 0 1 0 0
"AT4G23364" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G23370" 0 1 0 2 0 0 1 0 0 0 0 2
"AT4G23375" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G23380" 0 0 0 2 0 0 0 0 0 3 0 0
"AT4G23387" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G23390" 0 2 0 2 0 1 0 2 5 0 1 1
"AT4G23400" 2032 9021 6412 959 1774 810 5090 5895 8241 605 2050 521
"AT4G23410" 95 186 108 94 57 33 97 146 87 182 167 16
"AT4G23420" 132 306 223 242 168 51 123 230 79 287 140 84
"AT4G23430" 1321 1746 1691 509 1674 957 2437 2592 2468 896 1377 793
"AT4G23432" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G23440" 455 912 564 266 1554 672 681 716 601 529 902 642
"AT4G23450" 50 71 120 545 106 37 54 95 93 677 103 42
"AT4G23460" 1943 3649 2687 3843 5555 8481 2591 2892 2657 6949 5322 8883
"AT4G23470" 2088 4096 4241 6780 10813 20928 2704 3023 3793 7595 8060 19786
"AT4G23490" 482 374 384 133 258 194 606 768 567 210 483 236
"AT4G23493" 61 72 105 228 72 2 51 83 67 85 13 0
"AT4G23496" 45 73 74 6 2 0 32 88 39 12 9 1
"AT4G23500" 729 525 742 185 150 146 980 1357 660 221 550 141
"AT4G23510" 197 452 455 105 46 66 137 312 206 272 186 118
"AT4G23515" 22 50 67 22 6 1292 17 37 26 35 41 4036
"AT4G23520" 1 3 0 0 0 0 2 4 5 0 1 0
"AT4G23530" 275 464 473 339 492 993 447 490 580 420 611 1611
"AT4G23540" 686 860 615 874 718 1544 1069 809 955 1848 4519 1492
"AT4G23550" 121 388 258 3485 675 1169 123 134 123 2983 2330 827
"AT4G23560" 1 7 3 3 7 1 0 0 3 22 6 1
"AT4G23570" 819 658 2112 2129 2019 12355 1693 1256 1823 2040 3213 6074
"AT4G23580" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G23590" 21 26 6 52 9 30 12 41 17 314 43 12
"AT4G23600" 3460 1006 10648 784 5964 342 2041 2173 2638 1030 5720 613
"AT4G23610" 22 6 39 340 3 1137 24 8 26 296 41 1289
"AT4G23620" 407 501 640 923 706 383 587 660 512 802 1199 471
"AT4G23630" 5034 4965 6963 10515 14132 1664 6528 8480 7103 11483 11648 2342
"AT4G23635" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G23640" 1426 2107 1872 1560 2252 924 2443 2577 2884 2841 1922 795
"AT4G23650" 3919 4850 5562 5081 4214 6678 4430 4451 4717 4890 4925 6787
"AT4G23660" 323 577 451 623 296 300 481 495 568 638 429 294
"AT4G23670" 24821 16954 59767 10206 16629 76 28350 39761 35063 20488 7117 196
"AT4G23680" 2404 2508 11919 22287 2272 32 2195 3337 2831 13907 862 43
"AT4G23690" 599 575 723 949 809 31 342 877 385 1530 577 22
"AT4G23700" 407 493 981 10529 441 977 160 326 321 24517 5603 1857
"AT4G23710" 1237 2137 3127 6980 2150 256 1147 1594 1500 3633 1699 245
"AT4G23713" 0 1 2 0 0 0 0 0 1 0 1 0
"AT4G23720" 35 32 40 6 11 3 45 70 35 14 24 6
"AT4G23730" 827 1394 1762 1699 1268 2292 1423 1181 1639 1236 1498 2275
"AT4G23740" 1783 2072 1689 339 810 262 2481 2652 2405 553 1713 179
"AT4G23750" 710 505 691 71 282 2380 716 703 591 140 1383 3745
"AT4G23760" 235 383 503 1303 243 176 272 331 337 626 419 265
"AT4G23770" 141 181 224 87 38 72 171 202 244 69 154 107
"AT4G23780" 5 3 4 2 0 4 7 2 1 0 3 3
"AT4G23790" 565 772 818 278 319 120 586 865 578 286 464 129
"AT4G23800" 1833 1483 969 150 1052 150 2293 2942 1401 474 1289 225
"AT4G23810" 213 99 727 614 105 12583 96 107 176 756 1096 16344
"AT4G23820" 909 5328 2681 229 1261 715 2321 1989 2128 166 1883 462
"AT4G23840" 277 483 268 225 948 350 334 320 325 361 802 442
"AT4G23850" 5931 9232 9003 10347 19374 25075 8544 9016 10714 13507 15439 27139
"AT4G23860" 685 1123 966 529 2042 729 1012 1078 1026 829 1189 1057
"AT4G23870" 162 342 713 24 652 485 153 170 268 18 202 928
"AT4G23880" 116 128 269 147 172 245 152 144 308 271 120 264
"AT4G23882" 0 3 8 0 2 49 0 2 1 4 4 210
"AT4G23885" 386 467 541 1068 231 267 237 382 211 842 651 224
"AT4G23890" 2167 3133 3564 1352 1510 332 4504 5347 5138 1017 1498 398
"AT4G23895" 238 609 440 421 623 351 336 483 408 418 289 402
"AT4G23900" 6 3 1 0 4 0 2 4 1 2 0 2
"AT4G23910" 400 1022 978 1383 717 915 621 811 896 1236 1107 1024
"AT4G23915" 1 0 0 0 0 0 0 0 0 0 0 0
"AT4G23920" 221 369 499 220 425 579 463 403 384 387 787 804
"AT4G23930" 37 95 92 72 98 65 85 128 107 99 124 100
"AT4G23940" 2039 2168 1959 1223 1146 1227 3223 3610 3152 2062 1589 1060
"AT4G23950" 246 415 342 345 209 105 328 381 326 385 313 128
"AT4G23960" 2 6 0 2 0 0 0 9 1 8 4 0
"AT4G23970" 0 0 0 0 0 0 1 1 1 1 0 0
"AT4G23980" 774 1567 1092 988 994 892 1319 1799 1550 1245 842 913
"AT4G23990" 1058 184 933 148 109 55 688 1304 1041 870 311 196
"AT4G24000" 176 4 681 2025 7 0 318 29 205 2847 38 3
"AT4G24010" 134 26 172 6 4 20 106 211 108 12 24 75
"AT4G24015" 90 215 168 136 88 359 108 148 148 236 199 945
"AT4G24020" 1683 3687 2079 2377 3692 976 3851 3369 4558 6385 3917 531
"AT4G24025" 0 0 1 0 0 0 0 0 0 0 0 0
"AT4G24026" 14 20 19 65 9 0 8 9 6 54 12 2
"AT4G24030" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G24040" 188 371 359 1198 1122 246 492 228 563 1667 706 239
"AT4G24050" 90 399 208 59 90 286 318 325 399 165 103 489
"AT4G24060" 593 1468 830 385 1725 801 854 952 780 502 1777 1044
"AT4G24070" 1 0 0 1 0 0 1 0 0 0 0 0
"AT4G24080" 7 99 64 23 4 20 16 155 35 22 9 28
"AT4G24090" 748 2059 2317 662 350 265 1793 2504 2465 493 776 127
"AT4G24100" 654 2166 1590 2602 1454 2439 730 1814 1469 3906 1377 2434
"AT4G24110" 288 168 501 1787 1161 6194 33 80 70 885 3132 13040
"AT4G24120" 571 194 1157 2417 1544 742 1660 549 1328 1870 4185 1671
"AT4G24130" 402 566 1173 597 1271 21 341 709 430 488 440 32
"AT4G24140" 313 329 580 82 419 160 236 659 271 215 649 129
"AT4G24150" 14 13 12 17 60 1754 55 26 26 28 86 2627
"AT4G24160" 1023 1348 2384 1496 4799 41912 1428 1182 1691 3057 10253 41409
"AT4G24170" 9 13 25 6 57 143 8 20 26 4 242 347
"AT4G24175" 232 339 342 171 86 47 451 362 364 141 376 106
"AT4G24180" 11 35 13 6 23 12 18 23 18 9 13 59
"AT4G24190" 15982 21984 16257 16228 45421 1509 19056 20343 18382 22151 16927 1192
"AT4G24200" 798 995 1139 1103 2588 2018 1369 1260 1376 2241 2287 2408
"AT4G24204" 1 1 4 1 1 15 1 0 2 2 3 47
"AT4G24210" 486 796 1133 1358 1318 327 528 611 600 1010 799 256
"AT4G24220" 3308 6300 7543 13203 16235 5976 5559 4517 6136 13097 7598 5369
"AT4G24230" 590 3601 1962 971 1365 481 1416 1048 1798 1480 1078 736
"AT4G24231" 1 0 1 0 6 2 1 0 2 0 0 5
"AT4G24240" 654 945 1393 1193 784 2871 931 993 1004 850 3120 3360
"AT4G24250" 62 41 25 6 57 34 51 71 72 36 97 69
"AT4G24260" 68 42 77 60 49 46 60 89 38 112 97 443
"AT4G24265" 125 49 108 32 37 18 68 175 57 56 38 65
"AT4G24270" 894 1392 952 1508 1736 1510 1341 1217 1179 2055 2514 1522
"AT4G24275" 221 795 443 35 857 361 238 220 174 71 645 302
"AT4G24280" 15541 11908 13237 6573 9465 8335 25455 19245 25376 8508 22881 7052
"AT4G24290" 1817 3753 3596 3912 4686 1930 2558 3294 3629 5111 4316 2551
"AT4G24300" 0 0 0 0 0 5 0 0 0 0 0 8
"AT4G24310" 31 50 56 24 16 374 11 47 23 53 87 569
"AT4G24320" 57 122 109 112 88 56 107 119 116 123 120 66
"AT4G24330" 2017 3008 2497 2921 4426 1074 3174 3252 3275 3838 3600 1200
"AT4G24340" 78 80 98 244 269 5106 58 126 39 409 551 6957
"AT4G24350" 1326 900 2325 13 165 777 2207 1725 2086 43 801 721
"AT4G24370" 136 474 484 586 620 294 247 320 302 376 406 489
"AT4G24380" 357 152 1292 976 793 12515 172 231 318 1068 1173 20763
"AT4G24390" 417 880 678 315 733 782 754 734 758 369 565 497
"AT4G24400" 1152 1915 2073 2043 3379 2467 1407 1887 1656 2392 3198 2701
"AT4G24410" 0 0 0 0 1 1 0 0 0 1 1 0
"AT4G24415" 83 135 100 51 388 10 76 93 76 45 256 17
"AT4G24420" 6 15 40 153 12 1 2 18 16 134 36 3
"AT4G24430" 51 34 16 4 64 36 99 71 54 9 48 75
"AT4G24440" 557 1021 1312 1681 1778 230 1040 841 1024 1053 1357 272
"AT4G24450" 793 926 962 142 664 254 566 1053 498 221 1236 714
"AT4G24460" 507 1036 740 657 316 182 978 1161 1146 676 588 260
"AT4G24470" 518 1183 1147 1769 945 404 1101 1487 1442 1681 1060 603
"AT4G24480" 534 1190 707 1165 1098 479 788 1008 785 3524 606 399
"AT4G24490" 999 1629 1104 1402 2042 883 1147 1371 1275 1860 1909 731
"AT4G24500" 345 701 489 471 458 504 504 520 594 486 438 490
"AT4G24510" 1004 1767 1441 76 6131 461 1715 1274 1565 50 4124 236
"AT4G24520" 4208 6974 5119 7174 7117 2162 5974 5882 6252 10444 5051 1501
"AT4G24530" 327 862 619 399 539 219 529 690 634 454 414 195
"AT4G24540" 372 218 281 200 108 15 664 517 494 232 506 41
"AT4G24550" 1765 3118 2545 4409 3435 1513 2237 2513 2601 4778 1925 1194
"AT4G24560" 1236 1696 1208 1073 2411 1970 2006 2043 2172 2559 2755 2059
"AT4G24565" 0 0 1 0 1 6 0 0 0 0 0 1
"AT4G24570" 1075 123 5346 429 879 25084 148 118 349 858 4870 40363
"AT4G24580" 100 154 105 36 62 143 69 207 91 56 77 329
"AT4G24590" 336 829 682 835 1239 428 569 656 692 782 792 470
"AT4G24600" 1 1 2 0 0 15 1 0 1 0 0 11
"AT4G24610" 1003 1543 951 402 1396 261 1194 1684 1152 1119 930 231
"AT4G24620" 5055 3909 4703 3719 2790 2288 6703 6727 5844 5173 4571 3171
"AT4G24630" 416 877 664 505 592 409 860 869 1037 716 879 507
"AT4G24640" 0 0 0 0 0 2 1 0 1 0 0 4
"AT4G24644" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G24650" 0 0 0 0 2 1 0 0 0 0 0 2
"AT4G24652" 0 2 9 9 0 0 0 0 0 4 2 0
"AT4G24660" 296 225 468 518 112 113 565 350 455 255 335 121
"AT4G24670" 488 396 414 80 136 204 685 729 759 40 348 248
"AT4G24680" 2507 4013 2533 2478 5231 3897 4668 4541 4644 6772 4921 3754
"AT4G24690" 6490 8029 9868 17366 19177 4367 11856 10997 12088 30164 9937 3428
"AT4G24700" 142 308 401 61 39 36 317 801 819 42 102 35
"AT4G24710" 167 174 134 64 97 141 154 221 137 61 135 228
"AT4G24730" 329 580 574 686 543 1694 416 425 418 631 619 1994
"AT4G24740" 1280 4074 3417 9696 1742 2668 2186 3595 2674 7957 4103 3999
"AT4G24750" 2514 3714 2932 647 1105 872 4176 3744 3649 684 2103 563
"AT4G24760" 485 916 692 296 766 342 635 737 671 348 710 397
"AT4G24770" 13327 13546 13192 1934 11446 3614 30907 23529 28021 2025 14921 2619
"AT4G24780" 3828 3236 3328 313 515 591 5839 8494 6071 792 1744 562
"AT4G24790" 591 1000 828 64 225 275 793 1628 1219 242 332 233
"AT4G24800" 2158 4777 2754 1293 2509 439 3832 3963 4508 2526 2619 194
"AT4G24805" 244 654 883 751 1241 2144 535 585 627 577 1644 3418
"AT4G24810" 647 2502 2145 1215 148 373 1551 3442 2081 1393 498 615
"AT4G24820" 3810 5751 5137 8542 8444 1503 5104 5218 5456 8192 7811 1259
"AT4G24830" 2872 1904 2648 1444 1728 1023 3558 3206 3056 2048 8294 1181
"AT4G24840" 1307 3262 1935 4302 3606 1544 1658 2328 1835 5119 2668 1553
"AT4G24860" 15 85 27 7 26 60 56 78 81 62 28 91
"AT4G24880" 238 351 325 559 392 337 434 382 448 610 636 282
"AT4G24890" 123 4 133 5 3 61 41 41 26 22 28 349
"AT4G24900" 209 946 625 1325 398 648 427 768 498 1149 393 764
"AT4G24910" 29 56 69 31 63 18 60 53 52 66 49 37
"AT4G24920" 1358 2810 2756 5613 7583 793 1883 1766 1931 3285 4174 589
"AT4G24930" 2182 2392 2651 1142 1814 1076 4842 3126 4323 620 2635 1103
"AT4G24940" 734 976 1208 1501 834 1082 1007 922 1017 1269 1439 1173
"AT4G24950" 0 0 0 0 0 1 0 0 0 0 1 0
"AT4G24960" 542 338 698 441 3187 169 856 925 560 615 1452 333
"AT4G24970" 276 369 260 168 239 540 375 398 317 282 727 710
"AT4G24972" 329 277 710 64 268 302 1510 763 1341 32 405 362
"AT4G24973" 0 0 0 0 0 0 1 0 1 0 0 0
"AT4G24974" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G24975" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G24977" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G24980" 0 0 1 1 0 0 0 1 0 1 0 0
"AT4G24990" 731 2106 2464 3879 2913 686 1138 1363 1713 2305 2326 720
"AT4G25000" 45 7 648 6872 22 7 92 33 105 9514 40 12
"AT4G25010" 55 4 14 11 40 23 18 43 3 30 39 108
"AT4G25020" 72 36 84 54 34 253 85 94 60 39 135 700
"AT4G25030" 1926 2570 5499 11300 4052 12076 3475 2978 3844 11228 13028 17905
"AT4G25040" 0 0 0 0 0 0 0 0 0 0 0 1
"AT4G25050" 6558 10291 12012 1459 2641 2004 15071 12426 16990 936 6530 822
"AT4G25070" 160 196 175 492 58 228 88 182 175 666 304 376
"AT4G25080" 5038 8669 8807 1482 2111 1827 10866 11067 14606 913 3508 539
"AT4G25090" 307 345 320 37 25 11 108 364 232 94 389 26
"AT4G25100" 15332 10850 54367 42653 15302 8620 30376 29275 39704 18539 33474 11855
"AT4G25110" 89 83 128 1216 3 97 66 38 113 891 352 77
"AT4G25120" 398 723 476 474 480 348 396 715 370 951 572 385
"AT4G25130" 5231 5436 6943 3915 5679 1369 9577 6646 10346 3484 5131 958
"AT4G25140" 6 145 6 138 0 1 67 372 68 4005 3 4
"AT4G25150" 125 138 212 56 33 99 185 219 185 83 124 287
"AT4G25160" 64 155 154 34 17 140 28 163 49 85 42 773
"AT4G25170" 1079 3256 1903 1953 3169 2374 3740 2031 3204 2300 1347 1547
"AT4G25180" 245 626 377 690 627 474 522 533 565 739 550 464
"AT4G25190" 20 39 26 0 2 0 7 16 10 0 23 1
"AT4G25200" 2 45 5 2175 833 50 14 5 6 19 404 123
"AT4G25210" 1655 2316 2351 2636 3129 3836 2089 2066 2069 2599 5543 6934
"AT4G25220" 141 150 197 6 9 15 36 147 67 8 69 36
"AT4G25225" 58 118 147 281 154 81 95 104 114 161 154 96
"AT4G25230" 1423 2676 3125 5221 4584 1725 1942 2788 2875 6093 3401 2119
"AT4G25235" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G25240" 371 377 317 58 187 56 299 497 258 111 382 57
"AT4G25250" 19 50 26 0 6 3 18 60 23 0 11 1
"AT4G25260" 356 1520 996 431 2611 468 724 913 938 334 914 352
"AT4G25270" 219 1042 1301 620 623 756 587 1373 1410 887 401 676
"AT4G25280" 364 745 604 527 546 675 672 714 762 587 429 597
"AT4G25290" 1663 2532 3128 2396 397 976 3270 5968 5027 2759 787 951
"AT4G25300" 296 338 420 292 98 75 533 646 751 237 234 54
"AT4G25310" 52 45 65 7 8 4 17 27 21 12 598 2
"AT4G25315" 222 489 683 1173 311 354 238 348 346 448 806 292
"AT4G25320" 446 751 602 750 927 240 744 815 612 983 1402 262
"AT4G25330" 0 2 3 20 1 538 0 1 0 11 179 457
"AT4G25340" 1320 1112 904 896 1509 265 1723 1363 1153 1247 7191 518
"AT4G25350" 60 76 200 6 43 1532 96 103 96 18 583 1527
"AT4G25360" 776 1293 1006 899 1622 654 849 1032 986 1134 1120 680
"AT4G25370" 2686 3387 4352 2539 2892 1773 4618 3838 4772 1441 3212 1347
"AT4G25380" 1 4 6 52 15 521 10 4 6 156 175 1123
"AT4G25386" 0 0 0 0 0 1 0 0 0 0 0 2
"AT4G25390" 251 388 695 899 830 2475 456 379 516 1687 3449 4195
"AT4G25400" 32 90 49 10 34 43 29 36 29 11 102 111
"AT4G25410" 26 40 34 0 69 52 29 32 26 3 310 101
"AT4G25420" 36 58 14 6 90 5 20 65 35 7 56 3
"AT4G25430" 0 2 0 0 0 3 1 4 1 0 0 2
"AT4G25433" 4 3 4 1 72 7 1 5 2 3 38 26
"AT4G25434" 81 61 60 18 32 9 74 108 57 35 307 70
"AT4G25435" 0 0 0 1 0 0 0 0 0 0 1 0
"AT4G25440" 337 764 727 1154 989 565 590 741 823 1529 552 314
"AT4G25450" 1301 1791 1995 1743 1389 1349 2807 3402 3171 2524 1693 1079
"AT4G25470" 73 9 321 32 203 5998 13 27 45 115 66 6968
"AT4G25480" 6 1 3 1 49 42 14 49 19 9 7 133
"AT4G25490" 4 3 30 1 14 469 1 1 7 1 2 1054
"AT4G25500" 888 7272 4281 8173 2604 1075 1759 5904 2789 11852 1877 993
"AT4G25510" 11 21 8 7 26 26 22 26 22 18 18 25
"AT4G25515" 208 442 287 253 372 399 367 433 360 405 365 391
"AT4G25520" 683 1375 896 619 1847 1028 1314 1371 1373 1117 1291 902
"AT4G25530" 0 1 0 7 4 0 0 3 7 19 1 0
"AT4G25540" 98 161 94 119 83 66 77 175 110 255 116 125
"AT4G25550" 1148 1700 1830 1635 1113 554 1826 1597 1889 1304 1538 451
"AT4G25560" 15 30 29 6 0 3 10 48 18 19 88 3
"AT4G25570" 2253 3873 4267 1937 2552 136 3997 4616 5298 1849 1268 105
"AT4G25580" 0 16 4 120 41 12 48 138 42 1080 3 7
"AT4G25585" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G25590" 0 0 0 0 0 0 1 0 0 1 1 0
"AT4G25600" 159 681 935 295 148 133 213 679 509 374 187 215
"AT4G25610" 359 614 463 643 1274 1005 460 530 550 1005 918 1136
"AT4G25620" 1154 2030 2298 544 3221 2865 1262 1207 1788 677 1428 4236
"AT4G25630" 1600 1088 941 1074 1312 105 1538 1528 788 1132 12701 215
"AT4G25631" 7 2 2 13 12 0 5 5 0 6 26 0
"AT4G25635" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G25640" 3086 2059 3992 4426 4398 1347 4587 4409 4952 6816 5627 1197
"AT4G25650" 2180 2859 2661 1123 2992 1693 5111 5023 6327 1436 2044 1101
"AT4G25660" 575 1159 1163 1011 1851 315 737 913 884 973 944 322
"AT4G25670" 1 3 4 5 20 3 4 3 6 5 13 13
"AT4G25672" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G25680" 624 1044 1021 372 1247 721 956 1039 1012 746 1422 777
"AT4G25690" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G25692" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G25700" 1665 1405 1104 853 772 97 4192 2664 4351 1017 1629 90
"AT4G25707" 18 45 36 73 12 16 19 31 17 59 43 23
"AT4G25710" 333 589 535 773 212 121 428 644 454 961 947 145
"AT4G25719" 1 5 2 6 1 0 2 3 1 3 7 1
"AT4G25720" 395 788 667 746 551 392 434 523 485 620 996 341
"AT4G25730" 2135 2052 1686 2438 3104 2019 3133 2442 2482 3811 13363 2553
"AT4G25740" 2612 3696 4134 2190 2316 339 4108 3086 3155 1337 6225 266
"AT4G25750" 39 34 10 1 119 53 40 14 17 2 85 22
"AT4G25760" 46 54 82 29 24 15 81 98 60 72 91 28
"AT4G25770" 459 1519 938 1007 926 1303 779 1048 1040 1075 863 1407
"AT4G25780" 85 186 130 34 19 14 297 164 306 105 51 16
"AT4G25790" 82 71 124 3 8 2 20 46 17 2 52 6
"AT4G25800" 104 257 127 368 114 1344 205 204 229 256 407 2267
"AT4G25810" 344 938 2164 8080 10709 99620 99 173 168 6880 16987 127473
"AT4G25820" 981 1640 1932 158 128 37 279 987 477 225 435 146
"AT4G25830" 393 781 776 70 753 386 581 412 646 26 574 586
"AT4G25835" 297 578 580 602 359 295 438 299 491 441 290 172
"AT4G25840" 451 684 598 891 291 692 513 530 488 686 544 659
"AT4G25845" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G25850" 36 31 39 15 32 1 39 61 47 14 49 1
"AT4G25860" 25 20 18 4 5 2 6 23 6 2 12 5
"AT4G25870" 749 1292 1007 390 1126 584 801 1013 851 377 1028 622
"AT4G25880" 1944 3025 2433 2944 1886 2001 3525 3630 3397 5128 3767 2156
"AT4G25885" 0 0 2 0 0 0 1 1 0 0 0 0
"AT4G25890" 495 657 1089 687 422 36 919 917 759 470 2230 37
"AT4G25900" 1393 1801 3123 23882 422 616 938 1477 1406 19834 4821 313
"AT4G25910" 735 1693 1617 898 426 321 1768 2052 2197 552 522 285
"AT4G25920" 0 0 2 0 2 4 4 2 9 7 3 0
"AT4G25930" 0 2 9 2 0 11 0 17 0 10 15 1
"AT4G25940" 480 905 1022 1172 71 287 711 682 954 2041 886 260
"AT4G25950" 6 23 22 0 1 0 1 15 9 1 2 2
"AT4G25960" 1792 3336 3115 265 4297 1201 3565 3251 4504 554 2413 608
"AT4G25970" 1813 3895 2980 2374 2227 1340 2735 3047 2757 3871 2651 1342
"AT4G25980" 10 52 46 59 83 999 46 34 21 94 51 1747
"AT4G25990" 145 528 252 12 246 548 272 135 210 16 1540 652
"AT4G26000" 818 1283 1016 1676 1084 1174 1469 1246 1522 1957 2113 1068
"AT4G26005" 0 0 0 0 0 0 0 1 0 0 0 0
"AT4G26010" 1179 1376 1408 19 80 34 269 926 547 15 626 307
"AT4G26020" 5 15 10 9 6 8 6 21 13 17 15 4
"AT4G26030" 0 6 2 7 0 0 1 1 0 5 2 0
"AT4G26040" 0 0 0 5 0 0 0 0 0 2 1 0
"AT4G26050" 3 20 11 111 0 2 8 8 11 256 17 2
"AT4G26055" 14 26 34 157 8 2 23 17 25 45 39 3
"AT4G26060" 288 449 520 2208 499 229 237 291 335 1803 723 210
"AT4G26070" 447 892 868 1746 230 900 549 637 647 1567 856 541
"AT4G26080" 1518 2157 2249 3336 4207 3369 3019 2952 3464 6792 2559 3861
"AT4G26090" 18 11 18 32 19 231 8 16 26 60 35 290
"AT4G26095" 0 0 0 0 0 0 0 0 0 0 0 0
"AT4G26100" 972 1895 1431 1441 2425 2425 1554 1674 1564 1892 1685 2227
"AT4G26110" 3853 4512 3348 3952 3609 831 4492 3980 3781 3670 9858 1236
"AT4G26120" 85 89 156 1016 187 1366 76 70 88 1008 903 1814
"AT4G26130" 1427 2437 2897 4025 2516 356 2675 2457 2851 4286 1549 451
"AT4G26140" 502 1955 1016 963 316 706 712 2105 1008 1130 331 661
"AT4G26150" 409 565 232 120 70 63 1203 413 936 115 264 18
"AT4G26160" 247 454 401 715 380 513 372 435 502 592 267 457
"AT4G26170" 13 123 62 28 30 8 21 106 43 44 20 11
