"GSM1489632" "GSM1489633" "GSM1489634" "GSM1489635" "GSM1489636" "GSM1489637" "GSM1489638" "GSM1489639" "GSM1489640" "GSM1489641" "GSM1489642" "GSM1489643"
"AT5G37080" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37090" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37100" 0 0 0 0 0 0 0 0 0 0 1 0
"AT5G37110" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37120" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37125" 1 0 0 0 0 0 1 0 0 1 0 0
"AT5G37130" 1263 742 1002 651 759 761 1937 2501 2968 1064 751 901
"AT5G37140" 0 0 0 0 0 0 5 5 6 0 0 0
"AT5G37145" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37150" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37160" 0 0 0 0 0 0 0 1 0 0 0 0
"AT5G37170" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37175" 1 0 0 0 0 0 2 0 0 0 0 1
"AT5G37180" 288 178 221 125 124 132 241 337 342 239 167 170
"AT5G37190" 743 449 547 458 479 474 742 1004 1155 654 452 523
"AT5G37200" 0 0 0 0 0 0 0 0 1 0 0 0
"AT5G37210" 49 38 36 25 34 32 33 78 85 30 31 23
"AT5G37220" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37230" 0 0 0 0 0 1 1 1 1 0 0 0
"AT5G37240" 3 0 1 0 0 0 2 1 3 0 2 0
"AT5G37250" 3 4 2 3 1 3 2 6 8 0 2 2
"AT5G37260" 5250 2598 3165 1836 2537 2636 2986 3171 3959 5920 4154 4507
"AT5G37270" 0 0 0 1 0 0 0 0 0 0 0 0
"AT5G37280" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37290" 285 155 177 174 200 201 238 249 333 185 135 172
"AT5G37300" 746 268 354 229 193 215 36 44 37 104 53 47
"AT5G37310" 1530 959 1084 795 871 836 1506 2209 2423 1448 926 1029
"AT5G37320" 0 0 1 0 0 1 0 0 0 1 3 0
"AT5G37330" 1 0 0 0 0 0 0 0 0 0 3 0
"AT5G37340" 152 97 99 124 135 104 223 237 319 133 88 102
"AT5G37350" 777 471 491 403 510 606 1410 2114 2544 639 391 498
"AT5G37351" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37352" 1 1 0 1 0 1 0 3 1 0 1 0
"AT5G37360" 431 212 218 483 573 567 3002 3186 3469 684 558 579
"AT5G37370" 2841 1760 1884 887 1100 1184 2456 3139 4403 1566 986 1201
"AT5G37380" 804 489 589 382 479 492 739 1205 1413 561 405 491
"AT5G37381" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37383" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37385" 0 0 0 0 0 0 1 0 0 0 0 0
"AT5G37390" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37400" 36 22 36 18 30 41 90 102 102 31 18 22
"AT5G37410" 57 46 51 35 29 35 67 116 112 64 31 40
"AT5G37415" 0 0 0 0 0 0 0 0 1 0 0 0
"AT5G37420" 6 3 3 2 6 4 21 20 19 9 5 5
"AT5G37430" 5 1 5 7 1 1 6 8 12 1 1 3
"AT5G37440" 59 27 19 26 60 56 113 151 174 30 10 19
"AT5G37442" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37445" 18 10 15 16 11 20 8 16 21 14 11 13
"AT5G37450" 9 2 3 0 1 0 4 1 3 11 12 9
"AT5G37460" 0 0 0 0 1 0 0 1 1 1 1 1
"AT5G37470" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37473" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37474" 0 0 0 1 1 0 1 1 1 0 0 0
"AT5G37475" 1509 812 930 545 628 724 1792 2075 2649 1009 695 882
"AT5G37476" 0 0 0 0 0 0 0 0 0 0 0 1
"AT5G37478" 122 49 52 52 65 59 61 59 100 54 41 46
"AT5G37480" 518 285 376 170 330 320 401 380 510 332 210 241
"AT5G37485" 32 20 25 8 7 8 15 17 26 11 5 10
"AT5G37490" 11 7 4 7 8 12 84 222 244 4 1 9
"AT5G37500" 1217 689 902 554 595 581 811 885 844 333 204 251
"AT5G37510" 7829 5202 6499 4926 5282 5459 10206 15712 17482 6768 4235 5155
"AT5G37520" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37530" 103 76 70 86 98 96 207 315 359 168 117 138
"AT5G37540" 2938 1548 1977 602 776 759 1662 2266 2492 1019 603 676
"AT5G37550" 257 100 99 530 667 738 355 476 555 20 15 15
"AT5G37560" 1 0 0 0 0 0 1 0 2 0 0 0
"AT5G37570" 41 22 21 57 80 55 133 191 237 31 24 35
"AT5G37590" 170 89 97 64 96 96 310 341 420 136 88 123
"AT5G37600" 9987 5342 6695 5568 7159 8250 5559 10646 15871 5561 2549 3935
"AT5G37610" 1 0 0 0 0 0 1 1 1 0 0 1
"AT5G37620" 30 14 21 0 0 0 2 2 2 0 0 0
"AT5G37630" 347 219 253 156 133 139 359 504 579 395 243 286
"AT5G37640" 7 6 6 2 1 6 13 17 25 4 2 3
"AT5G37650" 0 0 0 0 0 0 0 0 0 1 0 0
"AT5G37660" 416 399 460 118 153 163 419 693 903 439 270 280
"AT5G37665" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37667" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37670" 135 63 73 168 219 239 103 81 109 31 24 19
"AT5G37680" 365 204 223 257 286 379 307 320 410 153 120 132
"AT5G37690" 162 36 68 98 128 106 148 241 388 26 19 12
"AT5G37710" 738 449 584 210 282 277 955 1207 1617 455 270 347
"AT5G37720" 2168 1616 1896 593 730 741 1706 2349 2761 1335 823 1104
"AT5G37730" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37732" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37740" 2926 1674 2177 1253 1488 1631 1822 2268 2958 922 528 795
"AT5G37750" 48 24 35 27 31 38 35 45 52 9 10 10
"AT5G37760" 2 0 1 1 9 7 17 6 21 0 0 1
"AT5G37770" 3802 1300 1705 761 1224 1371 2168 2297 3070 1374 763 900
"AT5G37780" 9671 4188 5018 2789 5126 5843 7477 8921 10248 3758 2281 2818
"AT5G37790" 6783 2814 3648 2271 2987 3191 2780 3116 3421 1648 864 1172
"AT5G37795" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37800" 12 12 15 1 4 5 5 9 18 9 12 18
"AT5G37810" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37820" 1 0 1 4 2 3 0 1 0 0 0 0
"AT5G37830" 4608 2895 3515 2289 2581 2701 4698 6497 7486 3449 2210 2627
"AT5G37840" 9 6 1 4 3 2 9 11 22 10 2 1
"AT5G37850" 1038 545 683 583 757 806 2194 2550 3545 850 531 732
"AT5G37860" 0 0 0 0 0 0 1 1 1 0 1 0
"AT5G37870" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37872" 0 1 0 0 0 0 0 0 0 0 0 0
"AT5G37875" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37880" 0 0 0 0 0 0 1 0 0 0 0 0
"AT5G37890" 238 141 162 138 163 173 279 340 391 218 149 188
"AT5G37900" 5 0 3 0 0 0 5 2 3 0 1 1
"AT5G37910" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G37920" 0 0 0 0 0 0 0 0 1 0 0 0
"AT5G37930" 926 513 625 324 425 459 714 1023 1129 459 308 360
"AT5G37940" 39 8 13 3 10 8 29 49 33 9 1 3
"AT5G37950" 289 156 178 3 6 5 99 119 131 57 45 45
"AT5G37960" 3 2 1 1 0 0 0 1 1 1 0 2
"AT5G37970" 16 8 6 0 1 1 1 3 3 0 0 0
"AT5G37980" 26 7 8 3 13 12 10 11 14 4 4 1
"AT5G37990" 287 72 88 104 203 208 128 152 194 6 5 2
"AT5G38000" 392 77 84 138 327 278 186 291 266 52 21 27
"AT5G38005" 801 472 622 311 285 398 549 444 512 229 112 158
"AT5G38010" 892 422 493 331 434 503 475 584 683 163 107 106
"AT5G38020" 704 169 182 460 969 979 480 610 631 243 84 137
"AT5G38030" 1278 516 603 1266 1598 1811 640 892 956 211 106 146
"AT5G38035" 5 3 4 0 1 1 1 0 1 0 2 0
"AT5G38037" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38040" 68 54 72 33 48 52 21 17 33 57 31 38
"AT5G38050" 167 49 81 85 91 89 146 146 210 114 64 80
"AT5G38060" 86 22 31 35 58 83 130 124 135 54 31 37
"AT5G38070" 91 64 62 51 50 62 66 77 79 67 33 37
"AT5G38080" 8 2 1 4 2 2 4 2 7 4 0 3
"AT5G38090" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38096" 19 10 14 5 3 7 6 7 9 6 9 2
"AT5G38100" 1721 1094 1279 465 628 689 443 561 692 456 262 305
"AT5G38110" 210 114 181 95 135 136 373 435 558 347 232 283
"AT5G38120" 0 0 0 1 0 0 36 72 93 0 0 1
"AT5G38130" 0 0 0 3 0 0 3 0 1 3 1 3
"AT5G38140" 97 43 52 43 54 71 223 211 271 91 80 77
"AT5G38150" 328 211 201 158 232 191 779 718 1098 321 220 316
"AT5G38155" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38160" 2 0 0 0 2 0 2 0 1 0 0 0
"AT5G38170" 1 0 0 0 0 0 1 2 1 0 0 0
"AT5G38180" 0 0 0 0 0 0 1 0 0 0 0 0
"AT5G38190" 0 0 0 0 0 0 0 0 0 0 1 0
"AT5G38192" 0 0 0 0 0 0 0 0 0 0 1 2
"AT5G38195" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38197" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38200" 2258 1126 1292 333 468 478 2147 2589 3834 352 231 304
"AT5G38210" 167 116 113 41 51 67 193 219 273 88 62 78
"AT5G38212" 220 102 125 109 76 115 197 269 299 107 70 82
"AT5G38220" 784 399 473 406 477 471 482 601 703 402 295 328
"AT5G38230" 9 2 3 1 1 2 5 3 2 0 4 1
"AT5G38240" 7 3 3 28 15 23 41 70 87 2 0 0
"AT5G38250" 1 0 0 0 0 0 1 0 5 0 0 0
"AT5G38260" 1 0 0 0 0 0 0 1 0 1 1 0
"AT5G38270" 1 0 0 1 0 1 0 0 0 0 0 0
"AT5G38275" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38280" 599 397 464 218 222 260 163 227 264 270 166 184
"AT5G38285" 0 0 0 0 0 0 0 0 0 0 1 1
"AT5G38290" 194 95 114 262 295 335 971 1028 1150 252 198 239
"AT5G38300" 157 63 83 27 44 58 120 151 195 109 72 80
"AT5G38310" 9 5 5 8 4 11 5 7 27 1 1 2
"AT5G38314" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38317" 0 0 0 0 0 0 0 0 0 0 1 0
"AT5G38320" 10 10 6 0 1 2 4 5 5 0 1 0
"AT5G38330" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38340" 226 131 157 164 178 165 100 139 181 198 96 112
"AT5G38344" 23 24 23 11 7 14 19 16 39 22 17 18
"AT5G38350" 105 53 56 39 30 38 47 52 70 72 47 51
"AT5G38360" 214 85 156 91 137 135 361 379 491 266 203 240
"AT5G38365" 0 0 0 0 0 0 0 0 0 0 2 6
"AT5G38370" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38378" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38380" 844 431 591 322 418 421 835 986 1223 464 358 458
"AT5G38383" 0 0 0 0 0 0 2 0 2 0 1 1
"AT5G38386" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38390" 4 3 2 0 2 1 2 0 2 2 1 0
"AT5G38393" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38396" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38400" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38410" 17016 13038 16475 33127 45432 46451 466063 373474 488639 74672 53804 51724
"AT5G38420" 8317 8867 11254 12183 15855 17114 24928 25597 38716 39947 29995 23936
"AT5G38430" 690 353 496 7566 10438 10718 43116 43037 52863 19600 15130 12147
"AT5G38435" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38437" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38440" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38450" 57 33 30 32 43 57 23 34 50 22 9 18
"AT5G38460" 622 353 410 294 328 315 534 591 728 451 312 360
"AT5G38470" 7341 5221 6673 4311 5225 6557 6845 10927 13035 4932 2927 3632
"AT5G38480" 7880 4545 6021 3742 4765 4849 9159 10865 12901 9118 5599 6497
"AT5G38490" 0 0 0 1 0 0 0 0 0 0 0 0
"AT5G38500" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38510" 182 113 133 529 629 649 2189 2484 3225 412 308 350
"AT5G38520" 535 415 603 1154 1383 1561 5707 6224 7655 1962 1527 1525
"AT5G38530" 2388 1469 1713 1438 1791 2035 2087 2807 3485 2075 1145 1661
"AT5G38540" 55 38 29 11 11 6 45 61 69 43 17 35
"AT5G38550" 443 250 283 123 152 150 377 483 562 159 49 116
"AT5G38560" 2494 1471 1692 1057 1315 1322 2122 3108 3605 1696 1078 1334
"AT5G38565" 26 14 11 34 26 27 33 21 34 8 6 13
"AT5G38570" 0 0 0 0 0 0 0 0 1 0 0 0
"AT5G38580" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38590" 295 170 170 129 164 168 252 310 301 161 119 159
"AT5G38595" 0 0 0 0 1 0 0 0 0 0 0 0
"AT5G38600" 846 485 592 436 511 505 700 1047 1303 633 499 508
"AT5G38610" 986 566 678 440 562 732 503 727 764 370 229 222
"AT5G38620" 0 0 0 0 1 0 0 0 0 0 1 0
"AT5G38630" 1379 778 918 746 866 971 1241 1682 1983 877 529 703
"AT5G38640" 1069 750 850 443 438 495 1009 1608 1840 1151 738 967
"AT5G38650" 8 5 4 1 3 12 14 12 17 3 0 1
"AT5G38660" 888 577 681 1325 1464 1724 6108 6174 7970 1848 1286 1379
"AT5G38670" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38680" 2 0 0 0 1 0 2 1 3 1 1 0
"AT5G38690" 674 380 447 304 404 389 671 995 1144 493 356 390
"AT5G38700" 591 245 318 119 146 174 377 474 537 106 62 63
"AT5G38705" 8 0 0 0 0 1 0 1 4 0 4 4
"AT5G38710" 104 53 74 35 66 62 206 343 520 73 26 55
"AT5G38720" 431 234 288 354 502 544 907 1385 1703 359 230 285
"AT5G38730" 58 35 46 36 60 56 97 140 128 38 28 38
"AT5G38740" 0 0 0 0 0 0 2 1 5 2 0 2
"AT5G38750" 7 2 0 1 2 5 5 5 3 3 2 2
"AT5G38760" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38770" 29 23 21 12 11 14 46 42 47 26 15 15
"AT5G38780" 9 6 10 15 20 18 105 125 123 17 9 14
"AT5G38790" 74 45 55 11 10 18 36 32 37 16 6 5
"AT5G38800" 1 0 6 1 1 0 1 1 0 0 0 0
"AT5G38810" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38820" 18 21 27 5 10 9 24 29 25 39 12 30
"AT5G38830" 2245 1341 1585 1478 1748 1839 2830 3928 4623 1740 1152 1399
"AT5G38840" 1419 711 902 699 846 864 1451 2426 3048 1031 649 851
"AT5G38850" 576 366 443 253 277 271 441 526 656 415 308 329
"AT5G38860" 359 249 309 103 127 128 209 215 285 193 123 167
"AT5G38870" 617 332 318 287 325 357 794 1264 1471 684 499 595
"AT5G38880" 2172 1356 1663 888 981 1074 1665 2186 2612 1897 1250 1648
"AT5G38890" 130 55 73 106 123 145 291 440 637 81 49 70
"AT5G38895" 663 309 371 279 309 297 441 541 579 221 130 143
"AT5G38900" 34 18 17 17 16 27 34 33 497 62 15 34
"AT5G38905" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38910" 0 0 3 0 0 0 0 0 14 44 1 10
"AT5G38920" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38930" 6 3 2 3 2 3 4 11 13 2 0 3
"AT5G38940" 701 422 578 383 400 505 174 218 300 145 66 101
"AT5G38950" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38960" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38970" 342 244 213 69 97 91 136 175 188 299 190 228
"AT5G38975" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G38980" 372 168 169 598 838 987 4116 3836 4476 289 225 230
"AT5G38990" 45 24 68 89 90 93 1042 1363 1879 279 250 287
"AT5G39000" 64 54 65 58 43 31 40 91 73 49 18 36
"AT5G39010" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39020" 218 182 194 66 102 86 215 310 443 148 55 101
"AT5G39024" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39030" 80 51 59 25 34 32 207 286 416 31 14 25
"AT5G39040" 783 504 546 967 1122 1153 2065 2730 3187 1108 677 864
"AT5G39050" 962 831 953 716 820 951 2871 5290 6953 1330 964 1418
"AT5G39060" 6 6 3 5 2 3 7 6 8 5 6 1
"AT5G39070" 8 2 4 0 3 1 2 1 3 1 0 1
"AT5G39080" 1973 1419 1750 1036 1243 1382 2362 3322 4447 2465 1747 1705
"AT5G39090" 41 29 31 41 59 62 123 201 244 50 19 40
"AT5G39095" 0 0 0 0 0 0 0 0 1 0 1 0
"AT5G39100" 5 3 10 5 2 1 7 5 8 2 4 6
"AT5G39110" 3 2 5 0 1 0 3 4 10 3 0 0
"AT5G39120" 6 2 2 0 0 2 0 1 0 1 0 1
"AT5G39130" 6 1 3 4 2 1 10 10 6 1 0 1
"AT5G39140" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39150" 37 26 33 2 0 1 0 0 0 1 1 0
"AT5G39155" 0 0 0 0 0 0 0 0 0 0 1 0
"AT5G39160" 7 1 6 1 0 0 10 32 28 5 3 5
"AT5G39170" 1 0 0 0 0 0 0 0 0 0 0 0
"AT5G39180" 24 18 21 0 1 0 1 0 1 0 0 0
"AT5G39185" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39190" 19 8 12 6 8 6 24 41 60 8 3 9
"AT5G39200" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39205" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39210" 136 137 186 567 666 845 708 619 749 390 285 319
"AT5G39220" 2 1 8 2 6 3 3 4 14 3 1 3
"AT5G39230" 0 0 1 0 0 0 0 2 5 1 1 0
"AT5G39240" 296 203 219 14 50 58 93 112 114 23 15 18
"AT5G39245" 0 0 0 0 0 0 0 0 0 0 1 0
"AT5G39250" 283 140 246 118 157 154 218 229 291 150 86 124
"AT5G39260" 21 20 10 10 9 20 14 19 19 5 5 7
"AT5G39270" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39280" 0 0 0 0 0 0 1 0 0 2 0 0
"AT5G39290" 0 0 0 1 0 0 0 1 0 0 0 0
"AT5G39300" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39310" 1 7 0 0 0 0 0 0 0 0 0 0
"AT5G39320" 4334 3213 3851 1495 1681 2042 2564 3855 4006 3607 2261 2548
"AT5G39330" 2 1 1 0 2 2 29 24 37 7 4 3
"AT5G39340" 907 529 614 439 535 595 851 1080 1514 490 271 325
"AT5G39350" 143 101 98 138 148 148 437 590 715 136 85 120
"AT5G39360" 793 378 492 498 660 651 594 633 887 407 268 329
"AT5G39365" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39370" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39380" 328 199 228 163 202 195 206 348 396 223 173 158
"AT5G39390" 1 1 0 2 0 0 2 4 2 2 2 1
"AT5G39400" 1 1 1 2 0 0 0 0 3 0 0 1
"AT5G39410" 1606 974 1240 1190 1405 1414 1490 2130 2483 734 526 573
"AT5G39420" 20 11 20 11 8 5 13 14 15 12 16 17
"AT5G39430" 0 0 0 3 0 0 0 0 0 0 0 0
"AT5G39440" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39450" 292 176 230 99 141 154 208 241 331 166 96 143
"AT5G39460" 0 0 0 0 0 1 2 0 0 2 0 0
"AT5G39470" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39471" 33 16 26 12 10 17 40 71 94 33 29 18
"AT5G39473" 2 2 1 2 1 3 4 7 12 4 4 0
"AT5G39480" 2 1 0 0 0 0 1 1 0 1 0 0
"AT5G39490" 0 0 0 0 0 0 0 0 0 0 1 0
"AT5G39493" 0 1 0 1 0 2 0 1 3 3 1 0
"AT5G39500" 1953 1240 1631 870 921 980 1674 2232 2744 1683 1031 1269
"AT5G39510" 5753 2928 3449 2536 3547 3670 4806 6559 8371 2701 1467 1949
"AT5G39520" 122 66 80 18 9 14 24 42 53 10 9 9
"AT5G39530" 645 589 634 416 644 654 2573 2845 3969 2703 1972 2014
"AT5G39532" 0 1 0 0 0 0 0 0 0 0 0 0
"AT5G39533" 38 24 26 8 12 10 5 7 4 6 2 6
"AT5G39535" 0 0 0 0 0 0 1 0 1 0 1 0
"AT5G39540" 0 0 0 0 0 1 0 0 0 0 0 0
"AT5G39550" 165 105 118 61 69 74 201 349 445 218 150 174
"AT5G39560" 0 0 0 0 1 0 0 0 0 0 0 0
"AT5G39570" 26927 20432 22157 18694 21246 23027 23310 33681 39902 18601 10292 12795
"AT5G39580" 5157 3229 3781 1359 1803 2095 6849 10351 19321 2746 1276 1887
"AT5G39581" 2 0 0 0 0 2 1 4 4 0 0 0
"AT5G39590" 7803 3881 4736 3911 5182 4947 10383 12981 15711 3594 2019 2615
"AT5G39600" 414 271 344 133 200 223 536 645 842 368 257 348
"AT5G39610" 956 415 469 276 363 379 649 735 937 246 154 167
"AT5G39620" 14 3 20 10 11 10 12 15 27 12 14 7
"AT5G39630" 0 0 0 0 0 0 0 0 1 0 0 0
"AT5G39635" 0 0 1 0 0 0 0 0 0 0 0 0
"AT5G39640" 0 0 0 0 0 0 0 1 0 0 0 0
"AT5G39645" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39650" 86 49 51 1 3 0 2 1 9 4 0 2
"AT5G39660" 1173 707 909 330 461 438 787 1187 1629 601 381 391
"AT5G39670" 52 25 34 20 21 34 19 27 98 60 21 32
"AT5G39680" 27 18 29 23 24 34 75 101 104 14 10 18
"AT5G39690" 0 0 0 0 0 1 0 0 1 0 0 0
"AT5G39693" 1 0 1 0 1 0 2 2 1 0 0 0
"AT5G39700" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39710" 133 59 86 199 223 226 445 568 625 142 89 127
"AT5G39720" 51 26 44 18 35 30 37 46 41 16 6 8
"AT5G39730" 2056 1059 1308 1115 1273 1334 1346 1465 1981 840 486 699
"AT5G39740" 5298 3256 3810 3308 4175 4325 11293 19177 22081 8287 4726 6006
"AT5G39750" 0 0 0 0 0 0 0 0 1 0 0 0
"AT5G39760" 1128 682 947 400 563 613 1025 1805 2349 814 493 572
"AT5G39770" 4 0 0 1 0 2 6 4 20 1 2 5
"AT5G39785" 173 91 128 62 127 99 213 244 319 132 84 113
"AT5G39790" 30 19 31 71 78 78 265 247 296 81 45 76
"AT5G39800" 161 93 108 47 93 127 178 164 209 102 67 94
"AT5G39810" 0 2 0 2 7 3 0 0 0 0 0 0
"AT5G39820" 5 1 8 4 6 1 4 18 19 6 4 1
"AT5G39830" 350 216 239 327 424 476 1478 1789 2104 651 528 556
"AT5G39840" 128 77 97 149 158 138 429 566 665 156 106 127
"AT5G39850" 564 358 373 268 289 309 380 604 781 208 92 139
"AT5G39860" 585 358 401 27 44 46 151 157 181 170 99 151
"AT5G39861" 0 0 0 0 0 0 0 1 0 0 0 0
"AT5G39862" 0 0 0 0 0 0 0 0 0 0 0 1
"AT5G39863" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39865" 469 350 358 38 70 84 220 285 344 213 144 157
"AT5G39870" 19 7 9 3 6 6 13 8 11 3 1 1
"AT5G39880" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39890" 644 468 567 143 176 190 519 603 1033 746 521 623
"AT5G39895" 0 1 0 0 0 0 0 0 1 0 0 0
"AT5G39900" 243 143 204 170 170 224 237 329 405 241 156 172
"AT5G39910" 1 0 0 0 0 0 0 0 0 0 0 0
"AT5G39920" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39930" 2 1 0 0 0 0 1 3 1 0 1 3
"AT5G39940" 174 77 90 125 168 184 392 497 579 147 117 146
"AT5G39950" 4884 3524 4071 2641 3385 4287 3768 4271 5067 2202 1359 1587
"AT5G39955" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G39960" 166 94 135 185 188 205 380 525 583 222 129 178
"AT5G39970" 972 501 634 307 383 404 423 583 752 404 228 240
"AT5G39980" 140 70 91 162 171 170 557 645 761 243 173 221
"AT5G39990" 990 587 764 684 727 701 765 1138 1320 764 532 650
"AT5G39995" 4 2 2 4 1 2 3 4 1 3 1 5
"AT5G40000" 7 6 10 6 3 4 2 3 55 4 4 3
"AT5G40010" 71 56 52 55 50 96 58 87 178 111 43 61
"AT5G40020" 1723 880 1122 739 851 1037 592 787 871 284 183 166
"AT5G40030" 32 43 18 17 10 21 23 52 58 45 37 39
"AT5G40040" 0 2 0 0 0 1 10 20 18 4 1 1
"AT5G40050" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G40060" 108 81 91 101 136 139 444 457 550 250 179 196
"AT5G40070" 0 0 2 1 1 0 0 3 0 0 0 0
"AT5G40080" 106 53 66 54 88 99 130 163 158 76 75 85
"AT5G40090" 141 96 120 42 42 49 90 147 192 91 59 85
"AT5G40100" 609 302 435 177 181 196 271 350 456 336 222 240
"AT5G40110" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G40120" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G40130" 13 8 4 3 3 4 31 52 69 10 4 7
"AT5G40140" 256 137 209 137 165 168 310 381 408 174 125 112
"AT5G40150" 307 153 272 111 152 171 336 646 776 456 338 353
"AT5G40155" 1 3 2 0 1 1 0 1 1 0 0 0
"AT5G40160" 195 135 163 196 210 305 1305 1648 2020 559 375 436
"AT5G40170" 1407 685 842 932 1098 1024 2659 3399 4319 1234 755 873
"AT5G40180" 0 0 0 3 3 2 24 20 43 6 1 9
"AT5G40190" 1641 1104 1229 470 618 821 1670 1893 2219 887 547 646
"AT5G40200" 1297 741 961 884 1119 1113 2146 2986 3498 1348 888 1113
"AT5G40210" 53 38 57 115 115 111 146 128 151 21 6 14
"AT5G40212" 1 1 0 0 2 0 3 2 2 0 0 0
"AT5G40220" 0 0 0 0 0 0 2 0 2 0 0 0
"AT5G40230" 144 81 98 61 81 76 72 93 114 82 55 71
"AT5G40240" 864 452 604 680 738 825 738 1040 1418 419 210 345
"AT5G40250" 1735 972 1202 653 854 883 1256 1335 1676 1065 745 1004
"AT5G40260" 4 0 2 0 1 1 1 1 2 0 0 1
"AT5G40270" 546 260 311 229 289 304 547 665 719 242 146 189
"AT5G40275" 4 0 4 0 0 2 0 2 2 0 1 2
"AT5G40280" 823 466 593 227 286 334 672 982 1075 465 281 332
"AT5G40290" 18 12 20 11 14 18 22 21 24 9 2 7
"AT5G40300" 740 361 450 331 457 424 609 712 814 344 213 284
"AT5G40310" 1 1 0 0 1 0 0 0 1 0 0 0
"AT5G40316" 1 0 0 0 0 0 1 2 5 1 1 0
"AT5G40320" 0 2 8 2 2 3 6 9 9 4 3 5
"AT5G40330" 34 23 32 15 10 14 29 87 93 17 18 23
"AT5G40340" 4298 2490 2897 1484 1644 1575 4095 5244 7410 2799 1783 2239
"AT5G40348" 0 0 0 0 0 0 0 0 0 0 0 0
