"GSM897684" "GSM897685" "GSM897686" "GSM897687"
"AT2G47530" 0 0 0 2
"AT2G47540" 1 0 1 0
"AT2G47550" 5 25 4 46
"AT2G47560" 94 48 82 86
"AT2G47570" 1 1 1 2
"AT2G47580" 475 997 475 1069
"AT2G47585" 0 0 0 2
"AT2G47590" 1289 3096 1266 3492
"AT2G47600" 1301 1411 1207 1340
"AT2G47610" 2792 10286 2926 12510
"AT2G47620" 298 693 361 793
"AT2G47630" 441 1771 326 1894
"AT2G47640" 288 627 299 725
"AT2G47650" 1467 2639 1585 2854
"AT2G47660" 0 1 0 1
"AT2G47670" 35 23 33 15
"AT2G47680" 190 425 140 494
"AT2G47690" 384 974 488 991
"AT2G47700" 2957 4176 3660 4148
"AT2G47710" 2948 2636 3254 2921
"AT2G47720" 0 0 0 0
"AT2G47730" 12515 7137 12731 9062
"AT2G47740" 0 1 0 0
"AT2G47750" 178 376 174 311
"AT2G47760" 417 707 436 736
"AT2G47770" 524 14 522 8
"AT2G47780" 46 154 65 111
"AT2G47790" 378 1088 507 1206
"AT2G47800" 185 437 303 666
"AT2G47810" 1 1 0 1
"AT2G47820" 133 238 153 270
"AT2G47830" 379 496 356 525
"AT2G47840" 785 1593 741 1730
"AT2G47844" 1 1 1 0
"AT2G47850" 840 1410 843 1558
"AT2G47860" 118 285 125 276
"AT2G47870" 10 0 7 0
"AT2G47880" 222 11 200 20
"AT2G47890" 1061 539 1184 534
"AT2G47895" 8 51 5 47
"AT2G47900" 891 2174 919 2238
"AT2G47910" 1143 918 1301 950
"AT2G47920" 89 142 63 100
"AT2G47930" 592 885 657 962
"AT2G47940" 5094 8141 5281 8158
"AT2G47950" 1 5 1 9
"AT2G47960" 1145 2338 1428 2491
"AT2G47970" 1741 1772 1694 2040
"AT2G47980" 1842 3170 1935 3032
"AT2G47990" 207 395 229 667
"AT2G48000" 438 696 438 679
"AT2G48010" 554 447 642 478
"AT2G48020" 3502 1869 3839 1588
"AT2G48030" 296 369 232 362
"AT2G48060" 2566 3083 2285 2682
"AT2G48070" 1015 1305 934 1413
"AT2G48075" 7 15 8 5
"AT2G48080" 5 2 2 5
"AT2G48090" 11 30 12 33
"AT2G48100" 1470 2023 1630 2301
"AT2G48110" 1001 1490 949 1490
"AT2G48120" 193 740 285 805
"AT2G48121" 110 113 66 130
"AT2G48130" 0 17 1 11
"AT2G48140" 0 7 0 19
"AT2G48150" 10 19 2 8
"AT2G48160" 3155 3948 3492 3981
"AT3G01010" 1 0 0 0
"AT3G01015" 0 9 0 7
"AT3G01020" 0 0 0 0
"AT3G01030" 0 0 0 0
"AT3G01040" 438 483 409 467
"AT3G01050" 415 503 454 469
"AT3G01060" 1291 1000 1650 1044
"AT3G01070" 8 20 6 23
"AT3G01080" 7 14 7 10
"AT3G01085" 0 0 0 0
"AT3G01090" 1470 1981 1499 1950
"AT3G01100" 1150 1044 922 663
"AT3G01120" 5314 7854 5091 7815
"AT3G01130" 540 1059 480 1197
"AT3G01140" 1 34 1 39
"AT3G01142" 4 17 1 16
"AT3G01150" 686 1409 729 1401
"AT3G01160" 274 765 299 869
"AT3G01170" 515 387 479 360
"AT3G01175" 10 93 17 57
"AT3G01180" 1447 2243 1411 2074
"AT3G01185" 0 0 0 0
"AT3G01190" 0 10 0 9
"AT3G01200" 57 74 48 68
"AT3G01202" 2 4 2 5
"AT3G01210" 562 539 614 540
"AT3G01220" 31 19 31 19
"AT3G01230" 0 0 0 0
"AT3G01240" 0 0 0 0
"AT3G01250" 0 0 0 0
"AT3G01260" 3 20 4 8
"AT3G01270" 0 0 2 0
"AT3G01280" 3271 5488 3103 6154
"AT3G01290" 3713 1324 4614 1605
"AT3G01300" 475 1722 569 1828
"AT3G01310" 5056 11049 7004 10213
"AT3G01311" 6 2 0 1
"AT3G01313" 1 1 0 0
"AT3G01316" 0 0 0 0
"AT3G01319" 44 94 40 69
"AT3G01320" 1330 2444 1361 2310
"AT3G01322" 0 0 0 0
"AT3G01323" 0 0 0 0
"AT3G01324" 0 0 0 0
"AT3G01325" 0 0 0 0
"AT3G01326" 0 0 0 0
"AT3G01327" 0 0 0 0
"AT3G01328" 0 0 0 0
"AT3G01329" 1 4 0 1
"AT3G01330" 17 170 14 176
"AT3G01331" 0 0 0 0
"AT3G01340" 2402 2292 2404 2483
"AT3G01345" 25 30 6 4
"AT3G01350" 68 62 84 85
"AT3G01360" 263 360 292 401
"AT3G01370" 1998 4080 1999 3678
"AT3G01380" 422 811 440 868
"AT3G01390" 1418 1815 1377 1686
"AT3G01400" 570 464 662 534
"AT3G01410" 49 224 76 204
"AT3G01420" 2 224 3 152
"AT3G01430" 267 184 326 212
"AT3G01435" 151 208 129 200
"AT3G01440" 134 179 148 195
"AT3G01450" 80 269 77 273
"AT3G01460" 1334 2811 1279 2793
"AT3G01470" 0 0 0 0
"AT3G01472" 0 0 0 0
"AT3G01480" 4374 5625 4644 5528
"AT3G01490" 892 1861 1326 1770
"AT3G01500" 36193 18642 35544 20623
"AT3G01510" 506 487 559 441
"AT3G01513" 3 3 1 0
"AT3G01516" 2 11 2 6
"AT3G01520" 2192 1802 3304 2034
"AT3G01530" 1 3 0 1
"AT3G01540" 11920 8827 11319 9347
"AT3G01550" 440 628 459 589
"AT3G01560" 1581 2347 2030 2857
"AT3G01570" 8 41 17 32
"AT3G01572" 2 3 5 2
"AT3G01580" 12 41 23 42
"AT3G01590" 996 2061 1122 1814
"AT3G01600" 6 28 6 35
"AT3G01610" 572 1135 637 1042
"AT3G01620" 27 10 7 7
"AT3G01630" 7 9 15 7
"AT3G01640" 410 495 499 548
"AT3G01650" 695 809 633 727
"AT3G01660" 197 168 189 138
"AT3G01670" 1592 2518 1797 2648
"AT3G01680" 1555 2609 1713 2454
"AT3G01690" 8063 10704 10916 10854
"AT3G01700" 3 8 8 3
"AT3G01705" 0 0 0 0
"AT3G01710" 7 262 13 222
"AT3G01720" 717 566 699 564
"AT3G01730" 1 3 0 0
"AT3G01740" 913 1529 888 1738
"AT3G01750" 358 521 338 483
"AT3G01760" 0 3 0 0
"AT3G01770" 2058 3759 2589 3865
"AT3G01780" 2128 2707 1878 2810
"AT3G01790" 346 1538 325 1578
"AT3G01800" 143 114 136 144
"AT3G01810" 607 1698 620 1795
"AT3G01820" 566 537 825 826
"AT3G01830" 34 16 52 21
"AT3G01840" 8 44 9 63
"AT3G01850" 1527 1411 1771 1642
"AT3G01860" 152 688 207 669
"AT3G01870" 0 9 0 2
"AT3G01880" 1 0 0 0
"AT3G01890" 539 469 504 432
"AT3G01900" 0 1 0 0
"AT3G01910" 3825 4151 3863 4209
"AT3G01920" 619 606 633 704
"AT3G01930" 469 573 459 568
"AT3G01940" 37 31 40 28
"AT3G01950" 67 117 79 84
"AT3G01960" 47 25 49 31
"AT3G01961" 0 0 1 0
"AT3G01970" 370 117 313 92
"AT3G01980" 453 682 440 645
"AT3G01990" 74 34 80 30
"AT3G02000" 2 93 1 113
"AT3G02010" 25 64 31 57
"AT3G02020" 2724 8882 2110 6934
"AT3G02030" 75 213 83 234
"AT3G02040" 488 1175 567 1178
"AT3G02050" 1127 1667 1238 1625
"AT3G02060" 640 1547 803 1607
"AT3G02065" 650 813 672 843
"AT3G02070" 334 479 478 555
"AT3G02080" 5207 16983 5933 19438
"AT3G02090" 5974 7302 5987 7872
"AT3G02100" 0 0 0 0
"AT3G02110" 544 2737 565 2509
"AT3G02120" 12 342 5 286
"AT3G02125" 0 7 0 5
"AT3G02130" 1168 2032 1481 1986
"AT3G02140" 289 90 400 123
"AT3G02150" 1191 432 1313 439
"AT3G02160" 82 175 82 179
"AT3G02170" 1360 3365 1600 2557
"AT3G02180" 1030 2136 984 1796
"AT3G02190" 280 347 262 377
"AT3G02200" 2395 5588 2600 6263
"AT3G02210" 48 572 45 612
"AT3G02220" 897 2089 1040 2252
"AT3G02230" 848 2099 667 2768
"AT3G02240" 0 1 0 3
"AT3G02242" 0 0 0 0
"AT3G02250" 455 1989 403 1692
"AT3G02260" 12230 16326 11397 16068
"AT3G02270" 0 0 1 2
"AT3G02280" 539 814 552 814
"AT3G02290" 198 406 241 412
"AT3G02300" 1667 3016 1823 2722
"AT3G02310" 2 2 3 1
"AT3G02315" 0 0 0 0
"AT3G02320" 367 484 314 519
"AT3G02330" 18 50 20 56
"AT3G02335" 0 1 0 0
"AT3G02340" 911 1594 1043 1592
"AT3G02350" 1172 1132 1218 1155
"AT3G02360" 4316 6769 4427 6442
"AT3G02370" 123 258 116 225
"AT3G02380" 1679 2307 2728 3646
"AT3G02390" 45 128 31 105
"AT3G02400" 273 391 303 342
"AT3G02410" 13 27 5 18
"AT3G02420" 590 1233 684 1363
"AT3G02430" 0 0 0 1
"AT3G02440" 0 0 0 0
"AT3G02450" 1699 2191 1448 1878
"AT3G02460" 553 397 570 373
"AT3G02468" 0 0 0 0
"AT3G02470" 5 10 7 2
"AT3G02480" 1229 251 205 116
"AT3G02490" 142 305 142 322
"AT3G02493" 1 5 2 2
"AT3G02500" 58 204 22 199
"AT3G02510" 571 1565 596 1572
"AT3G02515" 16 9 8 10
"AT3G02520" 1717 2495 1622 2593
"AT3G02530" 932 1881 1024 2002
"AT3G02540" 4629 6075 5353 6253
"AT3G02550" 316 532 294 499
"AT3G02555" 130 186 117 225
"AT3G02560" 2271 10015 2801 10534
"AT3G02570" 1073 971 1075 919
"AT3G02580" 539 681 516 629
"AT3G02590" 1 0 0 2
"AT3G02600" 1108 1783 985 1913
"AT3G02610" 42 40 37 24
"AT3G02620" 38 80 61 101
"AT3G02630" 1354 1501 1100 1514
"AT3G02640" 33 680 33 542
"AT3G02645" 1 1 0 1
"AT3G02650" 172 275 134 304
"AT3G02660" 315 616 335 580
"AT3G02670" 3 4 1 3
"AT3G02680" 52 172 68 150
"AT3G02690" 1779 2346 2068 2406
"AT3G02700" 970 1698 1125 1850
"AT3G02710" 458 902 541 980
"AT3G02715" 0 0 0 0
"AT3G02720" 1551 2228 1650 2357
"AT3G02730" 3075 2390 2844 2123
"AT3G02740" 939 1356 1060 1417
"AT3G02750" 2321 2375 2753 2391
"AT3G02760" 1156 2717 1129 2721
"AT3G02770" 563 704 598 732
"AT3G02780" 1112 1652 1142 1551
"AT3G02790" 694 1049 468 1306
"AT3G02800" 38 56 83 68
"AT3G02810" 1 1 0 0
"AT3G02820" 58 177 54 193
"AT3G02830" 1728 1897 1683 1795
"AT3G02832" 1 8 5 4
"AT3G02840" 68 25 117 58
"AT3G02850" 17 23 7 21
"AT3G02860" 512 989 599 859
"AT3G02870" 809 856 794 693
"AT3G02875" 595 581 582 540
"AT3G02880" 1841 1010 1779 1072
"AT3G02885" 7 4 1 6
"AT3G02890" 287 829 301 755
"AT3G02900" 519 632 447 700
"AT3G02910" 232 117 175 123
"AT3G02920" 89 125 73 146
"AT3G02930" 41 158 39 142
"AT3G02940" 0 2 0 2
"AT3G02950" 324 498 347 462
"AT3G02960" 0 0 0 0
"AT3G02970" 0 0 0 0
"AT3G02980" 34 35 27 36
"AT3G02990" 148 167 159 163
"AT3G03000" 236 63 282 82
"AT3G03010" 155 373 178 438
"AT3G03020" 301 300 300 365
"AT3G03030" 91 151 140 204
"AT3G03040" 488 920 636 967
"AT3G03050" 905 963 871 902
"AT3G03060" 48 99 31 96
"AT3G03070" 1792 2307 1714 2375
"AT3G03080" 0 0 0 0
"AT3G03090" 464 756 427 733
"AT3G03100" 1708 2833 1896 2797
"AT3G03110" 255 526 259 561
"AT3G03120" 237 306 212 279
"AT3G03130" 94 367 14 287
"AT3G03140" 458 731 457 626
"AT3G03150" 7619 5944 6497 5350
"AT3G03160" 639 1043 678 1151
"AT3G03170" 78 144 41 102
"AT3G03180" 111 119 99 126
"AT3G03190" 183 751 135 475
"AT3G03200" 12 34 22 30
"AT3G03210" 210 192 182 242
"AT3G03220" 98 330 126 343
"AT3G03230" 0 1 0 2
"AT3G03240" 7 11 2 14
"AT3G03250" 1355 1607 1262 1663
"AT3G03260" 0 0 0 1
"AT3G03270" 222 388 245 327
"AT3G03272" 1 4 2 2
"AT3G03280" 1 0 1 2
"AT3G03290" 2 0 0 0
"AT3G03300" 587 1608 643 1452
"AT3G03305" 309 375 310 380
"AT3G03310" 618 1362 621 1156
"AT3G03320" 105 279 122 270
"AT3G03330" 1070 1761 1276 1689
"AT3G03340" 957 1636 1058 1668
"AT3G03341" 174 24 86 7
"AT3G03350" 167 240 165 248
"AT3G03360" 298 476 283 471
"AT3G03370" 91 190 77 177
"AT3G03380" 5678 7569 5775 7409
"AT3G03400" 0 0 0 0
"AT3G03405" 0 0 0 0
"AT3G03410" 0 0 0 0
"AT3G03420" 163 260 178 290
"AT3G03430" 0 3 1 0
"AT3G03440" 352 205 320 203
"AT3G03450" 77 154 93 188
"AT3G03456" 0 0 0 0
"AT3G03460" 56 148 71 207
"AT3G03470" 4469 387 3195 244
"AT3G03480" 122 8 36 4
"AT3G03490" 563 452 586 394
"AT3G03500" 6 5 1 5
"AT3G03510" 0 0 0 0
"AT3G03520" 153 354 217 430
"AT3G03530" 6 10 4 15
"AT3G03540" 0 0 0 0
"AT3G03550" 404 398 393 418
"AT3G03560" 504 516 439 513
"AT3G03570" 432 686 469 704
"AT3G03580" 30 96 46 99
"AT3G03590" 115 248 142 301
"AT3G03600" 268 420 219 613
"AT3G03610" 288 511 331 481
"AT3G03620" 8 6 0 1
"AT3G03626" 0 0 0 0
"AT3G03630" 155 504 142 577
"AT3G03640" 1507 588 1112 548
"AT3G03650" 1 1 0 2
"AT3G03660" 0 9 1 13
"AT3G03670" 0 3 2 3
"AT3G03680" 352 740 452 725
"AT3G03690" 140 307 133 293
"AT3G03700" 1 1 0 2
"AT3G03702" 2 19 1 12
"AT3G03710" 1565 4426 1722 4667
"AT3G03720" 1327 1049 1238 985
"AT3G03726" 1 0 0 0
"AT3G03730" 0 0 0 0
"AT3G03740" 713 1156 631 1105
"AT3G03750" 203 375 180 420
"AT3G03760" 0 0 0 2
"AT3G03770" 280 706 336 742
"AT3G03773" 112 353 120 325
"AT3G03776" 5 18 2 4
"AT3G03780" 2851 4254 1876 3855
"AT3G03790" 1683 2322 1672 2174
"AT3G03800" 3 4 2 0
"AT3G03810" 501 388 439 352
"AT3G03820" 51 77 47 79
"AT3G03826" 0 0 0 0
"AT3G03828" 0 0 0 0
"AT3G03830" 7 18 3 8
"AT3G03840" 14 23 16 17
"AT3G03845" 0 0 0 0
"AT3G03847" 0 3 0 0
"AT3G03850" 9 20 18 26
"AT3G03852" 0 0 0 0
"AT3G03855" 167 243 217 240
"AT3G03860" 925 997 924 1030
"AT3G03870" 1819 1124 1893 893
"AT3G03880" 302 275 247 295
"AT3G03890" 1006 792 843 792
"AT3G03900" 112 194 114 177
"AT3G03910" 43 65 32 77
"AT3G03920" 765 2558 902 3038
"AT3G03930" 1 0 0 0
"AT3G03940" 2075 3545 2090 3407
"AT3G03950" 941 1396 908 1289
"AT3G03960" 1369 3288 1281 3617
"AT3G03970" 177 310 194 335
"AT3G03980" 252 498 209 493
"AT3G03990" 2091 2285 2071 2000
"AT3G04000" 863 337 363 278
"AT3G04010" 918 129 733 94
"AT3G04020" 92 99 75 103
"AT3G04030" 213 69 220 81
"AT3G04040" 63 14 47 13
"AT3G04050" 16 6 12 10
"AT3G04060" 122 45 98 34
"AT3G04070" 193 80 122 55
"AT3G04080" 778 858 808 894
"AT3G04090" 1232 1113 1131 1095
"AT3G04100" 1 0 0 0
"AT3G04110" 635 202 1071 224
"AT3G04120" 10926 14491 10622 16957
"AT3G04130" 76 195 87 227
"AT3G04140" 237 259 335 263
"AT3G04150" 0 0 0 0
"AT3G04160" 311 1087 390 1070
"AT3G04170" 0 0 0 0
"AT3G04180" 0 0 0 0
"AT3G04181" 11 9 6 4
"AT3G04184" 66 90 81 92
"AT3G04190" 0 0 0 0
"AT3G04200" 2 0 2 0
"AT3G04210" 672 92 990 150
"AT3G04220" 27 20 19 38
"AT3G04230" 265 293 227 385
"AT3G04240" 4125 3837 4772 4239
"AT3G04250" 0 0 1 0
"AT3G04260" 1521 4190 1499 4240
"AT3G04270" 0 0 0 0
"AT3G04280" 0 0 0 0
"AT3G04290" 21 2791 10 2515
"AT3G04300" 12 19 15 18
"AT3G04310" 138 184 160 180
"AT3G04320" 8 5 1 4
"AT3G04330" 0 0 0 0
"AT3G04340" 1583 4530 1944 4450
"AT3G04350" 1762 1886 1876 1832
"AT3G04360" 3 16 3 30
"AT3G04370" 0 14 0 6
"AT3G04380" 17 93 18 101
"AT3G04390" 1 0 0 0
"AT3G04400" 7844 21823 7921 25579
"AT3G04410" 0 4 1 3
"AT3G04420" 5 3 9 3
"AT3G04430" 0 0 0 0
"AT3G04440" 21 74 14 62
"AT3G04445" 8 2 4 11
"AT3G04450" 90 263 90 246
"AT3G04460" 291 584 308 554
"AT3G04470" 1462 3402 1727 3540
"AT3G04480" 621 825 675 902
"AT3G04485" 77 181 81 175
"AT3G04490" 1379 3248 1603 3283
"AT3G04500" 858 897 798 879
"AT3G04510" 0 42 1 56
"AT3G04520" 443 939 405 874
"AT3G04525" 0 0 0 0
"AT3G04530" 1 3 0 1
"AT3G04540" 0 0 0 1
"AT3G04545" 0 0 0 0
"AT3G04550" 1355 1745 1087 1678
"AT3G04560" 432 898 553 861
"AT3G04570" 0 1 0 1
"AT3G04580" 534 693 553 658
"AT3G04590" 1367 1663 1334 1793
"AT3G04600" 577 1475 696 1389
"AT3G04605" 911 1320 944 1291
"AT3G04610" 1651 3031 1768 3242
"AT3G04620" 206 69 228 88
"AT3G04630" 1963 2809 1722 2293
"AT3G04640" 557 123 782 126
"AT3G04650" 416 327 383 366
"AT3G04660" 0 0 1 1
"AT3G04670" 627 1217 648 1327
"AT3G04680" 412 734 382 768
"AT3G04690" 119 379 112 347
"AT3G04700" 4 2 0 5
"AT3G04710" 149 272 168 306
"AT3G04715" 0 1 0 1
"AT3G04717" 0 1 0 0
"AT3G04720" 1053 1204 1534 1254
"AT3G04721" 0 0 0 0
"AT3G04730" 5492 6417 6760 5884
"AT3G04732" 0 0 0 0
"AT3G04735" 1 0 0 0
"AT3G04740" 2728 4538 3310 4912
"AT3G04750" 270 471 297 438
"AT3G04760" 1474 2228 1459 2236
"AT3G04765" 0 0 0 0
"AT3G04770" 100 123 119 157
"AT3G04780" 579 748 432 757
"AT3G04790" 1808 1679 1708 1862
"AT3G04800" 0 0 0 0
"AT3G04810" 385 1606 428 1517
"AT3G04820" 220 565 279 614
"AT3G04830" 779 1191 798 1192
"AT3G04840" 3416 9138 3272 10713
"AT3G04850" 33 172 14 223
"AT3G04854" 0 5 1 4
"AT3G04855" 0 0 0 1
"AT3G04860" 80 211 146 312
"AT3G04870" 2143 2268 2070 2256
"AT3G04880" 1217 1460 1676 1697
"AT3G04890" 413 443 491 458
"AT3G04900" 5 2 3 1
"AT3G04903" 0 0 0 0
"AT3G04910" 4883 4096 4876 3610
"AT3G04920" 1639 6726 1539 6506
"AT3G04930" 1822 2486 2025 2343
"AT3G04940" 721 1988 741 1937
"AT3G04943" 0 0 0 0
"AT3G04945" 0 0 0 0
"AT3G04950" 30 125 35 164
"AT3G04960" 36 20 49 23
"AT3G04970" 192 308 221 262
"AT3G04980" 87 107 91 99
"AT3G04990" 0 1 0 0
"AT3G04997" 0 0 0 0
"AT3G05000" 385 901 460 943
"AT3G05010" 431 561 435 561
"AT3G05020" 718 751 642 792
"AT3G05030" 482 427 461 330
"AT3G05040" 376 747 363 795
"AT3G05050" 607 813 545 811
"AT3G05060" 415 1419 403 1837
"AT3G05070" 431 667 444 719
"AT3G05080" 0 0 0 0
"AT3G05090" 1734 2117 1735 1992
"AT3G05100" 546 758 499 691
"AT3G05110" 3 6 3 3
"AT3G05120" 804 1112 721 947
"AT3G05130" 162 550 179 611
"AT3G05140" 33 164 32 136
"AT3G05150" 9 36 11 34
"AT3G05152" 0 4 0 4
"AT3G05155" 0 1 0 3
"AT3G05160" 962 1888 1138 1498
"AT3G05165" 1445 1214 1153 1008
"AT3G05170" 88 81 95 92
"AT3G05180" 247 631 242 581
"AT3G05190" 15 297 32 283
"AT3G05193" 0 0 0 0
"AT3G05200" 1300 581 1760 622
"AT3G05210" 633 1038 713 1037
"AT3G05220" 7029 10070 8358 9757
"AT3G05230" 154 244 118 279
"AT3G05240" 16 21 18 22
"AT3G05250" 360 456 423 436
"AT3G05260" 4 2 2 1
"AT3G05270" 544 567 586 508
"AT3G05280" 556 596 514 645
"AT3G05290" 303 826 297 803
"AT3G05300" 0 0 0 0
"AT3G05310" 0 22 0 14
"AT3G05320" 50 17 53 26
"AT3G05327" 14 10 12 17
"AT3G05330" 62 256 40 239
"AT3G05340" 91 178 94 160
"AT3G05345" 322 438 393 419
"AT3G05350" 1580 2248 1509 2167
"AT3G05360" 305 146 240 141
"AT3G05370" 400 246 455 295
"AT3G05380" 570 1308 758 1315
"AT3G05390" 6 5 2 4
"AT3G05400" 6 59 1 26
"AT3G05410" 261 487 343 495
"AT3G05415" 47 130 40 115
"AT3G05420" 1327 2159 1189 2401
"AT3G05425" 0 0 0 0
"AT3G05430" 119 226 108 221
"AT3G05440" 0 0 0 0
"AT3G05450" 0 2 0 2
"AT3G05460" 0 0 0 0
"AT3G05470" 17 552 8 473
"AT3G05480" 11 57 7 73
"AT3G05490" 320 338 373 300
"AT3G05500" 1678 780 1476 1076
"AT3G05510" 210 406 195 374
"AT3G05520" 505 888 572 785
"AT3G05525" 0 0 0 0
"AT3G05530" 4293 6939 4382 7187
"AT3G05540" 0 1 1 0
"AT3G05545" 1881 1758 2084 1800
"AT3G05550" 11 8 7 12
"AT3G05560" 1668 5109 1768 6196
"AT3G05570" 133 229 132 259
"AT3G05580" 414 343 433 366
"AT3G05590" 3385 8393 3320 9245
"AT3G05600" 4 610 1 527
"AT3G05602" 0 0 0 0
"AT3G05610" 0 4 0 2
"AT3G05620" 39 63 32 38
"AT3G05625" 215 284 209 279
"AT3G05630" 270 148 342 125
"AT3G05640" 7627 2501 7481 1430
"AT3G05650" 233 408 375 607
"AT3G05660" 347 90 338 128
"AT3G05670" 1422 1515 1653 1598
"AT3G05675" 113 295 139 234
"AT3G05680" 2801 4170 2856 4374
"AT3G05685" 14 41 31 46
"AT3G05690" 88 207 97 184
"AT3G05700" 241 260 278 253
"AT3G05710" 441 623 510 660
"AT3G05720" 1 12 1 6
"AT3G05725" 0 0 0 0
"AT3G05727" 78 21904 32 21027
"AT3G05730" 2213 7174 2534 8815
"AT3G05740" 15 80 29 68
"AT3G05741" 0 0 0 0
"AT3G05746" 1 0 0 0
"AT3G05750" 179 576 198 587
"AT3G05755" 0 0 0 0
"AT3G05760" 689 1080 771 943
"AT3G05770" 0 1 0 0
"AT3G05780" 0 1 0 1
"AT3G05790" 10 13 12 24
"AT3G05800" 399 256 478 209
"AT3G05810" 188 644 233 724
"AT3G05820" 33 39 40 36
"AT3G05830" 263 326 283 330
"AT3G05835" 0 0 0 0
"AT3G05840" 2854 2032 3092 2167
"AT3G05850" 601 924 613 947
"AT3G05858" 0 2 0 2
"AT3G05860" 0 0 0 0
"AT3G05870" 78 145 70 148
"AT3G05880" 7491 2772 7532 2018
"AT3G05890" 210 79 114 55
"AT3G05900" 92 59 89 121
"AT3G05905" 3 6 6 5
"AT3G05910" 1154 1501 1213 1657
"AT3G05920" 2 5 1 3
"AT3G05930" 1 1 0 0
"AT3G05932" 51 58 58 87
"AT3G05935" 134 141 149 147
"AT3G05936" 135 59 123 41
"AT3G05937" 256 68 173 70
"AT3G05940" 281 386 286 390
"AT3G05950" 1 0 1 0
"AT3G05960" 0 0 0 1
"AT3G05970" 1491 1903 1471 1793
"AT3G05975" 0 1 0 0
"AT3G05980" 2 87 3 105
"AT3G05990" 514 395 514 442
"AT3G06000" 0 0 0 0
"AT3G06010" 1109 2366 1216 2042
"AT3G06019" 1 0 1 4
"AT3G06020" 33 99 18 107
"AT3G06030" 45 590 47 563
"AT3G06035" 186 324 172 314
"AT3G06040" 276 846 287 882
"AT3G06050" 944 1536 1037 1530
"AT3G06060" 536 1122 605 1154
"AT3G06070" 1154 705 1319 562
"AT3G06080" 4557 3668 4837 2981
"AT3G06090" 0 2 0 4
"AT3G06100" 43 41 26 15
"AT3G06105" 0 0 0 0
"AT3G06110" 525 627 475 574
"AT3G06120" 0 50 3 45
"AT3G06125" 486 423 433 357
"AT3G06130" 774 5187 903 5042
"AT3G06140" 79 367 90 399
"AT3G06142" 0 0 0 0
"AT3G06145" 89 84 93 96
"AT3G06150" 649 716 685 729
"AT3G06160" 3 135 6 120
"AT3G06170" 1973 1707 1732 1632
"AT3G06180" 173 297 182 317
"AT3G06190" 1406 2931 1789 2758
"AT3G06200" 568 661 577 654
"AT3G06210" 565 1124 824 1037
"AT3G06220" 0 104 5 112
"AT3G06230" 0 0 0 0
"AT3G06240" 284 521 346 487
"AT3G06250" 507 833 597 866
"AT3G06260" 8 6 13 7
"AT3G06270" 486 670 630 646
"AT3G06280" 0 0 1 0
"AT3G06290" 2555 3765 2715 3500
"AT3G06300" 330 500 355 510
"AT3G06310" 415 810 474 774
"AT3G06320" 57 133 37 192
"AT3G06330" 681 689 795 693
"AT3G06335" 0 1 0 0
"AT3G06340" 561 645 646 579
"AT3G06350" 1317 3072 1459 3121
"AT3G06360" 3 14 6 16
"AT3G06370" 95 126 129 141
"AT3G06380" 1931 2598 1959 2412
"AT3G06390" 1 13 2 9
"AT3G06400" 3223 6207 3833 5709
"AT3G06410" 557 735 556 734
"AT3G06420" 444 222 351 158
"AT3G06430" 1068 2162 1568 2291
"AT3G06433" 304 644 409 727
"AT3G06435" 16 38 10 28
"AT3G06437" 5 8 3 2
"AT3G06440" 413 962 501 982
"AT3G06450" 591 1840 665 1661
"AT3G06455" 238 396 338 404
"AT3G06460" 0 1 0 4
"AT3G06470" 929 1256 1071 1441
"AT3G06480" 1314 2975 1380 2920
"AT3G06483" 2928 3136 2531 2751
"AT3G06490" 30 83 32 60
"AT3G06500" 7689 4862 8478 4194
"AT3G06510" 4181 4569 4195 4129
"AT3G06520" 104 61 131 53
"AT3G06530" 387 1326 375 1680
"AT3G06540" 475 549 455 585
"AT3G06545" 2 1 0 2
"AT3G06550" 1015 1529 854 1433
"AT3G06560" 0 1 2 0
"AT3G06570" 361 433 411 441
"AT3G06580" 1617 1762 1403 1534
"AT3G06590" 1086 1107 898 1203
"AT3G06600" 2 8 6 4
"AT3G06610" 351 1001 512 1089
"AT3G06620" 1439 1293 1619 1251
"AT3G06630" 8 102 10 81
"AT3G06640" 28 288 18 227
"AT3G06650" 4440 6797 4422 7396
"AT3G06660" 234 756 258 762
"AT3G06665" 0 0 0 0
"AT3G06670" 2716 5221 3054 4718
"AT3G06680" 282 739 243 800
"AT3G06690" 71 100 41 71
"AT3G06700" 1805 3630 1389 4319
"AT3G06710" 8 26 9 18
"AT3G06720" 1813 1963 2079 2283
"AT3G06730" 276 790 280 993
"AT3G06740" 58 181 60 154
"AT3G06750" 657 656 682 642
"AT3G06760" 750 1027 829 1139
"AT3G06770" 228 625 208 594
"AT3G06778" 13 63 10 70
"AT3G06780" 1767 1083 1868 932
"AT3G06790" 223 547 282 762
"AT3G06810" 2118 3602 1792 3305
"AT3G06820" 537 824 581 843
"AT3G06830" 99 117 118 132
"AT3G06840" 17 134 28 114
"AT3G06850" 3016 4344 2797 5254
"AT3G06860" 3426 2625 2732 3009
"AT3G06868" 11 75 13 72
"AT3G06870" 0 0 0 0
"AT3G06880" 137 1803 115 1764
"AT3G06890" 13 17 16 26
"AT3G06895" 0 0 0 0
"AT3G06900" 0 0 0 0
"AT3G06910" 234 278 183 259
"AT3G06920" 92 290 111 338
"AT3G06930" 286 606 296 721
"AT3G06940" 489 757 513 817
