"GSM967453" "GSM967454" "GSM967455" "GSM967456"
"AT3G62907" 0 0 0 0
"AT3G62910" 161 288 125 115
"AT3G62920" 42 34 27 20
"AT3G62930" 13 29 1 9
"AT3G62940" 144 274 135 135
"AT3G62950" 20 64 22 23
"AT3G62960" 3 0 0 1
"AT3G62970" 90 121 58 74
"AT3G62980" 294 587 265 365
"AT3G62988" 0 0 0 0
"AT3G62990" 3 0 0 1
"AT3G63000" 174 310 139 287
"AT3G63003" 1 5 3 0
"AT3G63006" 0 0 3 0
"AT3G63010" 65 73 66 103
"AT3G63020" 0 0 0 0
"AT3G63030" 82 153 88 232
"AT3G63040" 0 0 0 0
"AT3G63050" 4 12 11 7
"AT3G63052" 165 104 93 83
"AT3G63060" 5 0 8 5
"AT3G63070" 199 166 145 200
"AT3G63080" 214 431 338 490
"AT3G63088" 0 12 0 0
"AT3G63090" 30 46 24 13
"AT3G63095" 0 10 12 3
"AT3G63110" 42 168 78 101
"AT3G63120" 113 225 120 103
"AT3G63130" 61 139 42 75
"AT3G63140" 2536 4044 2112 2441
"AT3G63150" 126 236 96 195
"AT3G63160" 6718 17689 6600 5181
"AT3G63170" 151 260 174 129
"AT3G63180" 137 189 82 141
"AT3G63190" 433 804 364 271
"AT3G63200" 56 146 36 66
"AT3G63210" 401 344 142 161
"AT3G63220" 122 181 94 83
"AT3G63230" 0 0 1 1
"AT3G63233" 0 0 0 3
"AT3G63240" 21 43 39 34
"AT3G63250" 111 183 102 114
"AT3G63260" 398 632 335 528
"AT3G63270" 71 96 16 79
"AT3G63280" 9 12 13 9
"AT3G63290" 11 7 6 27
"AT3G63300" 45 67 40 63
"AT3G63310" 95 231 176 278
"AT3G63320" 0 0 0 3
"AT3G63340" 175 204 92 162
"AT3G63350" 0 0 0 0
"AT3G63360" 0 0 0 0
"AT3G63370" 26 30 8 14
"AT3G63375" 3 5 0 1
"AT3G63380" 34 49 26 276
"AT3G63390" 227 332 178 145
"AT3G63400" 318 459 276 522
"AT3G63410" 2424 4126 1857 2342
"AT3G63420" 206 382 287 354
"AT3G63430" 1 2 2 3
"AT3G63440" 17 42 23 15
"AT3G63445" 31 56 29 34
"AT3G63450" 40 99 13 25
"AT3G63460" 488 774 376 885
"AT3G63470" 0 8 8 5
"AT3G63480" 0 6 1 2
"AT3G63490" 2784 2838 1758 1374
"AT3G63500" 492 543 590 580
"AT3G63510" 47 102 41 55
"AT3G63520" 1058 1311 913 677
"AT3G63530" 17 45 39 17
"AT3G63540" 3079 4960 2352 2773
"AT3G66652" 29 26 12 26
"AT3G66654" 131 236 146 251
"AT3G66656" 0 0 6 0
"AT3G66658" 59 120 37 49
"AT4G00005" 0 0 0 0
"AT4G00020" 7 27 3 29
"AT4G00026" 93 131 58 104
"AT4G00030" 221 281 195 226
"AT4G00040" 131 200 141 196
"AT4G00050" 480 407 195 466
"AT4G00060" 169 145 83 134
"AT4G00070" 0 2 0 0
"AT4G00080" 0 0 0 0
"AT4G00085" 0 11 2 4
"AT4G00090" 128 161 87 131
"AT4G00100" 1349 1805 841 1384
"AT4G00110" 60 97 80 38
"AT4G00114" 0 0 1 0
"AT4G00120" 0 0 0 1
"AT4G00124" 0 0 0 0
"AT4G00130" 2 1 1 0
"AT4G00140" 3 5 0 2
"AT4G00150" 136 202 124 80
"AT4G00160" 0 0 0 1
"AT4G00165" 567 1201 432 500
"AT4G00170" 71 101 101 118
"AT4G00180" 213 327 226 180
"AT4G00190" 1 1 0 1
"AT4G00200" 30 38 35 12
"AT4G00210" 0 0 0 1
"AT4G00220" 4 1 6 4
"AT4G00225" 0 0 0 0
"AT4G00230" 65 110 99 115
"AT4G00231" 39 44 13 19
"AT4G00232" 0 0 0 0
"AT4G00234" 0 0 3 0
"AT4G00236" 0 0 0 0
"AT4G00238" 104 156 47 90
"AT4G00240" 6 10 8 22
"AT4G00250" 0 0 0 2
"AT4G00260" 1 3 7 1
"AT4G00270" 278 219 225 200
"AT4G00280" 0 0 0 0
"AT4G00290" 19 95 49 54
"AT4G00300" 84 445 501 264
"AT4G00305" 3 7 1 13
"AT4G00310" 22 37 12 40
"AT4G00315" 1 0 0 0
"AT4G00320" 1 0 0 0
"AT4G00330" 102 458 381 363
"AT4G00335" 70 77 37 44
"AT4G00340" 145 276 137 118
"AT4G00342" 0 0 0 0
"AT4G00350" 3 2 0 1
"AT4G00355" 450 452 270 361
"AT4G00356" 0 0 0 0
"AT4G00360" 1081 3204 1710 991
"AT4G00370" 268 390 135 180
"AT4G00380" 32 56 34 39
"AT4G00390" 4 9 13 12
"AT4G00400" 50 311 98 67
"AT4G00413" 1 1 0 1
"AT4G00416" 0 0 0 0
"AT4G00420" 63 99 51 67
"AT4G00430" 1652 2011 921 1375
"AT4G00440" 121 170 95 127
"AT4G00450" 195 254 186 215
"AT4G00460" 1 0 2 0
"AT4G00467" 0 0 0 0
"AT4G00480" 2 5 2 5
"AT4G00490" 128 400 138 262
"AT4G00500" 22 61 40 95
"AT4G00520" 79 81 79 36
"AT4G00525" 15 6 18 25
"AT4G00530" 19 28 35 18
"AT4G00540" 0 0 0 0
"AT4G00550" 50 83 59 76
"AT4G00560" 65 115 60 46
"AT4G00570" 171 327 296 311
"AT4G00580" 5 0 0 0
"AT4G00585" 376 802 324 713
"AT4G00590" 32 57 18 52
"AT4G00600" 0 2 0 1
"AT4G00610" 0 0 0 1
"AT4G00620" 33 85 9 46
"AT4G00630" 198 204 129 252
"AT4G00650" 17 22 19 8
"AT4G00651" 2 3 2 0
"AT4G00660" 120 191 97 154
"AT4G00670" 12 0 6 5
"AT4G00680" 0 2 0 0
"AT4G00690" 3 2 0 3
"AT4G00695" 1 0 0 0
"AT4G00700" 20 67 53 533
"AT4G00710" 130 276 182 182
"AT4G00720" 313 516 265 263
"AT4G00730" 809 1140 572 730
"AT4G00740" 163 258 126 175
"AT4G00750" 271 383 144 261
"AT4G00752" 78 104 45 52
"AT4G00753" 0 0 0 0
"AT4G00755" 74 117 48 39
"AT4G00760" 28 44 31 67
"AT4G00770" 0 7 0 0
"AT4G00780" 678 976 629 674
"AT4G00800" 236 190 125 184
"AT4G00810" 759 1263 413 647
"AT4G00820" 5 27 5 19
"AT4G00830" 506 485 291 368
"AT4G00840" 26 57 23 37
"AT4G00850" 25 36 45 43
"AT4G00860" 398 851 388 692
"AT4G00870" 2 8 0 15
"AT4G00872" 0 0 0 0
"AT4G00880" 45 186 94 107
"AT4G00885" 0 0 0 0
"AT4G00890" 1 1 0 0
"AT4G00891" 3 0 0 0
"AT4G00893" 0 1 0 0
"AT4G00895" 565 841 358 542
"AT4G00900" 35 81 44 58
"AT4G00905" 9 5 7 4
"AT4G00910" 0 0 0 0
"AT4G00920" 0 0 0 0
"AT4G00930" 62 69 42 43
"AT4G00940" 26 14 5 5
"AT4G00950" 75 230 110 113
"AT4G00955" 39 112 101 190
"AT4G00960" 1 7 6 20
"AT4G00970" 35 111 252 104
"AT4G00975" 135 133 116 143
"AT4G00980" 5 7 4 5
"AT4G00985" 29 42 29 18
"AT4G00990" 108 157 92 98
"AT4G01000" 485 763 405 513
"AT4G01010" 91 136 125 226
"AT4G01020" 109 118 68 87
"AT4G01023" 0 0 0 0
"AT4G01026" 80 101 33 65
"AT4G01030" 18 14 2 11
"AT4G01037" 169 238 96 166
"AT4G01040" 64 154 33 75
"AT4G01050" 2157 3602 2022 1666
"AT4G01060" 15 8 3 2
"AT4G01070" 812 1560 1275 2730
"AT4G01080" 25 120 141 155
"AT4G01090" 53 70 76 77
"AT4G01100" 387 673 247 403
"AT4G01110" 1 2 0 10
"AT4G01120" 80 164 122 58
"AT4G01130" 27 100 63 19
"AT4G01140" 0 0 0 0
"AT4G01150" 4218 9193 4836 3644
"AT4G01160" 0 0 0 3
"AT4G01170" 3 2 4 0
"AT4G01180" 0 0 3 0
"AT4G01190" 0 4 0 2
"AT4G01200" 8 37 1 19
"AT4G01210" 305 516 286 383
"AT4G01220" 25 24 30 22
"AT4G01230" 0 0 0 6
"AT4G01240" 0 0 0 5
"AT4G01245" 0 0 0 0
"AT4G01250" 15 91 66 38
"AT4G01260" 0 0 3 0
"AT4G01265" 0 0 0 0
"AT4G01270" 0 5 0 1
"AT4G01280" 68 120 87 106
"AT4G01290" 552 620 465 716
"AT4G01310" 1845 2927 1275 994
"AT4G01320" 147 261 149 200
"AT4G01328" 0 0 0 0
"AT4G01330" 314 466 177 115
"AT4G01335" 2 13 6 2
"AT4G01340" 0 3 0 1
"AT4G01350" 0 1 9 4
"AT4G01355" 0 0 0 0
"AT4G01360" 11 13 28 27
"AT4G01370" 180 422 303 536
"AT4G01380" 13 16 13 0
"AT4G01390" 81 21 61 16
"AT4G01400" 310 497 268 319
"AT4G01410" 63 97 17 23
"AT4G01420" 6 0 3 0
"AT4G01430" 32 0 4 5
"AT4G01440" 29 18 11 8
"AT4G01450" 80 80 31 49
"AT4G01455" 292 433 383 291
"AT4G01460" 149 140 35 46
"AT4G01470" 0 0 0 0
"AT4G01480" 58 92 91 92
"AT4G01490" 3 2 5 1
"AT4G01500" 3 4 21 4
"AT4G01505" 0 0 0 0
"AT4G01510" 7 22 7 11
"AT4G01515" 0 0 0 0
"AT4G01516" 0 0 0 0
"AT4G01520" 1 0 0 1
"AT4G01525" 1 0 2 0
"AT4G01530" 0 0 0 0
"AT4G01533" 6 3 0 1
"AT4G01535" 0 1 0 0
"AT4G01540" 6 18 16 30
"AT4G01550" 38 58 37 55
"AT4G01560" 94 78 64 101
"AT4G01570" 52 49 46 32
"AT4G01575" 2 6 6 1
"AT4G01580" 6 45 0 3
"AT4G01590" 79 147 59 62
"AT4G01593" 3 9 15 5
"AT4G01595" 0 0 0 0
"AT4G01600" 111 118 47 104
"AT4G01610" 685 1028 565 755
"AT4G01630" 0 0 0 0
"AT4G01640" 0 0 0 0
"AT4G01650" 107 81 66 45
"AT4G01660" 93 152 87 156
"AT4G01670" 162 117 26 24
"AT4G01671" 0 0 2 0
"AT4G01680" 5 23 1 3
"AT4G01690" 710 1066 552 669
"AT4G01700" 48 171 205 664
"AT4G01703" 0 0 0 0
"AT4G01710" 70 107 54 81
"AT4G01720" 37 52 41 73
"AT4G01730" 2 3 0 7
"AT4G01735" 0 0 0 0
"AT4G01740" 13 20 27 24
"AT4G01750" 21 42 83 78
"AT4G01760" 0 0 0 0
"AT4G01770" 1 0 0 1
"AT4G01780" 0 0 1 5
"AT4G01790" 17 44 21 16
"AT4G01800" 478 552 448 493
"AT4G01810" 114 197 126 218
"AT4G01820" 2 0 0 0
"AT4G01830" 0 0 4 1
"AT4G01840" 31 48 37 41
"AT4G01850" 797 1587 725 1564
"AT4G01860" 45 99 48 75
"AT4G01865" 3 0 0 3
"AT4G01870" 1035 764 792 1284
"AT4G01880" 40 90 58 72
"AT4G01883" 38 120 34 66
"AT4G01890" 0 0 0 0
"AT4G01895" 32 40 40 98
"AT4G01897" 62 74 18 65
"AT4G01900" 148 304 150 193
"AT4G01910" 12 22 8 42
"AT4G01915" 64 61 47 42
"AT4G01920" 14 32 40 60
"AT4G01925" 0 0 0 0
"AT4G01930" 0 5 0 7
"AT4G01935" 28 50 31 45
"AT4G01940" 392 551 280 339
"AT4G01950" 38 201 286 172
"AT4G01960" 84 91 48 120
"AT4G01970" 1 4 0 4
"AT4G01975" 1 7 31 2
"AT4G01980" 8 0 7 0
"AT4G01985" 479 89 288 56
"AT4G01990" 25 35 4 16
"AT4G01995" 120 184 105 72
"AT4G02000" 1 0 0 0
"AT4G02005" 3 0 6 4
"AT4G02010" 69 75 52 56
"AT4G02020" 145 160 92 176
"AT4G02030" 67 126 106 77
"AT4G02040" 4 27 20 7
"AT4G02050" 226 315 80 293
"AT4G02055" 245 657 459 367
"AT4G02060" 15 86 5 64
"AT4G02070" 22 25 29 39
"AT4G02075" 120 92 53 36
"AT4G02080" 541 790 444 550
"AT4G02090" 4 0 0 1
"AT4G02100" 23 83 24 50
"AT4G02110" 13 22 4 46
"AT4G02120" 115 151 72 110
"AT4G02130" 121 341 188 118
"AT4G02140" 1 8 9 5
"AT4G02150" 41 32 69 51
"AT4G02160" 0 0 0 0
"AT4G02170" 3 0 0 0
"AT4G02180" 1 3 5 1
"AT4G02190" 0 0 0 1
"AT4G02195" 26 41 41 21
"AT4G02200" 9 22 31 37
"AT4G02210" 6 15 8 6
"AT4G02220" 68 127 82 149
"AT4G02230" 1415 1695 1088 1277
"AT4G02235" 0 0 0 0
"AT4G02250" 0 11 8 4
"AT4G02260" 233 296 227 157
"AT4G02270" 2 0 0 0
"AT4G02280" 80 30 56 62
"AT4G02290" 2 8 10 4
"AT4G02300" 1 0 0 0
"AT4G02310" 1 0 0 0
"AT4G02312" 0 0 0 0
"AT4G02314" 1 0 0 0
"AT4G02317" 0 0 0 0
"AT4G02320" 2 0 0 0
"AT4G02325" 0 0 0 0
"AT4G02330" 27 25 28 95
"AT4G02340" 217 263 281 247
"AT4G02350" 147 218 191 166
"AT4G02360" 16 8 13 62
"AT4G02370" 260 415 221 334
"AT4G02380" 1344 4320 2460 6032
"AT4G02390" 7 25 16 21
"AT4G02400" 119 126 93 147
"AT4G02405" 46 120 50 91
"AT4G02410" 184 238 171 317
"AT4G02420" 154 415 282 639
"AT4G02425" 20 29 8 35
"AT4G02430" 71 61 44 73
"AT4G02440" 169 251 151 160
"AT4G02450" 775 1491 706 1056
"AT4G02460" 13 11 4 18
"AT4G02465" 0 0 0 0
"AT4G02480" 1108 1391 740 928
"AT4G02482" 6 0 0 1
"AT4G02485" 33 43 27 16
"AT4G02487" 0 0 0 0
"AT4G02489" 0 0 0 0
"AT4G02490" 0 0 0 2
"AT4G02500" 209 706 235 325
"AT4G02510" 2099 2198 1604 1516
"AT4G02520" 3660 16809 9107 32477
"AT4G02530" 660 1567 629 629
"AT4G02540" 52 98 99 73
"AT4G02541" 0 0 0 0
"AT4G02550" 35 57 69 63
"AT4G02555" 3 18 0 3
"AT4G02560" 50 84 38 45
"AT4G02570" 327 581 446 500
"AT4G02580" 579 909 394 721
"AT4G02590" 146 174 122 146
"AT4G02600" 151 215 239 92
"AT4G02610" 73 184 53 75
"AT4G02620" 481 868 431 579
"AT4G02630" 193 312 94 121
"AT4G02640" 143 153 140 137
"AT4G02650" 5 5 8 1
"AT4G02655" 0 2 0 0
"AT4G02660" 3 12 12 17
"AT4G02670" 2 3 1 3
"AT4G02680" 204 315 154 229
"AT4G02690" 0 0 0 0
"AT4G02700" 2 7 8 14
"AT4G02710" 44 47 40 48
"AT4G02715" 34 34 17 13
"AT4G02720" 265 376 233 349
"AT4G02725" 168 324 126 128
"AT4G02730" 21 37 28 30
"AT4G02733" 0 0 0 0
"AT4G02740" 75 154 82 117
"AT4G02750" 7 24 11 12
"AT4G02760" 6 22 9 20
"AT4G02770" 20334 31216 15555 16300
"AT4G02780" 0 3 0 0
"AT4G02790" 168 289 87 103
"AT4G02800" 6 3 2 4
"AT4G02810" 2 10 14 5
"AT4G02820" 66 101 39 33
"AT4G02830" 0 0 4 0
"AT4G02840" 261 382 134 259
"AT4G02850" 0 3 0 0
"AT4G02860" 211 227 185 185
"AT4G02870" 0 0 0 1
"AT4G02871" 0 2 0 0
"AT4G02880" 120 175 106 99
"AT4G02890" 1191 2748 1407 2311
"AT4G02900" 33 13 7 8
"AT4G02910" 0 0 0 0
"AT4G02920" 1072 1507 700 659
"AT4G02930" 119 225 61 234
"AT4G02940" 247 419 230 494
"AT4G02950" 0 0 0 0
"AT4G02960" 0 0 11 3
"AT4G02970" 1208 1599 1432 1789
"AT4G02980" 60 116 79 96
"AT4G02990" 75 167 76 118
"AT4G03000" 238 281 137 213
"AT4G03010" 8 9 2 7
"AT4G03020" 591 655 369 515
"AT4G03030" 223 350 260 318
"AT4G03038" 0 1 3 0
"AT4G03039" 0 0 0 0
"AT4G03040" 0 0 0 0
"AT4G03050" 0 0 0 0
"AT4G03060" 174 36 95 58
"AT4G03063" 0 0 0 0
"AT4G03070" 5 19 25 10
"AT4G03080" 280 336 269 485
"AT4G03090" 37 53 31 32
"AT4G03100" 1 4 1 7
"AT4G03110" 144 330 133 179
"AT4G03113" 0 0 0 0
"AT4G03115" 14 35 34 23
"AT4G03120" 51 112 61 139
"AT4G03130" 0 0 0 0
"AT4G03135" 2 0 0 0
"AT4G03140" 41 50 27 49
"AT4G03150" 70 144 57 65
"AT4G03153" 0 0 0 0
"AT4G03156" 0 0 0 0
"AT4G03160" 7 4 4 0
"AT4G03165" 0 0 0 0
"AT4G03170" 0 0 1 1
"AT4G03175" 0 1 0 0
"AT4G03180" 126 142 78 97
"AT4G03190" 26 112 40 55
"AT4G03200" 191 227 100 151
"AT4G03205" 10 35 10 14
"AT4G03210" 45 171 187 39
"AT4G03220" 2 4 0 1
"AT4G03230" 12 24 12 20
"AT4G03240" 46 66 22 58
"AT4G03250" 23 64 11 26
"AT4G03260" 318 547 328 526
"AT4G03270" 1 5 2 13
"AT4G03280" 9022 13982 7306 8111
"AT4G03285" 1 2 1 3
"AT4G03290" 3 2 4 1
"AT4G03292" 0 0 3 0
"AT4G03295" 22 33 27 21
"AT4G03298" 0 0 0 0
"AT4G03300" 0 2 0 0
"AT4G03305" 0 0 0 0
"AT4G03310" 0 9 13 2
"AT4G03320" 34 34 31 33
"AT4G03330" 0 1 0 9
"AT4G03340" 9 19 0 5
"AT4G03350" 0 0 0 0
"AT4G03360" 0 0 0 0
"AT4G03364" 0 0 0 0
"AT4G03370" 0 0 0 0
"AT4G03376" 1 9 0 0
"AT4G03380" 1 0 0 0
"AT4G03390" 214 276 161 128
"AT4G03400" 290 288 786 267
"AT4G03405" 0 0 0 0
"AT4G03410" 126 132 111 117
"AT4G03415" 129 205 143 113
"AT4G03420" 111 234 196 173
"AT4G03430" 243 265 247 365
"AT4G03435" 0 0 1 0
"AT4G03437" 1 0 0 0
"AT4G03438" 0 0 0 0
"AT4G03440" 12 18 26 16
"AT4G03443" 3 0 4 0
"AT4G03445" 0 0 0 0
"AT4G03450" 6 30 15 124
"AT4G03455" 0 0 0 0
"AT4G03460" 0 0 0 0
"AT4G03470" 0 0 0 0
"AT4G03480" 0 0 0 2
"AT4G03490" 2 1 4 0
"AT4G03500" 90 161 48 92
"AT4G03505" 2 0 0 0
"AT4G03510" 153 158 26 47
"AT4G03520" 2458 3848 2263 2080
"AT4G03530" 0 0 0 1
"AT4G03540" 6 0 2 2
"AT4G03550" 178 287 236 285
"AT4G03560" 312 654 390 349
"AT4G03565" 0 0 0 0
"AT4G03566" 0 0 0 0
"AT4G03570" 0 0 0 2
"AT4G03580" 0 0 0 0
"AT4G03590" 0 0 0 0
"AT4G03600" 29 21 19 15
"AT4G03610" 0 1 0 0
"AT4G03620" 0 0 0 0
"AT4G03630" 0 0 1 0
"AT4G03635" 19 32 40 17
"AT4G03640" 0 0 0 0
"AT4G03650" 0 0 0 0
"AT4G03660" 0 0 0 0
"AT4G03670" 0 0 0 0
"AT4G03680" 0 0 0 0
"AT4G03690" 0 0 0 0
"AT4G03695" 0 0 0 0
"AT4G03700" 0 1 0 0
"AT4G03710" 0 0 0 1
"AT4G03720" 1 0 0 0
"AT4G03723" 0 0 0 0
"AT4G03726" 0 0 0 0
"AT4G03728" 0 0 3 0
"AT4G03730" 0 0 1 0
"AT4G03732" 0 0 0 0
"AT4G03740" 0 0 0 0
"AT4G03745" 0 0 3 0
"AT4G03750" 0 0 0 0
"AT4G03760" 0 0 0 0
"AT4G03770" 0 0 0 0
"AT4G03775" 0 0 0 0
"AT4G03780" 0 0 3 0
"AT4G03790" 1 2 0 0
"AT4G03795" 0 0 0 0
"AT4G03800" 0 0 0 0
"AT4G03810" 0 0 0 0
"AT4G03811" 3 1 0 0
"AT4G03813" 0 0 1 0
"AT4G03816" 14 9 8 8
"AT4G03820" 26 52 25 64
"AT4G03823" 2 0 0 3
"AT4G03824" 0 0 0 0
"AT4G03825" 0 0 0 4
"AT4G03826" 0 0 0 0
"AT4G03827" 0 0 0 0
"AT4G03830" 3 0 0 0
"AT4G03835" 0 0 0 1
"AT4G03837" 0 0 0 0
"AT4G03840" 0 0 0 0
"AT4G03850" 0 0 0 0
"AT4G03860" 0 0 0 1
"AT4G03865" 0 0 0 0
"AT4G03870" 0 0 0 0
"AT4G03873" 0 0 0 0
"AT4G03876" 0 0 0 0
"AT4G03880" 0 0 0 0
"AT4G03885" 0 0 0 0
"AT4G03890" 0 0 0 0
"AT4G03900" 0 0 0 1
"AT4G03910" 0 0 0 3
"AT4G03911" 0 0 0 1
"AT4G03912" 0 0 0 0
"AT4G03913" 0 0 0 0
"AT4G03914" 0 0 0 0
"AT4G03916" 0 0 0 0
"AT4G03920" 2 2 5 3
"AT4G03923" 0 0 0 0
"AT4G03926" 6 3 8 12
"AT4G03930" 1 10 1 8
"AT4G03935" 12 15 7 25
"AT4G03940" 1 7 4 0
"AT4G03945" 0 0 0 0
"AT4G03950" 0 0 0 0
"AT4G03960" 59 54 38 82
"AT4G03965" 0 0 1 1
"AT4G03970" 0 1 0 1
"AT4G03975" 0 0 0 0
"AT4G03976" 0 0 2 0
"AT4G03977" 0 0 0 0
"AT4G03978" 0 0 0 0
"AT4G03979" 0 0 0 0
"AT4G03980" 0 0 0 0
"AT4G03981" 1 0 0 1
"AT4G03990" 0 0 0 0
"AT4G04000" 0 0 0 1
"AT4G04010" 0 0 0 0
"AT4G04020" 389 531 415 1063
"AT4G04030" 5 1 2 0
"AT4G04040" 426 750 238 399
"AT4G04050" 0 0 0 0
"AT4G04070" 0 1 0 0
"AT4G04077" 0 0 0 0
"AT4G04078" 0 0 0 0
"AT4G04080" 0 0 0 0
"AT4G04090" 0 0 0 0
"AT4G04100" 1 0 0 0
"AT4G04105" 0 0 0 0
"AT4G04110" 0 1 0 0
"AT4G04120" 0 5 0 2
"AT4G04130" 0 1 0 3
"AT4G04140" 0 0 0 1
"AT4G04145" 0 0 1 0
"AT4G04150" 0 0 0 0
"AT4G04155" 0 0 0 0
"AT4G04157" 1 0 0 0
"AT4G04165" 0 0 1 0
"AT4G04167" 0 0 0 1
"AT4G04170" 14 39 48 4
"AT4G04175" 1 0 0 0
"AT4G04180" 11 7 12 23
"AT4G04190" 24 27 10 11
"AT4G04200" 60 107 70 70
"AT4G04210" 361 499 315 673
"AT4G04220" 14 54 45 66
"AT4G04221" 0 0 3 0
"AT4G04223" 41 95 67 128
"AT4G04230" 0 0 0 0
"AT4G04245" 0 0 0 0
"AT4G04250" 0 0 0 0
"AT4G04255" 0 0 0 0
"AT4G04260" 0 2 0 0
"AT4G04270" 0 0 0 0
"AT4G04273" 0 0 0 0
"AT4G04276" 0 0 0 0
"AT4G04280" 0 1 0 0
"AT4G04290" 0 0 1 0
"AT4G04293" 13 12 7 0
"AT4G04296" 0 0 0 0
"AT4G04300" 0 0 3 0
"AT4G04310" 0 0 1 0
"AT4G04313" 0 0 2 0
"AT4G04315" 2 2 2 1
"AT4G04316" 0 0 0 0
"AT4G04320" 110 166 66 110
"AT4G04330" 343 631 355 121
"AT4G04340" 680 1069 752 396
"AT4G04350" 203 217 77 124
"AT4G04360" 31 31 24 9
"AT4G04370" 9 9 1 6
"AT4G04375" 0 0 0 0
"AT4G04380" 0 0 0 0
"AT4G04390" 0 0 1 0
"AT4G04392" 0 0 0 0
"AT4G04393" 0 0 0 0
"AT4G04394" 0 0 0 0
"AT4G04395" 0 0 2 0
"AT4G04396" 0 0 0 0
"AT4G04398" 0 0 0 0
"AT4G04400" 0 0 0 0
"AT4G04402" 0 0 0 6
"AT4G04404" 2 0 0 0
"AT4G04405" 0 0 1 0
"AT4G04407" 0 0 0 0
"AT4G04408" 1 16 13 4
"AT4G04409" 1 1 3 1
"AT4G04410" 17 59 56 69
"AT4G04420" 0 1 0 0
"AT4G04423" 0 0 0 0
"AT4G04426" 2 0 0 0
"AT4G04430" 0 0 0 0
"AT4G04440" 1 1 0 0
"AT4G04450" 3 4 9 9
"AT4G04460" 10 8 9 11
"AT4G04470" 175 228 180 188
"AT4G04480" 0 1 0 10
"AT4G04490" 12 36 29 126
"AT4G04495" 0 0 0 0
"AT4G04500" 5 17 3 131
"AT4G04510" 3 16 6 17
"AT4G04520" 0 0 0 1
"AT4G04525" 0 0 0 0
"AT4G04530" 0 0 0 1
"AT4G04540" 2 9 1 38
"AT4G04545" 1 0 0 0
"AT4G04547" 0 0 0 1
"AT4G04550" 0 0 0 0
"AT4G04560" 7 0 3 3
"AT4G04570" 291 890 641 1068
"AT4G04580" 0 0 0 0
"AT4G04590" 0 0 0 0
"AT4G04600" 0 0 0 1
"AT4G04601" 0 0 0 0
"AT4G04610" 568 378 435 1015
"AT4G04614" 64 146 62 78
"AT4G04620" 141 115 93 124
"AT4G04630" 60 53 45 37
"AT4G04632" 3 0 0 0
"AT4G04635" 13 16 27 5
"AT4G04640" 4151 6601 3641 3346
"AT4G04650" 0 0 0 0
"AT4G04653" 0 0 0 1
"AT4G04655" 2 1 0 0
"AT4G04660" 0 0 0 0
"AT4G04670" 14 31 10 54
"AT4G04680" 0 0 0 0
"AT4G04690" 1 0 0 1
"AT4G04692" 582 876 408 345
"AT4G04693" 0 1 0 0
"AT4G04695" 19 47 34 47
"AT4G04700" 4 30 18 26
"AT4G04710" 0 1 0 4
"AT4G04720" 245 350 163 216
"AT4G04730" 0 0 0 1
"AT4G04740" 54 68 75 70
"AT4G04745" 8 3 2 3
"AT4G04750" 20 43 24 51
"AT4G04760" 2 1 0 2
"AT4G04770" 1200 899 743 666
"AT4G04775" 0 0 0 0
"AT4G04780" 66 76 27 48
"AT4G04790" 12 2 2 13
"AT4G04800" 113 175 143 201
"AT4G04810" 14 6 10 17
"AT4G04820" 0 0 0 0
"AT4G04830" 210 153 103 279
"AT4G04840" 2 146 103 39
"AT4G04850" 152 242 142 163
"AT4G04860" 102 163 93 134
"AT4G04870" 24 50 20 55
"AT4G04880" 53 54 31 44
"AT4G04885" 107 132 39 119
"AT4G04890" 158 368 171 203
"AT4G04900" 0 1 0 1
"AT4G04910" 103 181 106 200
"AT4G04920" 111 92 70 180
"AT4G04925" 292 450 203 232
"AT4G04930" 0 8 0 0
"AT4G04940" 19 18 14 24
"AT4G04950" 102 178 106 134
"AT4G04953" 0 0 0 0
"AT4G04955" 75 127 56 46
"AT4G04957" 0 0 0 0
"AT4G04960" 51 79 45 117
"AT4G04970" 253 218 173 270
"AT4G04972" 5 4 2 7
"AT4G04980" 1 2 6 1
"AT4G04985" 0 0 0 0
"AT4G04990" 0 0 2 1
"AT4G05000" 88 83 50 79
"AT4G05010" 43 57 40 31
"AT4G05018" 0 3 3 0
"AT4G05020" 149 190 180 520
"AT4G05030" 2 1 1 3
"AT4G05040" 17 21 17 11
"AT4G05048" 49 0 0 2
"AT4G05049" 0 0 0 1
"AT4G05050" 3573 6565 7514 7384
"AT4G05053" 0 0 0 0
"AT4G05060" 88 167 71 149
"AT4G05070" 2141 2877 739 1206
"AT4G05071" 4 5 7 1
"AT4G05073" 2 5 4 2
"AT4G05076" 0 0 0 0
"AT4G05080" 0 0 0 0
"AT4G05087" 0 0 0 0
"AT4G05090" 57 86 34 53
"AT4G05091" 0 0 0 0
"AT4G05095" 1 0 0 0
"AT4G05100" 11 6 6 4
"AT4G05105" 0 0 0 0
"AT4G05110" 1 7 13 13
"AT4G05120" 6 38 16 52
"AT4G05130" 5 19 22 9
"AT4G05133" 0 0 0 0
"AT4G05136" 0 0 0 0
"AT4G05140" 0 0 0 0
"AT4G05145" 0 1 0 0
"AT4G05150" 1337 1632 839 710
"AT4G05160" 149 218 126 185
"AT4G05170" 4 3 2 2
"AT4G05180" 17968 27498 16441 11017
"AT4G05190" 4 8 0 4
"AT4G05200" 0 1 0 1
"AT4G05210" 4 0 4 4
