"GSM1009304" "GSM1009305" "GSM1009306" "GSM941528" "GSM941529" "GSM941530" "GSM941531" "GSM941532" "GSM941533" "GSM941534" "GSM941535" "GSM941536"
"AT5G02200" 158 206 103 42 99 86 49 24 40 25 50 45
"AT5G02210" 15 1 10 2 5 6 4 7 2 7 10 7
"AT5G02220" 146 148 126 17 46 54 37 55 64 55 34 30
"AT5G02230" 309 158 109 34 23 38 60 42 88 114 17 27
"AT5G02240" 6253 9548 8773 2877 4810 5678 3510 3079 3815 2471 3793 4459
"AT5G02244" 86 82 82 81 20 57 98 24 46 80 35 30
"AT5G02250" 860 1028 969 553 403 695 624 231 531 396 314 560
"AT5G02260" 148 215 260 92 71 127 100 47 84 70 66 86
"AT5G02270" 155 162 122 74 54 72 101 55 97 105 45 92
"AT5G02280" 298 335 330 96 72 119 104 76 130 105 103 144
"AT5G02290" 3969 2905 2539 977 1592 1792 1330 694 1085 1156 1052 1029
"AT5G02310" 2305 2510 2868 1638 848 2158 1656 580 1460 1115 561 1851
"AT5G02320" 90 94 79 35 36 67 88 29 47 35 26 56
"AT5G02330" 10 13 24 6 4 17 11 7 13 4 5 3
"AT5G02340" 13 16 18 6 8 8 4 13 8 4 13 8
"AT5G02350" 23 13 17 7 11 16 4 7 13 7 6 7
"AT5G02360" 5 8 7 3 7 1 5 3 4 3 4 20
"AT5G02370" 320 337 337 234 118 330 213 88 243 149 119 212
"AT5G02380" 2529 2867 2266 1183 422 1381 1437 659 1175 1078 684 1232
"AT5G02385" 0 0 0 0 0 3 0 0 0 0 0 0
"AT5G02390" 41 28 28 20 8 27 17 7 14 11 11 19
"AT5G02400" 38 67 46 30 22 54 29 8 27 24 14 33
"AT5G02410" 224 278 209 117 83 127 114 98 74 78 147 119
"AT5G02420" 38 76 50 22 23 61 25 21 33 19 28 20
"AT5G02430" 82 83 79 58 41 84 65 49 44 38 37 48
"AT5G02435" 0 2 0 0 0 1 0 0 3 1 0 1
"AT5G02440" 176 163 302 179 133 253 206 69 137 172 90 173
"AT5G02450" 12189 13437 12858 4519 6477 6368 5693 5850 5354 4479 6033 5451
"AT5G02460" 34 42 41 28 18 55 35 21 24 15 28 44
"AT5G02470" 501 621 733 477 261 497 536 226 310 403 243 394
"AT5G02480" 591 760 1363 881 435 1700 983 348 617 623 450 1162
"AT5G02490" 210 249 284 61 98 163 100 159 173 171 64 114
"AT5G02500" 18084 21119 19351 9838 8694 12167 11949 8122 8838 9895 6422 9131
"AT5G02502" 1086 1433 1283 335 794 448 398 449 282 258 709 414
"AT5G02505" 0 0 0 1 0 0 0 0 2 0 0 0
"AT5G02510" 6 7 14 6 3 4 3 11 0 4 8 0
"AT5G02520" 64 84 95 46 32 65 52 38 34 43 27 32
"AT5G02530" 2012 2545 2566 1031 1116 1467 1121 784 970 783 1097 1190
"AT5G02540" 123 180 250 88 168 325 74 75 50 36 100 198
"AT5G02550" 31 48 46 1 17 24 5 6 12 14 15 12
"AT5G02560" 49 82 68 15 18 46 16 34 28 15 11 17
"AT5G02570" 35 68 75 27 28 71 23 13 23 13 27 29
"AT5G02580" 18 51 127 10 31 104 8 18 13 6 27 30
"AT5G02590" 139 160 165 74 112 122 79 90 107 66 89 108
"AT5G02600" 550 529 846 157 347 327 202 162 213 110 319 270
"AT5G02610" 2414 2768 2478 861 942 1131 991 843 899 842 936 1022
"AT5G02615" 0 3 6 3 0 0 0 0 0 0 0 0
"AT5G02620" 272 363 347 265 285 294 310 170 205 186 187 327
"AT5G02630" 71 91 134 35 36 65 33 29 37 32 59 54
"AT5G02640" 39 23 42 15 10 7 14 11 11 12 18 16
"AT5G02650" 137 180 176 81 49 114 73 28 69 51 44 82
"AT5G02660" 26 17 19 16 6 21 10 12 9 8 12 3
"AT5G02670" 259 274 304 183 148 132 171 84 89 142 112 117
"AT5G02680" 320 327 367 139 175 171 154 119 78 115 171 149
"AT5G02690" 59 79 90 36 1 61 29 9 26 23 11 56
"AT5G02700" 16 6 5 6 2 10 12 4 10 2 6 2
"AT5G02710" 989 1130 1166 776 509 578 788 259 498 589 346 491
"AT5G02720" 33 31 58 49 9 40 39 10 24 34 23 59
"AT5G02725" 1 0 2 1 0 0 0 2 0 0 1 1
"AT5G02730" 6 4 5 7 4 9 3 8 1 2 7 11
"AT5G02740" 1681 2220 1859 1786 1094 1247 1966 987 914 1736 892 923
"AT5G02750" 20 41 33 19 28 13 21 17 12 8 18 57
"AT5G02760" 312 953 1801 531 777 1420 622 200 211 172 622 769
"AT5G02770" 2364 2821 3091 1652 1386 1869 1853 794 1076 1279 1031 1365
"AT5G02780" 19 12 32 6 10 14 7 2 14 3 7 20
"AT5G02790" 5434 7307 6612 2614 3052 3542 2732 1860 2198 2434 2218 2915
"AT5G02800" 542 575 602 347 263 326 402 147 179 193 272 256
"AT5G02810" 7663 7253 8375 10423 2349 5924 11838 2228 4348 6857 1567 4331
"AT5G02811" 2 0 3 1 0 5 1 1 0 0 1 1
"AT5G02815" 4 5 0 0 0 0 1 0 1 0 0 0
"AT5G02820" 261 362 335 171 209 330 215 138 162 119 133 195
"AT5G02830" 417 420 429 263 117 304 246 199 354 364 135 339
"AT5G02840" 2728 2058 2541 1184 787 1091 1270 485 686 1147 642 873
"AT5G02850" 273 340 348 90 217 389 96 147 278 61 213 378
"AT5G02860" 289 386 444 365 80 521 318 139 364 290 96 537
"AT5G02870" 9616 10443 9073 4203 3967 4578 4392 3779 4904 3952 4028 4682
"AT5G02880" 399 537 465 365 233 458 346 209 258 272 226 368
"AT5G02890" 309 443 435 181 253 252 223 237 181 118 259 338
"AT5G02900" 18 15 17 10 3 20 6 6 16 2 5 3
"AT5G02910" 77 64 55 39 29 58 25 11 26 20 34 33
"AT5G02920" 11 6 7 8 2 14 5 7 10 7 4 5
"AT5G02930" 12 2 17 8 4 12 9 13 3 6 11 15
"AT5G02940" 2749 2162 3562 1295 992 2101 1525 607 2288 1521 905 2161
"AT5G02950" 124 76 132 42 35 74 52 36 82 58 24 67
"AT5G02960" 10410 11848 10454 3797 4450 4884 4804 3627 4553 3683 4126 4036
"AT5G02970" 682 682 636 376 816 599 591 280 343 296 405 304
"AT5G02980" 20 5 5 4 2 7 7 9 4 1 2 7
"AT5G02990" 20 9 16 14 11 22 6 6 9 5 13 13
"AT5G03000" 13 15 16 12 4 9 5 12 5 5 2 10
"AT5G03010" 17 24 13 3 7 27 6 7 13 8 2 4
"AT5G03020" 19 22 15 13 19 19 18 7 13 7 13 6
"AT5G03030" 591 647 526 172 223 263 186 165 179 140 226 264
"AT5G03040" 2589 2211 2106 1430 1113 2782 2014 514 2025 1238 472 1704
"AT5G03050" 644 799 707 303 367 306 376 197 164 202 295 224
"AT5G03060" 26 10 17 14 23 22 15 8 5 14 4 4
"AT5G03070" 177 200 263 121 136 152 135 98 96 77 113 108
"AT5G03080" 877 904 947 299 345 446 363 212 205 242 333 336
"AT5G03090" 8 5 9 3 3 6 0 1 1 3 3 7
"AT5G03100" 91 99 103 48 48 71 60 38 52 34 45 55
"AT5G03110" 127 78 84 44 49 56 58 21 39 31 27 27
"AT5G03120" 2076 2227 1055 383 678 454 727 293 294 330 385 232
"AT5G03130" 120 134 146 26 56 32 47 35 33 44 26 45
"AT5G03140" 148 193 135 57 112 119 60 98 83 56 76 82
"AT5G03150" 57 122 89 20 50 98 26 34 33 25 36 79
"AT5G03160" 786 649 715 295 255 325 371 302 306 417 242 289
"AT5G03170" 116 129 168 49 47 108 30 81 78 56 51 102
"AT5G03180" 201 267 363 166 166 178 152 118 122 128 108 136
"AT5G03190" 230 200 252 143 82 127 163 93 76 138 102 149
"AT5G03200" 241 316 377 124 166 362 131 75 140 107 138 294
"AT5G03204" 0 0 3 1 0 3 0 4 0 0 0 2
"AT5G03210" 23 0 13 5 0 55 0 8 8 2 10 35
"AT5G03220" 507 541 568 182 260 251 225 141 159 111 219 275
"AT5G03230" 243 410 479 128 149 143 148 178 94 107 136 155
"AT5G03240" 3601 7410 7597 2810 2516 4169 2458 1570 2234 1514 2518 4074
"AT5G03250" 91 79 105 61 35 74 53 22 35 42 28 63
"AT5G03260" 247 308 283 103 131 226 97 100 108 88 94 152
"AT5G03270" 14 6 38 5 8 26 12 9 14 9 8 14
"AT5G03280" 960 1233 1417 875 931 1235 1047 524 726 692 772 959
"AT5G03285" 59 71 74 15 14 28 10 24 24 15 16 37
"AT5G03290" 705 959 948 588 497 801 703 258 446 402 548 677
"AT5G03300" 2842 3396 3189 1333 1523 1737 1561 1128 1389 1190 1219 1474
"AT5G03310" 24 15 45 22 18 16 23 12 11 9 14 2
"AT5G03320" 960 852 759 501 466 455 746 228 328 378 347 347
"AT5G03330" 473 473 485 253 218 381 280 166 255 233 201 285
"AT5G03340" 587 561 721 427 342 504 606 194 321 340 287 394
"AT5G03345" 1472 2127 1946 552 1072 921 720 720 468 474 980 649
"AT5G03350" 483 264 238 50 80 164 59 116 193 90 97 192
"AT5G03360" 675 352 412 171 170 219 298 84 220 264 103 104
"AT5G03370" 216 234 227 81 88 84 87 81 93 75 87 104
"AT5G03377" 19 22 18 3 4 16 2 7 11 5 7 16
"AT5G03380" 1011 746 827 284 610 1022 423 326 597 281 313 618
"AT5G03390" 146 153 152 51 50 149 52 39 74 45 58 86
"AT5G03400" 2 7 9 10 9 4 1 7 3 0 4 7
"AT5G03406" 253 358 322 146 161 202 198 101 120 86 128 169
"AT5G03415" 426 563 616 251 250 362 281 170 185 172 212 326
"AT5G03420" 932 1035 992 713 309 598 842 264 496 611 280 486
"AT5G03430" 824 1288 1302 501 514 791 576 398 512 529 457 593
"AT5G03435" 25 21 15 12 15 27 16 10 16 8 9 9
"AT5G03440" 406 319 345 118 121 139 136 72 108 100 116 127
"AT5G03445" 0 3 0 0 0 0 1 0 0 0 0 1
"AT5G03450" 197 220 232 127 106 195 152 57 102 110 66 129
"AT5G03452" 0 0 0 0 0 0 0 0 0 0 1 0
"AT5G03455" 1637 2200 2046 691 1220 1015 726 662 646 514 1047 883
"AT5G03460" 1534 2429 1960 512 1420 1287 571 668 613 336 1184 1034
"AT5G03470" 515 837 1029 388 382 673 427 282 346 285 348 466
"AT5G03480" 13 12 15 12 6 6 5 5 9 5 4 9
"AT5G03490" 201 303 311 108 160 154 105 108 76 70 168 193
"AT5G03495" 69 82 90 45 31 39 41 14 31 47 38 48
"AT5G03500" 318 367 374 138 211 218 198 118 121 135 169 159
"AT5G03510" 69 103 89 33 47 64 59 34 52 41 34 62
"AT5G03520" 6088 4843 3924 2761 1313 2124 4294 615 1548 1904 891 1404
"AT5G03530" 203 277 192 101 148 137 143 101 99 110 116 110
"AT5G03540" 1800 2314 2088 1270 1005 1419 1446 590 823 748 865 1002
"AT5G03545" 91 97 15 32 33 13 34 43 13 11 33 30
"AT5G03550" 2 3 0 4 3 3 6 0 0 4 3 5
"AT5G03552" 20 15 11 6 11 13 8 2 3 7 5 3
"AT5G03555" 104 131 97 46 35 44 47 34 44 27 38 63
"AT5G03560" 487 423 569 224 220 290 281 159 182 188 185 203
"AT5G03570" 25 28 19 3 11 7 11 8 4 7 8 9
"AT5G03580" 1 2 6 0 1 0 2 0 0 0 1 4
"AT5G03590" 11 6 2 4 4 11 3 0 2 4 6 7
"AT5G03600" 5 8 8 6 4 21 6 4 5 2 2 5
"AT5G03610" 272 285 341 145 159 233 152 120 145 100 163 232
"AT5G03620" 34 30 50 25 14 37 17 16 21 15 13 25
"AT5G03630" 850 823 1430 465 379 719 491 243 494 465 424 827
"AT5G03640" 29 39 22 25 13 42 33 24 24 25 17 41
"AT5G03650" 3692 3861 4178 3125 1366 2484 3366 1148 1903 2765 1164 2017
"AT5G03660" 3995 4931 4370 2866 3172 3490 3638 2070 2419 2828 2364 2723
"AT5G03668" 7 2 8 4 2 5 1 4 7 0 0 0
"AT5G03670" 67 102 88 33 37 41 52 55 31 45 50 33
"AT5G03680" 60 106 108 80 102 115 71 77 90 58 88 89
"AT5G03690" 133 168 117 126 76 116 111 47 82 34 57 121
"AT5G03700" 106 84 213 64 44 129 76 28 76 34 59 132
"AT5G03705" 0 0 0 1 2 0 0 0 0 2 0 2
"AT5G03710" 1 9 5 3 0 1 1 3 4 0 1 0
"AT5G03720" 162 72 51 58 17 44 127 20 46 74 11 33
"AT5G03730" 1039 1139 1307 914 735 829 936 285 365 414 589 713
"AT5G03740" 884 1069 1007 504 476 537 559 335 505 482 396 431
"AT5G03745" 0 1 0 0 0 0 0 0 0 0 0 0
"AT5G03750" 4 8 3 7 4 9 1 7 4 0 6 2
"AT5G03760" 600 842 633 226 278 357 270 337 280 438 249 315
"AT5G03770" 220 226 287 162 156 171 166 73 84 120 145 142
"AT5G03775" 2 0 0 0 0 0 0 0 0 2 0 0
"AT5G03780" 141 187 219 97 112 122 128 71 89 81 128 127
"AT5G03790" 19 30 33 18 11 22 18 12 15 8 17 34
"AT5G03795" 29 30 46 14 17 32 22 11 24 12 19 23
"AT5G03800" 114 118 114 72 79 103 54 51 86 47 72 119
"AT5G03810" 9 9 12 6 6 7 5 10 4 1 6 2
"AT5G03820" 10 14 11 6 6 14 5 6 7 3 5 5
"AT5G03830" 441 521 577 254 195 276 228 113 176 120 254 219
"AT5G03837" 0 0 4 0 1 2 0 0 0 0 0 0
"AT5G03840" 74 83 27 34 68 30 34 45 13 28 44 12
"AT5G03850" 9635 11230 10246 2936 3172 4893 3675 3187 4389 3285 3389 4106
"AT5G03858" 6 3 6 4 2 8 2 2 4 0 2 1
"AT5G03860" 18 24 56 30 23 56 20 22 14 27 15 21
"AT5G03870" 216 221 261 120 152 213 142 111 127 104 152 178
"AT5G03880" 3007 3532 4138 2856 1459 2984 2353 943 1812 2244 1079 2903
"AT5G03890" 17 23 27 11 4 6 4 8 8 7 7 20
"AT5G03900" 1629 2020 2038 1190 903 1181 1477 547 834 953 726 1005
"AT5G03905" 458 540 639 198 125 251 230 106 203 219 156 230
"AT5G03910" 754 891 737 527 314 408 529 211 369 329 283 375
"AT5G03920" 3 2 13 6 0 11 4 1 5 1 6 5
"AT5G03930" 5 3 9 9 13 8 1 5 8 0 4 3
"AT5G03940" 7170 7038 7184 4182 3609 4169 4933 2788 3703 3890 3010 3258
"AT5G03944" 10 0 1 1 2 1 1 1 2 5 5 0
"AT5G03950" 1 1 5 3 1 2 2 0 1 1 2 1
"AT5G03960" 35 74 81 32 42 48 32 38 30 20 23 28
"AT5G03970" 339 460 479 211 177 205 240 150 125 127 173 182
"AT5G03980" 6 7 6 4 4 9 3 5 6 2 10 6
"AT5G03990" 231 244 253 178 344 310 198 239 159 137 269 236
"AT5G03995" 111 148 128 43 63 72 36 33 41 27 36 77
"AT5G04000" 43 32 53 8 25 23 15 24 8 13 13 9
"AT5G04010" 9 6 9 7 6 14 11 7 18 3 6 16
"AT5G04020" 976 784 769 522 534 953 779 218 524 453 418 710
"AT5G04030" 1 0 5 1 0 0 2 1 0 0 0 2
"AT5G04040" 2475 2119 2240 1056 1058 1347 1626 488 704 712 738 726
"AT5G04045" 2 1 6 3 2 2 0 4 1 0 1 2
"AT5G04047" 6 1 4 2 3 2 2 3 3 0 0 5
"AT5G04050" 196 237 211 189 136 207 205 87 118 117 107 160
"AT5G04060" 463 712 618 289 271 371 280 170 219 225 230 296
"AT5G04070" 223 256 265 81 69 124 95 89 111 75 83 101
"AT5G04080" 506 635 554 141 316 278 216 194 180 114 230 260
"AT5G04090" 554 582 621 298 244 341 341 112 229 218 197 259
"AT5G04110" 169 219 208 112 96 170 137 97 94 111 62 112
"AT5G04120" 12 4 21 6 6 7 3 4 10 6 4 9
"AT5G04130" 1131 1154 910 569 322 476 685 317 614 554 294 493
"AT5G04140" 16379 14786 12578 10732 5569 8309 13857 4255 7239 10355 4266 7525
"AT5G04150" 17 13 9 6 5 3 6 8 1 3 6 12
"AT5G04160" 338 402 472 96 147 128 110 138 133 109 126 162
"AT5G04170" 916 865 1014 431 317 498 500 167 289 309 307 429
"AT5G04180" 16 31 9 7 9 9 8 0 18 9 6 10
"AT5G04190" 188 195 402 159 124 381 151 38 98 110 76 150
"AT5G04200" 99 153 159 61 52 68 84 52 36 47 38 56
"AT5G04210" 19 11 6 7 12 2 3 4 2 1 4 4
"AT5G04220" 193 260 276 230 105 167 249 60 94 89 100 112
"AT5G04230" 475 521 435 309 145 346 360 154 262 204 152 303
"AT5G04235" 161 188 153 167 109 167 188 63 82 91 60 140
"AT5G04238" 25 19 23 14 2 53 15 0 20 9 0 15
"AT5G04240" 520 568 606 419 315 590 498 202 347 314 275 362
"AT5G04250" 226 245 349 115 93 194 114 57 114 69 107 272
"AT5G04260" 846 1029 977 305 436 502 340 263 342 217 359 372
"AT5G04267" 4 0 1 0 0 0 2 0 0 0 3 1
"AT5G04270" 130 117 152 72 71 71 78 36 46 53 49 73
"AT5G04275" 0 1 3 0 0 8 1 0 1 0 0 1
"AT5G04280" 1469 1517 1563 710 1128 998 785 668 716 625 826 893
"AT5G04290" 490 593 542 348 533 631 320 393 339 244 408 485
"AT5G04310" 128 155 182 100 89 169 113 37 57 42 69 107
"AT5G04320" 396 420 440 319 176 277 406 138 259 265 154 207
"AT5G04330" 68 85 103 43 37 64 27 35 38 27 56 55
"AT5G04340" 54 73 119 34 49 507 28 64 26 51 86 39
"AT5G04347" 3 8 6 2 1 12 3 0 5 3 2 6
"AT5G04350" 4 1 0 2 2 0 1 2 4 0 1 11
"AT5G04360" 708 1157 1053 675 413 579 648 296 389 431 333 479
"AT5G04370" 33 25 79 22 16 42 15 14 27 16 10 29
"AT5G04380" 11 3 8 8 12 11 10 7 4 3 3 4
"AT5G04386" 0 1 2 1 0 2 2 0 0 0 0 0
"AT5G04390" 21 11 17 10 11 27 11 7 25 7 7 10
"AT5G04400" 11 23 14 14 5 11 3 2 5 5 4 16
"AT5G04410" 1241 1255 1392 695 449 838 866 348 488 566 453 561
"AT5G04420" 704 879 836 427 348 469 510 281 256 296 329 402
"AT5G04430" 4211 4830 5230 2138 1940 3573 2622 1541 2454 1915 1714 2520
"AT5G04440" 738 891 792 286 429 525 282 284 319 239 387 480
"AT5G04460" 366 407 420 367 313 461 514 178 247 366 230 277
"AT5G04470" 346 619 435 50 283 494 55 138 190 25 225 403
"AT5G04480" 1102 772 690 465 346 499 837 197 525 495 240 484
"AT5G04490" 1199 1017 1010 405 391 479 514 251 344 340 332 384
"AT5G04500" 13 24 19 14 20 22 16 10 7 11 14 14
"AT5G04510" 1045 1294 1310 527 755 675 528 502 433 474 592 595
"AT5G04520" 205 229 182 175 74 188 192 44 73 85 85 109
"AT5G04530" 410 449 390 172 173 248 282 175 201 126 138 199
"AT5G04540" 1184 1269 1552 1203 824 1005 1215 398 581 801 713 859
"AT5G04550" 1311 1049 1125 661 526 937 802 271 546 660 383 688
"AT5G04560" 1376 1441 1203 1372 972 2457 1766 511 1395 987 558 1500
"AT5G04590" 7100 7037 10141 4330 1873 5081 5305 1807 4649 5090 2072 4806
"AT5G04600" 1710 1874 1832 685 802 798 772 533 609 582 795 697
"AT5G04610" 23 36 49 19 11 34 15 17 26 10 20 43
"AT5G04620" 258 361 357 181 199 204 218 153 153 149 169 155
"AT5G04630" 12 2 14 8 5 15 8 4 15 8 9 21
"AT5G04640" 8 15 16 10 2 18 4 2 4 3 8 4
"AT5G04650" 5 1 1 3 4 3 4 3 4 0 0 2
"AT5G04660" 165 181 235 57 67 81 96 91 74 90 92 111
"AT5G04670" 285 367 377 303 130 260 331 104 173 193 128 240
"AT5G04680" 55 79 66 46 19 55 49 26 33 42 32 49
"AT5G04690" 66 72 74 49 32 50 54 35 39 32 25 30
"AT5G04700" 67 45 89 49 39 60 40 21 30 44 33 55
"AT5G04710" 597 764 662 259 274 447 310 194 320 228 243 411
"AT5G04720" 1350 731 729 405 343 899 717 176 382 727 312 343
"AT5G04730" 10 9 31 9 13 27 7 9 5 5 4 18
"AT5G04740" 2364 2900 2917 1256 1113 1425 1288 683 1149 934 943 1267
"AT5G04750" 2214 2878 2844 879 2152 2135 1112 1061 1205 747 1659 1677
"AT5G04760" 524 370 392 182 158 400 231 154 262 299 174 182
"AT5G04770" 101 122 145 54 55 71 59 16 52 22 33 79
"AT5G04780" 139 181 159 98 54 107 98 41 113 63 51 105
"AT5G04781" 19 43 31 12 9 6 24 6 9 16 3 19
"AT5G04790" 47 50 65 20 22 52 18 21 36 20 15 58
"AT5G04800" 4617 5108 4888 1938 2171 2207 2211 1805 1853 1988 2221 1930
"AT5G04810" 2199 2688 2815 2057 1254 1783 2163 880 1248 1693 1039 1389
"AT5G04820" 269 482 562 189 223 260 164 117 159 95 173 287
"AT5G04830" 3005 2952 3074 1638 1052 1276 2150 867 1121 1992 892 1143
"AT5G04840" 86 64 78 47 42 43 47 18 38 39 28 36
"AT5G04850" 666 911 970 364 256 465 415 187 234 296 247 436
"AT5G04853" 1 1 4 4 0 3 0 0 0 1 2 0
"AT5G04860" 110 97 164 110 39 103 125 32 82 62 51 92
"AT5G04870" 1973 1395 1190 770 637 869 1166 300 486 638 501 624
"AT5G04880" 221 296 354 148 198 168 146 102 105 106 152 154
"AT5G04885" 550 827 822 405 426 582 539 303 394 417 302 422
"AT5G04890" 261 318 306 210 202 283 207 147 176 147 148 193
"AT5G04895" 231 246 290 267 113 210 258 106 164 224 104 180
"AT5G04900" 991 975 1050 466 428 552 524 292 349 427 350 431
"AT5G04910" 511 616 633 339 310 405 393 162 219 210 238 196
"AT5G04920" 1256 1557 1435 774 666 945 872 462 522 631 617 717
"AT5G04930" 442 597 450 442 311 629 612 220 354 359 267 453
"AT5G04940" 372 551 526 258 245 398 241 215 170 241 236 278
"AT5G04950" 59 57 98 26 9 54 26 48 77 64 27 99
"AT5G04960" 24 10 25 16 7 20 5 4 10 7 8 17
"AT5G04970" 19 18 33 20 10 26 9 3 19 9 9 26
"AT5G04980" 81 82 115 47 35 62 55 24 18 40 27 56
"AT5G04990" 307 353 345 233 160 325 236 140 171 149 142 242
"AT5G05000" 1094 1208 1148 504 602 745 585 461 524 436 513 600
"AT5G05010" 2537 3380 3070 1621 1402 1614 1974 951 1103 1373 1258 1292
"AT5G05020" 2 8 3 5 3 5 2 5 1 1 3 15
"AT5G05025" 7 3 3 2 4 12 1 2 9 0 0 5
"AT5G05030" 13 2 15 10 0 6 5 8 5 0 2 4
"AT5G05040" 15 10 17 22 3 24 29 3 8 7 3 13
"AT5G05050" 19 10 15 16 4 15 5 12 9 4 4 2
"AT5G05060" 1373 1554 1624 467 569 724 687 398 535 320 573 554
"AT5G05070" 6 4 19 11 13 22 2 10 11 5 6 10
"AT5G05080" 2157 2608 2773 1044 1172 1463 1212 801 970 923 1019 956
"AT5G05090" 233 288 287 74 304 292 93 146 164 81 152 242
"AT5G05100" 1459 1563 1741 810 708 971 871 328 558 442 602 640
"AT5G05110" 343 466 314 217 218 243 191 133 110 118 181 211
"AT5G05113" 4 3 0 4 1 0 1 0 1 0 2 0
"AT5G05120" 3 6 6 7 3 4 4 1 2 4 1 5
"AT5G05130" 105 103 122 65 58 107 83 46 58 66 56 91
"AT5G05140" 989 793 1089 639 401 1075 766 193 632 475 296 835
"AT5G05150" 13 11 10 9 5 12 5 2 8 7 6 15
"AT5G05160" 141 150 143 62 105 175 73 63 126 63 77 165
"AT5G05170" 8861 10079 7973 9529 4832 7362 10994 2448 4676 5805 3043 5748
"AT5G05180" 533 610 526 331 223 487 390 150 392 281 229 331
"AT5G05190" 247 252 178 147 116 257 159 92 155 181 91 151
"AT5G05200" 2871 3390 2967 1733 1258 1786 2048 933 1372 1470 1051 1435
"AT5G05210" 1286 1471 1476 803 930 1450 976 699 935 686 805 1012
"AT5G05220" 12 6 14 1 4 10 6 3 10 3 8 6
"AT5G05230" 430 648 550 228 303 307 241 166 213 184 277 251
"AT5G05240" 179 204 181 100 60 94 109 58 101 95 46 77
"AT5G05250" 473 365 61 206 518 116 112 484 104 231 280 511
"AT5G05260" 16 5 14 11 2 14 9 12 9 5 4 26
"AT5G05270" 452 388 399 127 83 156 138 104 175 195 105 167
"AT5G05280" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G05282" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G05290" 22 10 24 8 6 7 6 3 8 2 3 7
"AT5G05300" 70 30 27 12 8 80 19 4 15 15 8 15
"AT5G05310" 200 260 217 141 113 193 186 59 101 79 104 139
"AT5G05320" 260 307 320 186 260 177 149 66 68 61 224 131
"AT5G05330" 196 254 230 70 127 93 111 105 83 81 90 82
"AT5G05340" 17 11 65 6 11 46 9 12 44 8 16 97
"AT5G05350" 51 36 39 22 12 24 22 14 15 25 8 24
"AT5G05360" 1444 1698 1598 607 731 729 786 369 393 424 697 498
"AT5G05365" 218 162 127 34 96 131 42 51 111 81 60 49
"AT5G05370" 2197 2374 2408 603 975 841 718 705 666 523 1025 714
"AT5G05380" 73 68 25 21 33 19 37 23 27 16 27 38
"AT5G05390" 23 16 14 11 18 27 12 3 26 6 10 24
"AT5G05400" 52 44 72 39 22 30 37 12 18 14 30 37
"AT5G05410" 83 133 175 61 68 201 81 62 76 44 54 81
"AT5G05420" 22 30 21 16 6 4 7 4 2 5 7 11
"AT5G05430" 0 5 20 5 0 6 6 1 7 6 4 1
"AT5G05435" 231 191 229 96 81 90 157 26 55 54 70 50
"AT5G05440" 2940 930 1056 1171 403 553 2197 87 493 660 324 319
"AT5G05450" 406 377 392 347 170 346 402 128 195 165 143 283
"AT5G05460" 484 394 274 289 213 267 380 97 124 132 228 228
"AT5G05470" 298 395 447 248 109 318 289 156 211 173 164 268
"AT5G05480" 106 128 161 112 58 158 117 56 69 54 80 110
"AT5G05490" 48 30 50 13 15 41 21 9 25 9 20 47
"AT5G05500" 4 8 13 3 3 7 5 2 12 2 7 9
"AT5G05510" 75 109 95 84 40 93 122 37 94 63 55 58
"AT5G05520" 443 575 602 404 387 652 460 230 382 264 280 393
"AT5G05530" 17 11 13 8 7 4 6 11 5 3 6 7
"AT5G05540" 738 835 861 534 488 720 624 327 475 423 559 533
"AT5G05550" 559 752 846 439 427 445 550 226 291 301 331 319
"AT5G05560" 591 910 928 529 439 502 528 252 391 410 394 522
"AT5G05570" 513 587 586 250 1187 384 299 799 189 204 1028 282
"AT5G05580" 480 412 484 310 129 305 308 115 327 315 92 218
"AT5G05590" 129 126 293 67 38 143 79 32 95 53 68 139
"AT5G05598" 2 0 1 2 0 3 4 0 0 2 0 7
"AT5G05600" 581 217 1423 690 135 824 732 40 412 204 400 1369
"AT5G05610" 935 1142 1207 673 687 956 848 374 584 485 537 733
"AT5G05620" 513 553 661 674 208 567 701 196 350 621 204 358
"AT5G05630" 63 55 58 32 34 41 38 32 27 24 29 39
"AT5G05640" 31 22 31 20 17 30 13 13 16 7 16 22
"AT5G05650" 4 6 5 3 2 3 3 1 0 0 4 8
"AT5G05657" 5 1 7 9 5 13 4 6 7 2 0 3
"AT5G05660" 772 1175 1104 755 673 983 733 427 613 459 504 793
"AT5G05670" 1049 1115 1003 517 499 490 541 317 364 407 466 406
"AT5G05680" 102 143 161 94 94 125 68 58 90 79 61 128
"AT5G05690" 2218 3915 3577 2108 1821 2423 2150 1043 934 1037 1563 1331
"AT5G05700" 917 1199 1201 771 502 611 948 336 477 643 432 560
"AT5G05710" 295 378 318 164 166 141 202 105 117 119 142 116
"AT5G05720" 30 17 24 6 12 10 11 7 7 9 7 11
"AT5G05730" 1335 1121 2071 975 661 1035 1192 407 703 756 686 1171
"AT5G05740" 2714 3435 3167 2190 1279 1970 2435 1075 1661 2122 1131 1912
"AT5G05750" 338 464 387 292 202 351 358 96 206 143 191 231
"AT5G05760" 255 345 390 152 145 212 185 74 70 100 123 162
"AT5G05770" 2 2 3 9 14 14 5 5 2 6 9 10
