"GSM1655653" "GSM1655654" "GSM1655655" "GSM1655656" "GSM1655657" "GSM1655658" "GSM1655659" "GSM1655660" "GSM1655661" "GSM1655662" "GSM1655663" "GSM1655664"
"AT5G59450" 1690 1681 1712 5775 4614 4823 3141 3483 3697 3659 4614 3511
"AT5G59460" 273 273 382 439 411 595 377 427 508 397 411 326
"AT5G59470" 122 120 144 150 143 249 105 155 180 196 143 154
"AT5G59480" 185 294 313 231 238 364 272 177 235 213 238 95
"AT5G59490" 0 0 2 0 2 0 10 3 4 29 2 10
"AT5G59500" 241 244 390 498 482 774 501 556 736 670 482 536
"AT5G59505" 0 0 2 0 0 0 0 1 1 0 0 0
"AT5G59510" 32 52 29 75 46 75 29 40 40 17 46 13
"AT5G59520" 0 3 2 3 3 3 2 9 5 11 3 5
"AT5G59530" 3 13 7 39 33 21 117 71 111 273 33 234
"AT5G59540" 1399 1250 2081 2914 2962 3481 2117 2408 2804 2623 2962 2144
"AT5G59550" 5367 4827 3321 14124 20036 8601 11096 9789 11246 7641 20036 7393
"AT5G59560" 211 198 329 446 464 508 331 379 514 459 464 329
"AT5G59570" 212 296 409 132 154 127 134 154 167 386 154 237
"AT5G59580" 9 13 18 8 11 10 17 6 13 43 11 14
"AT5G59590" 3 14 25 2 3 3 6 5 5 1 3 4
"AT5G59600" 46 54 104 77 68 117 38 41 54 32 68 51
"AT5G59610" 298 283 409 435 358 666 436 501 504 505 358 382
"AT5G59613" 2313 2733 3196 1632 1433 2542 1514 1778 2118 2837 1433 1953
"AT5G59616" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G59620" 1 1 2 0 0 0 0 0 2 0 0 0
"AT5G59630" 8 5 16 22 14 38 12 19 10 26 14 21
"AT5G59640" 4 2 4 1 1 1 2 1 3 1 1 0
"AT5G59650" 40 77 86 17 29 43 22 22 16 28 29 27
"AT5G59660" 94 58 158 95 58 142 23 68 38 112 58 85
"AT5G59662" 7 4 3 6 13 9 2 9 1 2 13 7
"AT5G59670" 101 63 82 664 655 835 160 289 208 95 655 207
"AT5G59680" 149 77 84 1897 2756 3098 2024 3541 3144 1475 2756 1903
"AT5G59690" 1013 1495 1599 1416 1372 1659 1181 1735 1422 1611 1372 1711
"AT5G59700" 230 258 322 739 857 1013 724 802 881 1335 857 1241
"AT5G59710" 1148 1217 1758 1970 1953 2427 1767 1917 2002 2382 1953 2149
"AT5G59720" 6 7 3 24 17 22 17 18 25 16 17 21
"AT5G59730" 639 613 521 4940 6892 5642 5287 5097 6226 1957 6892 1840
"AT5G59732" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G59740" 25 27 47 40 49 61 22 42 55 42 49 35
"AT5G59750" 433 430 483 1060 1000 1422 640 762 825 524 1000 526
"AT5G59760" 1 4 0 9 7 9 14 12 10 4 7 6
"AT5G59770" 412 366 494 726 619 1102 408 574 522 737 619 756
"AT5G59780" 3253 2133 3781 6102 4008 12943 5784 6409 4939 5895 4008 6860
"AT5G59790" 212 213 268 307 178 494 218 251 216 280 178 256
"AT5G59800" 82 164 163 41 43 94 36 37 46 59 43 65
"AT5G59810" 0 0 1 0 1 1 8 3 4 6 1 3
"AT5G59820" 2622 3451 1235 2804 3656 1733 4193 2546 3981 2993 3656 1436
"AT5G59830" 696 790 1081 1332 1343 1808 1218 1448 1421 1226 1343 1426
"AT5G59840" 1681 1662 2214 2417 2211 3094 3581 3624 4488 7085 2211 4039
"AT5G59845" 1 8 8 0 0 2 3 0 5 2 0 0
"AT5G59850" 468 505 799 540 512 789 483 565 713 688 512 610
"AT5G59860" 0 1 0 0 1 1 0 0 0 0 1 0
"AT5G59870" 79 150 173 23 38 39 44 55 37 137 38 60
"AT5G59880" 11453 10560 15998 9997 8777 15323 8538 10682 11232 14271 8777 10233
"AT5G59890" 6376 6228 9715 4343 3522 5986 3882 4153 4998 6811 3522 3222
"AT5G59900" 71 87 124 77 73 132 52 63 58 50 73 51
"AT5G59910" 4870 5486 7328 5943 4784 9333 4212 5398 5303 6300 4784 4645
"AT5G59920" 99 96 159 164 208 542 180 443 588 196 208 158
"AT5G59930" 6 32 28 0 0 0 0 0 1 0 0 0
"AT5G59940" 16 17 30 14 6 9 12 4 9 25 6 10
"AT5G59945" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G59950" 7674 8622 10611 7941 8233 10966 8530 10610 10557 10202 8233 11855
"AT5G59960" 5260 5494 7107 3810 3670 4372 4136 4051 4677 5822 3670 4947
"AT5G59970" 129 133 235 131 86 172 92 177 180 228 86 179
"AT5G59980" 160 140 208 191 185 286 126 129 124 102 185 93
"AT5G59990" 105 112 157 65 15 79 24 32 31 10 15 14
"AT5G60000" 0 0 0 0 0 0 0 0 0 2 0 0
"AT5G60010" 0 0 1 2 2 1 0 2 10 0 2 1
"AT5G60020" 88 311 380 48 76 148 22 30 33 35 76 41
"AT5G60022" 5 5 10 27 20 39 12 15 13 7 20 9
"AT5G60030" 135 152 282 275 297 385 214 291 345 188 297 201
"AT5G60040" 133 136 231 236 243 238 211 207 233 214 243 261
"AT5G60050" 237 311 439 342 256 555 291 380 317 309 256 392
"AT5G60060" 0 0 0 0 0 1 1 0 1 0 0 0
"AT5G60070" 0 0 0 2 0 0 0 2 1 0 0 0
"AT5G60080" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G60090" 0 0 1 0 0 0 0 0 1 0 0 0
"AT5G60100" 1932 1992 2912 2158 2264 2715 2034 2230 2155 2165 2264 2094
"AT5G60110" 2 3 1 3 0 1 0 2 0 1 0 1
"AT5G60120" 233 219 297 233 209 321 175 180 170 292 209 260
"AT5G60130" 4 1 5 0 1 0 0 0 1 0 1 0
"AT5G60140" 0 0 0 0 0 0 0 0 1 0 0 0
"AT5G60142" 18 23 26 6 10 15 10 10 6 6 10 11
"AT5G60150" 0 5 6 2 2 1 0 0 0 2 2 0
"AT5G60160" 3145 3527 4541 3050 2824 4085 2559 3100 3006 4044 2824 3622
"AT5G60170" 2854 3119 4181 4825 5142 6650 4262 4632 5427 5702 5142 5173
"AT5G60180" 1 2 1 2 0 1 2 5 7 8 0 7
"AT5G60190" 801 816 1106 779 681 1101 647 920 766 718 681 785
"AT5G60200" 128 174 181 52 34 202 31 5 17 17 34 19
"AT5G60210" 208 256 356 308 283 383 181 191 205 173 283 215
"AT5G60220" 1 0 3 0 0 0 0 0 0 0 0 1
"AT5G60230" 123 193 189 45 62 120 42 54 71 52 62 58
"AT5G60240" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G60250" 14 11 18 22 47 36 15 21 45 45 47 40
"AT5G60260" 79 78 127 39 44 99 58 63 85 56 44 58
"AT5G60270" 922 795 1276 594 598 648 790 907 1253 1199 598 928
"AT5G60280" 321 284 416 527 564 880 471 619 724 1240 564 953
"AT5G60285" 2 3 0 3 0 2 3 8 1 26 0 13
"AT5G60290" 59 89 119 133 134 265 85 107 115 82 134 94
"AT5G60300" 773 656 1252 1193 1329 1756 1010 1013 1105 1286 1329 791
"AT5G60310" 16 8 24 41 46 32 13 12 20 20 46 8
"AT5G60320" 0 1 0 1 2 2 0 0 0 0 2 0
"AT5G60330" 2 2 5 9 6 7 1 8 3 4 6 1
"AT5G60335" 11 10 22 17 12 22 7 11 7 4 12 11
"AT5G60340" 3266 3614 4238 2027 2066 2906 1904 2563 2441 2771 2066 2650
"AT5G60350" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G60360" 87804 80009 122553 118440 105595 167722 87333 111247 117265 171279 105595 127150
"AT5G60370" 230 244 305 461 441 709 424 432 512 553 441 502
"AT5G60380" 0 0 0 1 0 0 0 2 2 0 0 0
"AT5G60390" 15109 16968 24963 19561 18644 25063 17181 20724 19647 21884 18644 19218
"AT5G60400" 508 551 672 229 187 379 155 178 187 113 187 127
"AT5G60408" 2 0 0 0 0 1 0 0 0 0 0 1
"AT5G60410" 4088 4641 6152 7721 8387 10563 7414 7958 9685 10055 8387 9346
"AT5G60430" 262 265 342 287 301 462 200 301 406 271 301 317
"AT5G60440" 125 113 205 209 192 345 177 221 268 260 192 170
"AT5G60450" 520 571 888 1030 1181 1608 954 1050 1232 1266 1181 1260
"AT5G60460" 683 738 984 1205 799 1801 973 1141 1372 1630 799 1234
"AT5G60470" 9 16 21 73 46 100 107 106 176 302 46 169
"AT5G60480" 1 0 1 8 6 1 15 15 25 11 6 20
"AT5G60490" 13 15 34 5 2 10 0 4 1 1 2 3
"AT5G60500" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G60510" 0 0 0 0 0 1 0 0 0 1 0 0
"AT5G60520" 0 0 0 0 0 0 0 0 1 0 0 0
"AT5G60530" 1 0 0 0 0 3 4 1 1 1 0 0
"AT5G60540" 1201 1262 1699 2142 2204 2899 2277 2897 2481 2352 2204 2696
"AT5G60548" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G60550" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G60553" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G60560" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G60570" 1317 1444 2207 1466 1541 2487 1182 1473 1664 1603 1541 1676
"AT5G60580" 1208 1199 1760 1396 1440 2081 1132 1432 1418 1689 1440 1162
"AT5G60590" 319 302 470 576 511 857 564 593 805 678 511 569
"AT5G60600" 8584 9458 13201 10674 9839 14920 9442 10379 11622 12185 9839 8969
"AT5G60610" 12 16 16 42 27 33 23 35 27 42 27 50
"AT5G60615" 9 8 13 90 10 76 45 120 119 16 10 9
"AT5G60620" 1766 1905 2587 1862 1828 2620 1701 1895 2137 2603 1828 2268
"AT5G60630" 44 64 23 27 17 12 14 4 13 47 17 24
"AT5G60640" 4839 5211 7641 6517 6440 9357 5252 5729 6480 7647 6440 6392
"AT5G60650" 2 7 4 1 0 2 0 0 0 0 0 0
"AT5G60660" 17 31 64 5 1 11 1 4 1 3 1 0
"AT5G60670" 164 252 390 171 174 215 67 144 127 96 174 114
"AT5G60680" 7004 7170 7450 3665 3145 5456 3862 5802 5561 3045 3145 3057
"AT5G60690" 341 439 621 260 216 453 224 220 285 452 216 265
"AT5G60700" 1820 2183 3051 1328 1279 2067 1321 1519 1484 2196 1279 1814
"AT5G60710" 2474 2475 4006 1688 1810 2761 1537 1719 1897 3151 1810 3443
"AT5G60720" 42 64 88 13 6 25 4 1 2 12 6 5
"AT5G60730" 3 3 4 10 5 6 2 5 6 5 5 20
"AT5G60740" 0 0 1 4 1 4 1 6 7 0 1 0
"AT5G60750" 910 936 1212 1498 1414 2009 1561 1960 2099 2151 1414 1955
"AT5G60760" 0 1 0 11 3 18 0 7 11 24 3 6
"AT5G60770" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G60780" 0 0 0 0 0 1 0 0 0 0 0 0
"AT5G60790" 2372 2642 4136 5367 5119 9328 7229 6522 9381 7944 5119 5296
"AT5G60800" 79 128 96 39 37 53 72 74 222 909 37 371
"AT5G60805" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G60810" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G60820" 266 304 421 461 425 813 503 589 686 530 425 531
"AT5G60830" 2 0 1 1 0 0 0 1 0 0 0 0
"AT5G60840" 1517 1430 2194 803 623 1169 689 798 916 873 623 918
"AT5G60850" 7181 7751 9973 2901 2952 5049 3043 4198 4245 3037 2952 3693
"AT5G60860" 5027 5215 7372 866 823 1500 1061 1099 1278 783 823 612
"AT5G60870" 122 150 204 80 68 108 49 45 54 59 68 54
"AT5G60880" 4 0 3 2 1 0 0 0 4 0 1 0
"AT5G60890" 151 94 169 347 225 671 189 77 88 59 225 22
"AT5G60900" 382 270 292 4121 3410 7741 2944 5982 5479 5116 3410 4581
"AT5G60910" 489 495 664 1555 1214 1698 783 1772 1170 847 1214 1055
"AT5G60920" 8773 8802 17160 2548 2262 3886 1740 2456 2338 1878 2262 1899
"AT5G60930" 11 14 13 7 7 10 3 7 14 5 7 4
"AT5G60940" 332 346 452 291 255 419 182 193 192 171 255 161
"AT5G60945" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G60950" 158 141 175 289 252 344 241 251 364 544 252 447
"AT5G60960" 402 502 704 573 548 882 356 522 529 364 548 397
"AT5G60963" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G60964" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G60966" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G60970" 672 656 921 443 354 587 359 377 441 263 354 325
"AT5G60978" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G60980" 3747 4776 6088 2750 2883 4021 2344 2975 2803 3860 2883 4052
"AT5G60990" 642 706 954 859 854 1172 717 812 856 689 854 849
"AT5G61000" 19 30 55 0 1 5 2 0 5 13 1 10
"AT5G61010" 1596 1183 1971 6059 5122 8283 6021 7309 9317 11387 5122 7800
"AT5G61020" 1748 1839 2919 2175 1939 2858 1376 2000 1933 1652 1939 1764
"AT5G61030" 102 103 139 244 201 258 115 126 123 103 201 118
"AT5G61040" 200 192 318 264 221 399 167 192 231 214 221 154
"AT5G61050" 0 0 2 1 0 0 1 0 4 3 0 0
"AT5G61060" 2602 2377 3544 3316 3523 4811 3088 3868 4047 3517 3523 3885
"AT5G61070" 11 12 24 17 26 20 13 16 20 28 26 26
"AT5G61090" 8 7 6 7 13 15 10 3 6 2 13 0
"AT5G61100" 10 8 4 6 9 15 7 8 13 12 9 13
"AT5G61110" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G61120" 0 0 0 0 0 1 0 0 0 0 0 0
"AT5G61130" 66 76 121 44 43 68 10 14 7 11 43 9
"AT5G61140" 3759 4314 6288 5401 6914 7646 4759 5661 6311 6010 6914 6922
"AT5G61150" 2739 3129 4200 3041 3468 3876 2846 3665 3765 3981 3468 3936
"AT5G61160" 18 9 14 158 634 116 825 374 427 138 634 871
"AT5G61170" 687 752 1057 671 604 935 564 792 781 610 604 625
"AT5G61180" 1 1 0 3 5 1 8 3 4 1 5 3
"AT5G61190" 656 677 1119 457 438 695 338 286 478 752 438 599
"AT5G61200" 465 393 677 301 281 410 177 280 257 162 281 192
"AT5G61210" 7156 6337 8119 37868 45626 38728 26897 34272 38535 32947 45626 27157
"AT5G61220" 307 296 401 338 354 475 300 425 396 355 354 291
"AT5G61228" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G61230" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G61240" 671 573 840 1390 1614 2225 1475 1694 2041 1800 1614 1134
"AT5G61250" 219 202 302 503 507 700 478 646 700 1467 507 1196
"AT5G61260" 189 189 213 229 242 258 142 219 223 332 242 358
"AT5G61270" 272 237 349 1172 1092 1552 727 878 820 249 1092 289
"AT5G61280" 3 4 8 2 1 3 2 0 0 0 1 1
"AT5G61290" 15 7 25 15 15 23 6 12 16 11 15 6
"AT5G61300" 81 103 141 55 52 88 28 45 36 30 52 24
"AT5G61310" 60 65 105 89 102 144 98 130 116 125 102 102
"AT5G61320" 0 0 0 9 2 0 2 1 5 8 2 0
"AT5G61330" 4546 4560 5829 2381 1959 3003 1181 1407 1319 819 1959 749
"AT5G61340" 320 319 523 382 256 686 201 297 257 302 256 352
"AT5G61345" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G61350" 5 5 2 3 2 8 1 2 2 0 2 0
"AT5G61360" 95 103 108 118 86 139 129 114 162 146 86 122
"AT5G61370" 81 86 127 241 292 279 278 294 394 421 292 293
"AT5G61380" 5498 5515 8554 9173 11096 10953 9221 10193 10632 8123 11096 8278
"AT5G61390" 261 244 384 365 286 572 451 457 508 708 286 561
"AT5G61400" 32 34 46 42 22 46 25 36 17 22 22 32
"AT5G61410" 11544 13262 17694 10978 10301 15627 10052 13232 14548 13277 10301 11647
"AT5G61412" 0 0 0 0 0 0 0 0 0 0 0 1
"AT5G61420" 381 255 524 771 923 1205 378 524 515 645 923 711
"AT5G61430" 39 39 57 169 228 238 243 299 305 610 228 467
"AT5G61440" 253 344 363 79 74 80 58 91 96 124 74 65
"AT5G61445" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G61450" 1360 1338 1861 1519 1297 2009 1195 1432 1662 2067 1297 1391
"AT5G61455" 1 0 3 2 1 1 3 4 2 7 1 2
"AT5G61460" 201 210 430 627 729 790 569 640 625 535 729 566
"AT5G61470" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G61480" 163 257 463 235 205 326 138 217 246 218 205 216
"AT5G61490" 1 1 3 1 2 3 4 12 8 42 2 21
"AT5G61495" 0 0 0 0 0 0 0 0 0 1 0 0
"AT5G61500" 3091 2925 4472 3992 3857 5201 3558 4040 4630 5255 3857 4596
"AT5G61510" 2367 2932 3491 1902 1753 2536 1515 1755 1826 2643 1753 2609
"AT5G61520" 1172 1149 1624 2291 2519 3484 2002 2334 2547 3410 2519 4080
"AT5G61530" 5789 5440 7133 4955 4908 6794 4476 5532 5703 7913 4908 7255
"AT5G61540" 285 278 342 345 290 479 285 377 367 298 290 343
"AT5G61550" 5 6 4 21 10 17 13 17 17 20 10 14
"AT5G61560" 816 831 1170 2823 3435 3400 2661 3155 3954 4129 3435 3143
"AT5G61570" 43 51 90 37 40 124 41 81 82 59 40 48
"AT5G61580" 1607 1851 2423 1676 1657 2548 1681 1839 2125 2697 1657 2525
"AT5G61590" 4567 4363 7394 2082 2036 4644 2683 4916 3083 4259 2036 5806
"AT5G61600" 6377 6559 3896 4441 2645 2298 4340 4643 2546 2314 2645 3879
"AT5G61605" 1 0 0 0 0 0 0 0 0 0 0 0
"AT5G61610" 1 2 1 0 2 4 0 1 1 0 2 0
"AT5G61620" 0 0 0 0 0 0 0 1 0 0 0 0
"AT5G61630" 0 0 0 1 0 1 0 0 0 0 0 0
"AT5G61640" 1289 1126 1652 1747 1646 2342 1614 2348 2371 2793 1646 2090
"AT5G61650" 0 2 5 0 0 1 0 1 0 0 0 0
"AT5G61660" 3086 2664 4757 1547 1064 2468 879 970 1190 484 1064 407
"AT5G61670" 3628 3286 4500 4993 4071 6018 5848 6486 7737 8978 4071 6720
"AT5G61680" 0 0 0 9 1 7 3 16 14 1 1 0
"AT5G61690" 0 0 0 1 0 1 0 0 0 0 0 0
"AT5G61700" 0 0 1 0 2 4 2 5 4 2 2 0
"AT5G61710" 0 0 0 6 1 4 1 13 23 4 1 0
"AT5G61720" 6 6 14 109 12 122 53 147 194 11 12 5
"AT5G61730" 6 4 10 17 16 25 10 23 11 15 16 12
"AT5G61740" 43 82 79 98 137 159 125 138 128 72 137 110
"AT5G61750" 0 0 0 1 0 0 0 1 0 0 0 0
"AT5G61760" 763 834 1090 1253 1097 1820 1146 1291 1468 1425 1097 1094
"AT5G61770" 270 242 381 594 517 790 480 596 589 463 517 433
"AT5G61780" 1729 2042 2910 2951 3020 4512 3374 2635 3388 3418 3020 2695
"AT5G61790" 918 1041 1569 4436 2858 4991 2735 3707 5994 4992 2858 3312
"AT5G61800" 15 23 31 31 27 43 16 31 25 11 27 22
"AT5G61810" 424 420 715 811 708 1594 1184 1394 1664 673 708 453
"AT5G61820" 7404 7619 9286 16658 17964 22534 23229 26185 35687 44539 17964 29906
"AT5G61830" 337 338 454 480 462 700 480 593 613 561 462 545
"AT5G61835" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G61840" 964 1038 1564 1449 1585 2127 1368 1717 1745 1651 1585 1590
"AT5G61850" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G61865" 6 6 18 12 27 20 20 32 13 22 27 30
"AT5G61880" 46 78 75 114 105 136 79 111 118 143 105 148
"AT5G61890" 30 43 15 30 41 39 148 62 109 41 41 38
"AT5G61900" 0 2 0 1 2 5 0 0 3 2 2 2
"AT5G61910" 649 708 1157 1224 1429 1820 1160 1231 1443 1622 1429 1500
"AT5G61920" 79 75 120 72 82 133 89 108 94 87 82 92
"AT5G61930" 400 367 522 497 370 726 397 510 469 477 370 400
"AT5G61940" 136 134 163 172 190 246 102 149 128 107 190 130
"AT5G61950" 45 58 80 91 86 104 45 54 68 44 86 45
"AT5G61960" 4670 4834 6652 9637 9988 13193 8766 9799 10884 10973 9988 8984
"AT5G61970" 1111 1329 1847 1216 1089 1764 942 969 1139 1265 1089 1190
"AT5G61980" 14 18 22 31 46 49 30 49 34 20 46 25
"AT5G61990" 735 822 1232 937 1143 1382 704 880 1006 745 1143 959
"AT5G61997" 0 0 0 0 0 0 0 0 1 0 0 0
"AT5G62000" 26037 25401 39238 59880 70295 84123 52418 66108 61263 38398 70295 44547
"AT5G62020" 1532 1844 1361 1910 1728 2353 2393 2416 2957 3386 1728 1885
"AT5G62030" 518 493 677 848 858 1184 693 853 1043 805 858 711
"AT5G62040" 8 5 10 60 45 45 2 35 15 4 45 22
"AT5G62050" 1306 1351 1775 1788 1760 2215 1426 2014 1613 1379 1760 1591
"AT5G62060" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G62065" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G62070" 102 83 116 265 224 410 296 280 374 191 224 235
"AT5G62080" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G62090" 2713 2924 4204 4877 5303 6393 5770 8947 8857 4959 5303 4185
"AT5G62100" 269 237 364 138 121 184 132 164 198 44 121 49
"AT5G62110" 0 0 0 0 0 0 0 0 2 0 0 0
"AT5G62120" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G62130" 1634 1676 2098 2437 1871 3724 1979 2133 2528 1777 1871 1323
"AT5G62140" 447 363 553 165 104 307 169 204 226 200 104 158
"AT5G62150" 12 28 31 83 99 124 170 111 255 914 99 409
"AT5G62160" 1 0 0 1 0 0 2 3 3 10 0 4
"AT5G62162" 0 0 1 0 2 0 3 0 0 0 2 1
"AT5G62165" 92 101 117 642 329 802 227 755 668 372 329 814
"AT5G62170" 326 455 616 170 168 274 95 121 144 135 168 134
"AT5G62180" 159 246 354 68 41 92 49 49 68 434 41 236
"AT5G62190" 11347 11971 18434 16969 17935 21841 12664 16487 15648 9821 17935 11506
"AT5G62200" 772 834 1187 1080 944 1442 1106 1157 1292 1854 944 1401
"AT5G62210" 0 0 0 0 1 4 0 0 0 0 1 0
"AT5G62220" 749 1063 1470 183 217 442 107 150 119 122 217 107
"AT5G62230" 8 4 7 2 2 2 0 2 2 1 2 0
"AT5G62240" 4 2 3 39 3 23 4 32 62 5 3 4
"AT5G62250" 4 6 8 0 0 2 0 0 1 0 0 0
"AT5G62260" 42 54 74 63 74 88 88 110 163 166 74 189
"AT5G62270" 460 571 759 299 264 356 144 176 137 136 264 207
"AT5G62280" 3281 4560 4634 503 466 900 179 369 102 80 466 182
"AT5G62290" 896 1082 1330 635 596 911 340 418 345 293 596 366
"AT5G62300" 3145 3759 4648 1967 1813 2611 1782 2514 2375 2527 1813 2657
"AT5G62310" 2 2 4 15 7 13 2 13 13 7 7 6
"AT5G62320" 3 0 0 0 0 0 0 0 0 0 0 0
"AT5G62330" 0 0 0 0 0 0 0 0 1 0 0 0
"AT5G62340" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G62350" 2488 2151 4011 2460 3131 4195 2403 1958 1707 342 3131 480
"AT5G62360" 86 87 173 260 431 575 238 529 431 163 431 133
"AT5G62370" 27 16 31 33 37 38 20 22 24 23 37 18
"AT5G62380" 2 4 5 6 0 0 0 0 8 10 0 0
"AT5G62390" 2711 3398 5049 2320 2698 3658 2676 3606 4162 4579 2698 3697
"AT5G62400" 0 1 2 0 0 0 0 0 1 0 0 0
"AT5G62410" 79 106 159 126 125 145 105 121 131 113 125 129
"AT5G62420" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G62430" 1305 1236 1480 2528 1836 4796 1772 2069 2446 1125 1836 745
"AT5G62440" 324 235 386 646 540 798 439 647 704 382 540 368
"AT5G62460" 2195 1904 2523 5920 6636 6602 5448 6850 6636 6152 6636 4841
"AT5G62470" 7478 6189 6834 9746 8801 12296 6160 7763 6056 1776 8801 1644
"AT5G62480" 16 7 6 41 71 60 161 143 270 932 71 402
"AT5G62490" 2 1 1 1 1 2 0 0 2 2 1 0
"AT5G62500" 23 34 46 11 12 18 17 11 20 22 12 11
"AT5G62510" 1 2 1 1 0 1 0 3 1 1 0 0
"AT5G62520" 82 34 30 5363 9885 4418 4782 9411 9503 4325 9885 1956
"AT5G62530" 1907 2376 3123 2228 1925 2797 3228 3117 3821 5514 1925 3596
"AT5G62540" 1801 1760 2336 1409 1104 1584 1779 1852 2090 2554 1104 1725
"AT5G62550" 8 24 44 12 11 12 15 15 16 7 11 6
"AT5G62560" 1069 1148 1476 4358 5411 4310 2854 3575 3713 1858 5411 1529
"AT5G62570" 4010 3680 4417 26259 35644 29061 21018 33517 37324 16294 35644 13824
"AT5G62575" 415 518 545 352 291 544 277 412 386 474 291 426
"AT5G62576" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G62580" 114 177 270 43 37 102 83 64 95 128 37 71
"AT5G62600" 1431 1368 1932 2481 2965 3500 2411 2885 3289 2772 2965 2565
"AT5G62610" 778 966 1095 970 854 1292 819 1059 1144 1667 854 1394
"AT5G62620" 291 243 363 3790 5283 4163 3896 4682 5063 5858 5283 3278
"AT5G62623" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G62627" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G62630" 670 712 763 935 861 982 799 1098 966 1776 861 1262
"AT5G62640" 1809 1893 2687 2440 2246 2666 2494 2734 2708 3904 2246 3543
"AT5G62650" 1296 1333 1944 1432 1302 2074 1259 1428 1554 1777 1302 1485
"AT5G62660" 0 0 1 60 0 2 1 2 73 63 0 0
"AT5G62670" 6178 10807 12438 1491 1598 3482 474 676 623 592 1598 783
"AT5G62680" 2262 1844 3141 12321 12714 16140 14149 13949 15959 20673 12714 14760
"AT5G62690" 5421 7416 10283 2961 2699 4552 1922 2715 2095 2021 2699 2563
"AT5G62700" 2499 3868 5339 656 622 1073 355 489 470 440 622 421
"AT5G62710" 45 58 66 32 39 48 15 8 15 20 39 18
"AT5G62720" 1516 1072 1742 1469 1978 1396 666 1221 1068 1030 1978 1289
"AT5G62730" 2 0 0 1 0 0 0 0 0 0 0 0
"AT5G62740" 1171 1131 1662 2126 2014 2833 2518 2983 3638 8353 2014 5337
"AT5G62750" 4 2 3 26 2 33 27 42 77 6 2 5
"AT5G62760" 638 628 939 886 834 1058 540 778 756 750 834 704
"AT5G62770" 343 242 306 941 1188 979 986 759 1203 1510 1188 1156
"AT5G62780" 0 0 1 1 1 0 0 1 0 2 1 0
"AT5G62790" 3088 3520 4746 2318 1965 3443 1837 1966 2274 2838 1965 1856
"AT5G62800" 0 0 1 1 0 0 0 1 1 2 0 0
"AT5G62810" 4999 4751 7669 4803 4444 5935 4662 5262 5099 5196 4444 4080
"AT5G62820" 50 57 100 51 47 97 29 35 34 30 47 47
"AT5G62830" 0 0 0 2 0 0 0 0 0 0 0 0
"AT5G62840" 30 69 76 83 63 115 27 90 53 31 63 27
"AT5G62848" 0 0 0 1 0 0 0 0 0 0 0 2
"AT5G62850" 19 43 33 39 44 59 24 23 23 6 44 14
"AT5G62860" 0 0 0 0 0 0 0 0 0 0 0 0
"AT5G62865" 1378 1354 1663 2879 3608 2770 3141 3919 4416 3174 3608 2637
"AT5G62880" 1085 1114 1544 738 705 1018 485 624 702 453 705 454
"AT5G62890" 1514 2389 3078 1382 1391 1982 763 1031 804 704 1391 1153
"AT5G62900" 1028 926 1185 942 806 1287 523 882 737 814 806 911
"AT5G62910" 907 1124 1475 860 766 1136 751 875 1011 951 766 894
"AT5G62920" 288 217 413 125 53 225 156 48 73 32 53 12
"AT5G62930" 1139 1199 1654 847 830 1252 776 926 859 921 830 1081
"AT5G62940" 123 195 257 75 49 130 19 18 13 8 49 4
