"GSM1224479" "GSM1224480" "GSM1224481" "GSM1224482" "GSM1224483" "GSM1224484" "GSM1224485" "GSM1224486"
"AT3G52810" 0 0 0 0 0 0 0 0
"AT3G52820" 10 2 1 0 27 16 19 19
"AT3G52830" 0 0 0 0 0 0 0 0
"AT3G52840" 1623 1362 828 2318 2030 1745 1947 3849
"AT3G52850" 1137 671 458 380 2603 1261 1866 1646
"AT3G52860" 82 74 101 57 176 124 223 214
"AT3G52870" 622 500 306 157 1850 1316 1601 1390
"AT3G52880" 2155 1444 1392 1311 3415 1839 2936 2704
"AT3G52890" 462 220 322 299 642 456 528 768
"AT3G52900" 71 34 93 25 184 75 325 207
"AT3G52905" 37 35 32 19 126 90 101 83
"AT3G52910" 25 11 10 7 73 28 41 17
"AT3G52920" 357 220 375 377 839 500 1285 1533
"AT3G52930" 6340 3242 4260 4377 12728 7488 9788 11208
"AT3G52940" 309 203 187 283 463 248 347 456
"AT3G52941" 0 0 0 0 0 0 0 0
"AT3G52950" 300 185 218 251 715 346 637 561
"AT3G52955" 0 1 0 0 0 0 0 0
"AT3G52957" 0 0 0 0 0 0 0 0
"AT3G52960" 1714 1027 2301 2896 4556 3218 5271 6233
"AT3G52970" 0 0 0 0 0 0 0 0
"AT3G52980" 0 0 0 0 0 1 0 0
"AT3G52990" 1152 710 607 300 2960 1624 2362 1564
"AT3G53000" 232 106 187 114 318 149 338 256
"AT3G53010" 16 7 5 5 13 2 12 7
"AT3G53015" 0 0 0 0 0 0 0 0
"AT3G53016" 0 0 0 0 0 0 0 0
"AT3G53020" 1953 902 1315 610 3662 1908 3764 2302
"AT3G53030" 357 299 181 130 411 289 276 321
"AT3G53040" 121 37 56 40 211 108 156 346
"AT3G53050" 0 0 0 0 0 0 0 0
"AT3G53060" 0 0 0 0 0 1 0 0
"AT3G53065" 0 0 0 0 0 0 0 0
"AT3G53070" 0 0 0 0 0 0 0 0
"AT3G53075" 0 0 0 0 0 0 1 0
"AT3G53080" 0 0 0 0 0 0 0 0
"AT3G53090" 167 101 41 86 274 179 176 268
"AT3G53100" 164 86 142 104 421 202 446 342
"AT3G53110" 1497 1030 1064 362 2546 1472 2041 1549
"AT3G53120" 105 85 52 51 188 146 159 211
"AT3G53130" 329 202 152 126 817 427 641 565
"AT3G53140" 0 0 0 0 0 0 0 0
"AT3G53150" 11 6 1 1 36 21 5 3
"AT3G53160" 3 1 0 0 4 3 1 3
"AT3G53170" 28 14 11 10 79 44 46 60
"AT3G53180" 615 416 218 222 1045 553 540 501
"AT3G53190" 210 112 136 36 489 203 374 182
"AT3G53200" 6 0 2 1 6 0 6 1
"AT3G53210" 33 27 18 5 68 32 40 13
"AT3G53220" 19 6 9 5 23 15 34 33
"AT3G53230" 228 156 89 131 392 232 200 265
"AT3G53232" 8 7 9 15 1 6 5 8
"AT3G53235" 21 9 19 6 17 11 18 20
"AT3G53240" 142 81 37 18 193 109 87 65
"AT3G53250" 27 0 69 6 102 5 216 17
"AT3G53260" 2666 1687 1200 1042 5008 2436 3038 2892
"AT3G53270" 55 36 27 15 175 122 132 94
"AT3G53280" 504 265 421 456 1054 536 1347 1378
"AT3G53290" 0 0 0 0 0 0 0 0
"AT3G53294" 0 0 0 0 0 0 0 0
"AT3G53300" 0 0 0 0 1 0 0 0
"AT3G53305" 0 0 3 1 0 2 1 0
"AT3G53310" 27 17 29 16 29 23 22 26
"AT3G53320" 58 41 27 19 114 76 114 95
"AT3G53330" 0 0 0 0 0 0 0 0
"AT3G53340" 191 130 222 56 215 120 254 164
"AT3G53342" 0 0 1 0 0 0 0 0
"AT3G53350" 53 16 18 16 135 66 135 189
"AT3G53360" 22 11 6 5 49 19 21 20
"AT3G53365" 4 1 0 0 7 4 3 3
"AT3G53370" 37 39 58 28 79 41 77 57
"AT3G53380" 170 31 44 25 257 73 177 97
"AT3G53390" 194 145 117 102 407 204 315 348
"AT3G53400" 0 0 0 0 0 0 0 0
"AT3G53402" 0 0 0 0 0 0 0 0
"AT3G53403" 0 1 2 3 6 3 5 1
"AT3G53410" 114 76 111 100 143 117 192 198
"AT3G53420" 7698 6080 5888 16884 8874 6783 7827 15373
"AT3G53430" 10584 6483 15571 5283 8694 5245 11167 6822
"AT3G53440" 70 33 73 19 103 59 105 115
"AT3G53450" 0 0 1 1 8 2 4 6
"AT3G53460" 7464 3362 4977 718 18236 8345 16361 5306
"AT3G53470" 182 113 145 137 362 237 387 203
"AT3G53480" 518 229 59 46 1198 489 341 242
"AT3G53490" 75 83 72 78 114 86 102 110
"AT3G53500" 713 451 598 235 1244 926 1064 711
"AT3G53510" 172 67 106 33 305 129 129 98
"AT3G53520" 960 482 555 450 1196 675 1213 1172
"AT3G53530" 109 67 165 71 263 181 414 293
"AT3G53540" 444 201 354 141 494 248 482 397
"AT3G53550" 0 0 0 0 0 0 0 0
"AT3G53560" 694 418 456 359 1051 482 993 998
"AT3G53570" 167 83 91 95 311 203 277 248
"AT3G53580" 1008 647 1037 770 1982 1108 2158 1735
"AT3G53590" 0 0 0 0 1 1 0 0
"AT3G53600" 1 3 0 0 4 4 2 1
"AT3G53610" 347 246 170 58 585 354 601 341
"AT3G53611" 0 0 0 0 1 0 2 0
"AT3G53620" 143 110 125 95 265 165 295 234
"AT3G53630" 273 216 164 74 583 403 506 284
"AT3G53640" 0 1 0 0 4 1 2 3
"AT3G53650" 115 60 106 154 206 127 245 223
"AT3G53668" 0 0 0 0 0 0 0 0
"AT3G53670" 0 0 0 0 0 0 0 1
"AT3G53680" 41 23 12 13 57 31 52 31
"AT3G53690" 4 5 6 5 12 2 17 4
"AT3G53700" 182 88 90 108 425 199 259 301
"AT3G53710" 780 415 509 190 1405 687 1299 931
"AT3G53720" 211 106 22 60 375 202 130 112
"AT3G53730" 773 416 722 541 1770 988 2087 1795
"AT3G53740" 4385 3348 3625 1240 5173 3171 4371 2029
"AT3G53750" 380 242 405 614 595 374 590 768
"AT3G53760" 123 76 49 58 296 200 258 270
"AT3G53770" 1 2 0 0 1 0 0 0
"AT3G53775" 0 0 0 0 0 0 0 0
"AT3G53780" 130 84 50 66 324 186 208 187
"AT3G53790" 0 0 0 0 0 0 0 0
"AT3G53800" 318 210 257 252 137 99 127 116
"AT3G53810" 139 172 130 291 217 174 270 345
"AT3G53820" 2 0 0 0 0 4 1 0
"AT3G53830" 22 10 17 9 2 2 1 3
"AT3G53840" 7 1 1 0 9 4 6 2
"AT3G53850" 72 50 62 27 161 94 137 92
"AT3G53860" 23 8 30 25 33 17 35 42
"AT3G53870" 2456 1559 2280 1633 4075 2425 4617 3403
"AT3G53880" 89 64 55 23 189 100 191 125
"AT3G53890" 1093 607 1066 566 2068 1480 2453 2039
"AT3G53900" 213 149 142 177 509 295 509 501
"AT3G53910" 0 0 0 0 0 0 0 0
"AT3G53920" 392 343 143 103 826 603 679 546
"AT3G53930" 126 69 47 42 247 136 155 119
"AT3G53940" 26 14 25 10 56 35 70 58
"AT3G53950" 301 115 245 124 422 213 446 340
"AT3G53960" 83 69 69 99 214 117 238 331
"AT3G53965" 1 0 0 0 4 0 1 0
"AT3G53970" 213 161 190 109 421 259 329 314
"AT3G53980" 188 116 68 85 316 175 163 126
"AT3G53990" 1067 1382 1373 2047 2042 1757 2478 4109
"AT3G54000" 50 32 39 26 54 40 52 69
"AT3G54010" 263 167 165 65 663 341 647 564
"AT3G54020" 79 69 72 59 135 99 106 109
"AT3G54030" 287 221 238 265 360 178 304 327
"AT3G54040" 305 80 43 33 656 211 124 60
"AT3G54050" 5198 4259 2444 1924 9818 6206 7560 4438
"AT3G54060" 1 0 1 0 7 2 6 3
"AT3G54070" 0 4 1 3 0 4 0 1
"AT3G54080" 257 91 204 118 581 283 617 494
"AT3G54085" 7 3 4 3 23 14 20 13
"AT3G54090" 633 420 535 283 947 486 867 761
"AT3G54100" 188 130 66 40 322 168 269 169
"AT3G54110" 851 536 453 194 1554 916 1482 600
"AT3G54120" 49 32 31 16 83 54 121 77
"AT3G54130" 129 102 74 67 219 138 158 170
"AT3G54140" 1174 664 845 835 1839 973 2103 1990
"AT3G54150" 22 14 9 24 110 26 180 42
"AT3G54160" 6 3 6 3 19 10 14 4
"AT3G54170" 131 92 58 43 294 175 234 225
"AT3G54180" 53 34 21 46 107 57 79 81
"AT3G54190" 573 304 349 120 1171 587 1062 638
"AT3G54200" 102 81 129 149 248 184 339 342
"AT3G54210" 6581 4679 6383 4266 9313 6960 11115 9780
"AT3G54220" 386 96 318 103 672 254 569 487
"AT3G54230" 251 197 107 100 451 344 230 282
"AT3G54240" 0 0 0 0 0 1 1 0
"AT3G54250" 55 43 30 12 126 64 89 66
"AT3G54260" 128 54 88 48 153 72 179 92
"AT3G54270" 20 14 5 6 53 17 28 21
"AT3G54280" 345 132 102 56 939 401 458 411
"AT3G54290" 113 91 65 59 268 170 262 248
"AT3G54300" 213 149 172 161 504 309 333 374
"AT3G54310" 1 0 0 0 1 1 0 0
"AT3G54320" 72 81 60 49 108 131 88 114
"AT3G54340" 2 0 0 0 3 1 0 0
"AT3G54350" 436 247 275 164 690 403 601 551
"AT3G54360" 1551 1051 983 976 3586 2395 3201 2920
"AT3G54363" 18 9 6 2 37 41 15 8
"AT3G54366" 212 186 37 48 542 445 144 138
"AT3G54380" 153 118 63 27 319 217 241 122
"AT3G54390" 57 46 57 27 99 72 107 149
"AT3G54400" 1481 230 1559 510 2280 527 2824 1380
"AT3G54410" 2 0 0 0 2 1 0 1
"AT3G54420" 80 33 41 45 204 59 227 132
"AT3G54430" 70 25 72 25 101 56 111 106
"AT3G54440" 705 363 226 251 1136 679 705 907
"AT3G54450" 1 0 0 0 2 0 1 0
"AT3G54460" 384 123 159 73 629 235 615 427
"AT3G54470" 578 325 413 207 1265 539 957 736
"AT3G54480" 327 272 179 93 423 313 398 239
"AT3G54490" 3 1 4 0 2 0 1 0
"AT3G54500" 2708 2631 1214 435 414 257 217 94
"AT3G54510" 22 7 22 8 5 2 5 6
"AT3G54520" 2 0 1 0 14 7 11 5
"AT3G54530" 2 2 0 0 15 10 21 9
"AT3G54540" 957 484 450 205 1617 890 1275 1227
"AT3G54550" 1 0 0 0 0 0 0 0
"AT3G54560" 427 263 325 154 630 406 530 223
"AT3G54570" 0 0 1 0 0 0 0 0
"AT3G54580" 154 45 4 8 1067 258 53 57
"AT3G54590" 143 9 6 10 1004 184 63 36
"AT3G54600" 219 107 209 293 615 256 906 670
"AT3G54610" 98 82 52 54 202 127 188 188
"AT3G54620" 748 525 663 332 1244 780 1240 1049
"AT3G54625" 1 0 1 0 0 0 0 0
"AT3G54630" 4 0 4 0 9 5 6 11
"AT3G54640" 278 210 181 307 629 396 540 600
"AT3G54650" 220 145 80 50 554 323 391 241
"AT3G54660" 1521 821 848 429 3522 2042 3892 1876
"AT3G54670" 292 100 67 46 683 313 513 451
"AT3G54680" 141 100 124 57 348 229 297 207
"AT3G54690" 437 241 533 274 707 395 906 619
"AT3G54700" 0 0 1 0 0 0 1 1
"AT3G54710" 78 17 23 15 121 50 71 63
"AT3G54720" 146 126 68 81 299 275 253 309
"AT3G54730" 1 0 0 0 4 1 0 1
"AT3G54740" 129 72 57 23 145 85 120 59
"AT3G54750" 250 105 126 57 397 223 344 295
"AT3G54760" 664 204 296 130 1344 555 1099 1122
"AT3G54770" 36 5 2 1 81 12 7 2
"AT3G54780" 37 14 32 24 45 30 85 69
"AT3G54790" 273 121 110 68 508 313 416 400
"AT3G54800" 0 0 0 0 2 1 1 0
"AT3G54802" 0 0 0 0 0 0 0 0
"AT3G54804" 0 0 0 0 0 0 0 0
"AT3G54810" 406 707 351 817 423 681 407 817
"AT3G54820" 104 101 77 356 198 113 132 198
"AT3G54823" 0 1 1 0 1 0 0 0
"AT3G54826" 141 105 136 68 277 200 424 263
"AT3G54830" 144 88 81 84 440 205 383 284
"AT3G54840" 179 103 109 171 466 334 402 457
"AT3G54850" 290 239 182 109 441 288 343 257
"AT3G54860" 248 121 141 87 633 346 470 385
"AT3G54870" 28 6 1 2 65 30 5 3
"AT3G54880" 533 681 126 60 634 664 227 215
"AT3G54890" 113646 95235 67613 48523 17359 11986 13723 10277
"AT3G54900" 1185 703 1881 1203 1289 793 1891 1530
"AT3G54910" 18 17 4 2 53 37 17 12
"AT3G54920" 1000 718 390 216 1729 1084 1097 710
"AT3G54925" 0 0 0 0 0 1 0 0
"AT3G54930" 65 15 30 15 56 24 76 58
"AT3G54940" 76 47 58 27 160 63 124 53
"AT3G54950" 137 35 91 43 222 66 155 104
"AT3G54960" 478 285 133 168 921 401 341 350
"AT3G54970" 47 61 37 27 128 94 138 142
"AT3G54980" 183 35 89 45 338 88 263 179
"AT3G54990" 34 25 28 12 119 87 128 95
"AT3G55000" 277 167 162 167 365 252 332 400
"AT3G55005" 231 160 193 197 339 184 414 372
"AT3G55010" 218 122 136 76 555 220 345 228
"AT3G55020" 404 263 151 70 873 543 698 457
"AT3G55030" 142 115 129 54 292 235 287 138
"AT3G55040" 613 652 438 189 1007 746 1182 682
"AT3G55050" 266 154 266 105 387 193 476 272
"AT3G55060" 71 23 35 19 141 63 108 113
"AT3G55070" 397 299 252 212 557 369 448 457
"AT3G55080" 89 76 17 9 156 173 118 52
"AT3G55090" 56 33 37 6 75 29 43 24
"AT3G55100" 0 0 0 0 0 1 1 0
"AT3G55110" 78 8 20 9 121 27 51 29
"AT3G55120" 260 154 171 219 632 373 855 970
"AT3G55130" 203 87 170 137 262 118 338 264
"AT3G55140" 268 259 263 224 453 317 577 543
"AT3G55150" 57 10 4 4 139 42 23 15
"AT3G55160" 193 30 31 12 273 83 136 88
"AT3G55170" 283 236 196 37 462 312 360 127
"AT3G55180" 0 0 0 0 2 0 1 1
"AT3G55190" 0 0 0 0 0 0 0 0
"AT3G55200" 939 318 595 469 1378 676 1258 1307
"AT3G55210" 0 0 0 0 1 0 0 0
"AT3G55220" 41 13 23 6 86 19 59 55
"AT3G55230" 301 165 241 389 720 491 246 452
"AT3G55240" 181 133 169 121 10 1 10 1
"AT3G55250" 689 446 514 337 935 569 1047 646
"AT3G55252" 0 0 0 0 0 0 0 0
"AT3G55254" 0 0 0 0 0 0 0 0
"AT3G55258" 0 0 0 0 0 0 0 0
"AT3G55260" 477 288 213 193 734 424 629 552
"AT3G55270" 376 148 203 124 613 327 496 354
"AT3G55280" 520 272 419 334 1452 751 1230 936
"AT3G55290" 50 39 24 4 73 44 45 28
"AT3G55300" 0 0 0 0 0 1 0 0
"AT3G55310" 20 5 3 2 32 15 5 4
"AT3G55320" 251 66 80 82 550 262 358 331
"AT3G55330" 590 482 520 441 2544 1557 2386 1880
"AT3G55340" 124 59 92 44 279 130 328 288
"AT3G55350" 143 78 125 122 244 149 278 275
"AT3G55360" 820 253 779 499 2113 1033 2917 2334
"AT3G55370" 56 26 57 10 103 47 130 81
"AT3G55380" 383 289 395 267 469 328 590 424
"AT3G55390" 22 18 23 12 58 39 79 53
"AT3G55400" 389 229 151 87 1096 537 941 625
"AT3G55410" 2018 1081 840 910 4432 2172 2945 2681
"AT3G55420" 168 73 193 54 384 127 404 229
"AT3G55430" 1014 612 826 526 1023 689 1271 1116
"AT3G55440" 5446 4109 4762 6353 12303 7973 12152 13087
"AT3G55450" 176 176 92 166 644 476 527 757
"AT3G55460" 425 281 293 184 733 521 669 485
"AT3G55470" 66 70 73 53 170 113 174 130
"AT3G55480" 439 305 177 178 701 409 498 521
"AT3G55485" 30 18 1 3 156 80 4 3
"AT3G55490" 12 11 1 4 40 21 27 25
"AT3G55500" 266 81 83 99 846 238 342 197
"AT3G55510" 78 54 28 20 215 115 151 156
"AT3G55512" 0 0 0 0 0 0 0 0
"AT3G55515" 1 2 1 0 2 3 3 2
"AT3G55520" 144 144 87 29 264 160 236 139
"AT3G55530" 57 32 30 4 138 69 97 40
"AT3G55540" 0 0 0 0 0 0 0 0
"AT3G55550" 0 0 0 0 1 2 0 0
"AT3G55560" 326 311 419 400 384 270 497 695
"AT3G55566" 2 0 1 0 0 0 1 5
"AT3G55570" 0 0 0 0 0 0 0 0
"AT3G55573" 0 0 0 0 0 0 0 0
"AT3G55580" 2 6 3 3 1 3 1 5
"AT3G55590" 10 13 18 5 9 17 17 16
"AT3G55600" 64 45 51 29 98 96 103 95
"AT3G55605" 68 51 37 55 155 83 181 147
"AT3G55610" 1233 959 279 187 2331 1466 1228 878
"AT3G55620" 542 434 503 479 1571 886 1911 1532
"AT3G55630" 108 123 41 72 378 320 255 347
"AT3G55640" 66 59 23 29 155 102 118 136
"AT3G55646" 14 3 2 3 25 21 6 10
"AT3G55650" 1 0 2 1 1 3 3 2
"AT3G55660" 142 81 33 38 172 128 95 128
"AT3G55665" 0 0 0 0 0 0 0 0
"AT3G55670" 0 0 0 0 1 0 0 0
"AT3G55672" 0 0 0 0 0 0 0 0
"AT3G55677" 0 0 0 0 0 0 0 0
"AT3G55680" 0 0 0 0 0 0 0 0
"AT3G55690" 17 6 26 8 54 25 46 42
"AT3G55700" 0 2 0 0 8 0 2 2
"AT3G55710" 10 7 6 5 24 10 12 14
"AT3G55720" 16 5 4 4 33 10 3 11
"AT3G55730" 127 54 94 37 219 80 177 113
"AT3G55734" 0 0 0 0 0 1 0 0
"AT3G55735" 0 0 0 0 29 16 0 4
"AT3G55740" 103 39 22 37 197 63 141 93
"AT3G55750" 1156 871 1363 1228 2546 1563 2332 2160
"AT3G55760" 160 79 113 55 199 91 165 180
"AT3G55770" 1026 740 588 214 2140 1481 1953 888
"AT3G55780" 0 1 1 0 1 0 0 0
"AT3G55790" 0 0 0 0 0 0 0 0
"AT3G55795" 2 0 0 0 4 1 0 0
"AT3G55800" 9807 6465 5925 7946 28065 18232 22876 20690
"AT3G55810" 0 0 0 0 0 0 1 0
"AT3G55820" 17 8 12 7 29 4 20 12
"AT3G55830" 379 306 210 107 648 411 687 500
"AT3G55840" 58 42 43 109 50 42 49 83
"AT3G55850" 84 63 13 13 111 89 55 32
"AT3G55860" 3 3 0 2 7 4 0 0
"AT3G55870" 0 0 0 0 1 0 0 2
"AT3G55880" 102 80 37 83 155 66 85 115
"AT3G55890" 5 10 6 2 23 25 6 13
"AT3G55900" 1 0 4 1 3 1 3 3
"AT3G55910" 1 1 0 0 5 4 2 0
"AT3G55920" 64 59 24 17 155 86 111 58
"AT3G55930" 0 0 0 0 0 0 0 0
"AT3G55940" 25 10 14 28 56 23 22 30
"AT3G55950" 110 43 51 27 112 42 93 68
"AT3G55960" 364 278 248 306 776 596 710 787
"AT3G55970" 21 34 11 73 21 44 39 175
"AT3G55980" 221 1694 305 4294 726 1659 717 3244
"AT3G55990" 125 67 34 81 220 133 159 255
"AT3G56000" 80 65 33 25 135 68 114 95
"AT3G56010" 324 240 323 228 887 559 833 705
"AT3G56020" 256 204 205 158 642 367 324 239
"AT3G56030" 39 27 67 24 63 42 71 45
"AT3G56040" 375 358 160 82 955 779 816 482
"AT3G56050" 862 585 720 958 1506 1220 2067 2813
"AT3G56060" 338 200 346 420 531 304 590 871
"AT3G56070" 360 248 269 135 587 293 533 311
"AT3G56080" 43 42 14 36 152 105 103 155
"AT3G56085" 0 0 0 0 0 0 0 0
"AT3G56090" 423 196 289 384 913 656 902 986
"AT3G56100" 54 5 18 10 92 28 52 41
"AT3G56110" 373 146 274 170 723 367 771 630
"AT3G56120" 91 58 39 39 220 128 169 199
"AT3G56130" 732 519 503 515 1839 1193 1716 1694
"AT3G56140" 660 413 441 208 1345 738 1469 890
"AT3G56150" 2684 1185 982 846 4896 2099 2808 2709
"AT3G56160" 118 95 29 15 287 178 187 92
"AT3G56170" 156 88 74 21 436 240 363 183
"AT3G56180" 0 0 1 0 0 0 0 0
"AT3G56190" 1035 649 513 306 1971 1292 1583 1221
"AT3G56200" 254 76 183 62 583 162 617 138
"AT3G56210" 135 100 118 48 276 180 283 164
"AT3G56220" 9 3 5 0 18 12 6 4
"AT3G56230" 35 15 3 1 65 44 9 13
"AT3G56240" 2704 2082 5318 2991 4189 2553 7085 5783
"AT3G56250" 21 30 18 26 55 43 64 61
"AT3G56260" 11 3 9 7 41 24 81 53
"AT3G56270" 52 21 43 18 123 52 159 79
"AT3G56275" 10 16 4 2 26 27 13 7
"AT3G56277" 0 0 0 0 0 0 0 0
"AT3G56280" 0 0 0 0 0 0 0 0
"AT3G56290" 253 217 252 185 777 504 983 732
"AT3G56300" 24 15 9 6 28 25 27 18
"AT3G56310" 700 406 344 307 1876 962 1413 1034
"AT3G56320" 60 27 24 22 83 53 94 70
"AT3G56330" 42 10 15 19 51 27 48 37
"AT3G56340" 1325 732 1370 381 2760 1686 2852 1410
"AT3G56350" 9 7 6 4 5 8 5 7
"AT3G56360" 612 1437 670 1269 3188 3408 3203 4134
"AT3G56370" 930 291 425 209 1903 805 1615 1310
"AT3G56380" 2 0 0 0 10 0 1 0
"AT3G56390" 0 0 0 0 0 0 0 0
"AT3G56400" 42 466 40 957 68 463 67 1118
"AT3G56408" 5 3 5 3 7 4 4 7
"AT3G56410" 359 208 217 194 675 454 686 1002
"AT3G56420" 0 0 0 0 0 0 0 0
"AT3G56430" 92 57 62 37 260 151 285 206
"AT3G56440" 62 37 27 59 82 55 53 83
"AT3G56450" 152 144 136 84 222 136 249 176
"AT3G56460" 975 631 767 415 1766 1066 2207 1594
"AT3G56470" 15 9 17 5 35 25 48 16
"AT3G56480" 348 129 188 75 765 391 906 626
"AT3G56490" 225 129 276 323 748 507 742 688
"AT3G56500" 2 2 0 0 3 3 1 2
"AT3G56510" 211 146 137 53 327 204 384 254
"AT3G56520" 0 0 0 0 0 0 0 1
"AT3G56530" 0 0 0 0 0 0 0 0
"AT3G56540" 0 1 0 1 4 0 3 1
"AT3G56550" 7 2 2 4 12 14 12 12
"AT3G56560" 0 0 0 0 0 0 0 0
"AT3G56570" 25 31 4 5 47 36 23 24
"AT3G56580" 412 166 354 81 483 214 509 300
"AT3G56590" 215 153 145 99 481 363 485 472
"AT3G56600" 3 0 0 0 1 1 0 0
"AT3G56610" 0 0 0 0 0 0 0 0
"AT3G56620" 9 4 1 3 30 12 21 18
"AT3G56630" 201 112 103 127 408 269 373 391
"AT3G56640" 261 73 107 101 308 145 226 204
"AT3G56650" 488 303 323 416 1057 655 1039 1071
"AT3G56660" 2 1 3 0 2 0 3 0
"AT3G56670" 0 0 0 0 0 0 0 0
"AT3G56680" 644 427 210 78 1514 1023 917 642
"AT3G56690" 173 93 41 40 345 180 238 157
"AT3G56700" 1 0 0 0 2 1 0 1
"AT3G56705" 90 96 13 86 228 202 5 13
"AT3G56710" 17 25 4 51 22 28 36 53
"AT3G56720" 307 170 269 209 401 310 364 497
"AT3G56730" 6 5 7 2 16 16 13 13
"AT3G56740" 53 41 44 24 130 71 133 78
"AT3G56750" 279 139 122 50 627 374 658 316
"AT3G56760" 208 95 74 34 426 254 395 268
"AT3G56770" 2 1 0 5 5 3 7 2
"AT3G56780" 0 0 0 0 0 0 2 0
"AT3G56790" 1 0 0 0 0 0 1 1
"AT3G56800" 2554 1668 4012 1111 3699 2148 5607 3157
"AT3G56810" 43 44 50 37 125 69 152 107
"AT3G56820" 90 71 85 61 137 81 137 114
"AT3G56825" 70 69 3 12 281 243 7 5
"AT3G56830" 37 11 21 4 64 41 48 30
"AT3G56840" 201 110 107 66 362 206 381 260
"AT3G56850" 226 120 191 159 360 247 343 279
"AT3G56860" 578 406 416 370 1090 796 900 979
"AT3G56870" 33 7 13 2 84 22 58 26
"AT3G56880" 343 560 590 1302 334 590 504 1495
"AT3G56890" 0 0 1 0 4 6 7 6
"AT3G56891" 1 0 0 0 4 0 4 2
"AT3G56900" 98 66 58 47 130 107 108 114
"AT3G56910" 3646 2220 3607 1962 7879 5350 8927 5307
"AT3G56920" 0 0 0 0 1 0 0 0
"AT3G56930" 528 306 232 97 727 378 556 396
"AT3G56940" 20377 13558 13919 11751 27792 17283 29110 21488
"AT3G56950" 256 90 131 80 644 234 578 362
"AT3G56960" 27 18 14 3 41 43 34 21
"AT3G56970" 9 23 3 15 172 192 84 216
"AT3G56980" 5 16 1 18 137 202 57 180
"AT3G56990" 182 82 50 23 396 171 302 199
"AT3G57000" 169 179 152 139 418 276 418 500
"AT3G57010" 122 29 52 52 628 207 288 285
"AT3G57020" 513 351 246 284 1674 955 1195 1453
"AT3G57030" 418 295 224 299 824 488 712 722
"AT3G57040" 495 314 249 132 1253 862 1139 727
"AT3G57050" 292 203 169 60 1147 626 1012 393
"AT3G57060" 162 40 26 13 272 84 79 103
"AT3G57062" 81 53 38 34 169 99 93 66
"AT3G57070" 328 319 354 448 513 432 504 802
"AT3G57072" 0 0 0 0 2 0 0 1
"AT3G57080" 169 130 94 68 288 222 327 189
"AT3G57090" 713 533 630 583 816 624 906 885
"AT3G57100" 2 0 1 0 1 0 1 0
"AT3G57110" 0 2 2 0 3 2 3 2
"AT3G57120" 151 72 91 58 171 92 183 109
"AT3G57130" 8 4 10 5 20 6 17 23
"AT3G57140" 91 68 28 22 120 91 76 55
"AT3G57150" 1055 418 489 143 1986 578 1589 877
"AT3G57157" 5 16 11 14 27 78 17 55
"AT3G57160" 13 9 8 24 25 8 19 21
"AT3G57170" 87 60 13 9 139 101 47 36
"AT3G57180" 119 70 42 35 313 155 209 219
"AT3G57190" 73 72 69 77 310 194 277 274
"AT3G57200" 28 5 6 2 34 7 18 21
"AT3G57210" 0 6 1 1 2 7 6 6
"AT3G57220" 92 76 40 34 315 208 267 228
"AT3G57230" 128 61 31 15 307 218 196 118
"AT3G57240" 3 1 2 2 6 0 6 5
"AT3G57250" 0 0 0 0 0 0 0 0
"AT3G57260" 4 7 5 9 3 1 10 5
"AT3G57270" 0 0 0 0 0 0 0 0
"AT3G57280" 239 180 202 290 538 320 547 525
"AT3G57290" 1610 1045 661 305 2508 1277 1862 922
"AT3G57300" 513 361 182 59 1139 696 851 477
"AT3G57310" 0 0 0 0 0 0 0 0
"AT3G57320" 99 66 39 33 232 159 139 73
"AT3G57330" 1330 667 659 398 2380 1018 1970 1541
"AT3G57340" 645 455 394 306 1008 699 896 726
"AT3G57350" 203 90 48 24 341 186 258 217
"AT3G57360" 18 12 13 9 43 33 24 28
"AT3G57370" 1 0 0 0 0 0 0 0
"AT3G57380" 44 37 13 17 113 108 50 47
"AT3G57390" 88 114 90 38 141 109 122 124
"AT3G57400" 668 311 646 425 1169 742 1749 1598
"AT3G57410" 2234 760 1418 686 3961 1560 3111 2304
"AT3G57420" 456 231 230 237 934 443 772 715
"AT3G57430" 81 16 26 15 200 79 184 111
"AT3G57440" 6 1 0 1 0 5 4 0
"AT3G57450" 312 486 421 208 765 736 722 292
"AT3G57460" 0 2 0 0 0 2 2 1
"AT3G57470" 180 196 28 27 434 349 182 178
"AT3G57480" 164 143 74 35 193 143 151 63
"AT3G57490" 240 140 157 86 631 261 546 322
"AT3G57500" 4 3 7 2 14 11 5 11
"AT3G57510" 0 0 0 0 0 1 3 0
"AT3G57520" 1529 912 640 249 2003 1280 1609 1088
"AT3G57530" 541 606 299 321 1013 781 857 1260
"AT3G57540" 13 16 15 10 49 20 25 40
"AT3G57550" 793 436 813 327 1215 476 1372 584
"AT3G57560" 561 277 513 231 842 419 908 602
"AT3G57570" 143 83 59 60 322 180 170 208
"AT3G57580" 53 22 27 13 69 26 84 34
"AT3G57586" 3 1 1 1 1 3 1 1
"AT3G57590" 66 28 32 17 62 50 71 56
"AT3G57600" 16 14 8 5 32 13 17 11
"AT3G57610" 996 539 483 359 2165 1024 1678 1112
"AT3G57620" 0 0 0 0 0 0 0 0
"AT3G57630" 109 55 27 24 283 116 169 126
"AT3G57640" 5 5 1 7 12 20 22 23
"AT3G57645" 192 191 17 35 194 217 13 3
"AT3G57650" 302 185 144 85 656 377 512 493
